"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00003927","1998-10-15","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  289",",,X","  167",",,X",,,,,,,,,,,,,"   61",",,X"," 1613",",,X",,," 1546",",,W",,,,,,,,,"  228",",,W",,,,,"  150",",,X","  150",",,X",,,,,,,"  107",",,X","  130",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-10-16","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","   86",",,X","    0",",,X",,,"  306",",,X","  217",",,X",,,,,,,,,,,,,"   78",",,X"," 1513",",,X",,," 1533",",,W",,,,,,,,,"  261",",,W",,,,,"  190",",,X","  190",",,X",,,,,,,"  139",",,X","  165",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-10-17","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","  109",",,X","    0",",,X",,,"  256",",,X","  200",",,X",,,,,,,,,,,,,"   74",",,X"," 1106",",,X",,," 1101",",,W",,,,,,,,,"  228",",,W",,,,,"  160",",,X","  150",",,X",,,,,,,"  143",",,X","  174",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-10-18","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  206",",,X","  150",",,X",,,,,,,,,,,,,"   40",",,X"," 0708",",,X",,," 0743",",,W",,,,,,,,,"  178",",,W",,,,,"   10",",,X","   10",",,X",,,,,,,"   80",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-10-19","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  206",",,X","  139",",,X",,,,,,,,,,,,,"   37",",,X"," 1304",",,X",,," 1256",",,W",,,,,,,,,"  172",",,W",,,,,"   60",",,X","   60",",,X",,,,,,,"   63",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-10-20","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","  114",",,X","    0",",,X",,,"  161",",,X","  117",",,X",,,,,,,,,,,,,"   47",",,X"," 1842",",,X",,," 1841",",,W",,,,,,,,,"  139",",,W",,,,,"   20",",,X","   20",",,X",,,,,,,"   98",",,X","  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-10-21","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    3",",,X","    0",",,X",,,"  206",",,X","  122",",,X",,,,,,,,,,,,,"   39",",,X"," 2259",",,X",,," 2258",",,W",,,,,,,,,"  167",",,W",,,,,"   10",",,X","   10",",,X",,,,,,,"   94",",,X","  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-10-22","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  200",",,X","  117",",,X",,,,,,,,,,,,,"   37",",,X"," 1528",",,X",,," 1337",",,W",,,,,,,,,"  161",",,W",,,,,"   20",",,X","   20",",,X",,,,,,,"   72",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-10-23","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  183",",,X","   89",",,X",,,,,,,,,,,,,"   26",",,X"," 0805",",,X",,," 1126",",,W",,,,,,,,,"  139",",,W",,,,,"  110",",,X","  160",",,X",,,,,,,"   49",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-10-24","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  217",",,X","   89",",,X",,,,,,,,,,,,,"   28",",,X"," 1338",",,X",,," 1230",",,W",,,,,,,,,"  156",",,W",,,,,"  170",",,X","  200",",,X",,,,,,,"   58",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-10-25","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  250",",,X","  117",",,X",,,,,,,,,,,,,"   31",",,X"," 1657",",,X",,," 1657",",,W",,,,,,,,,"  183",",,W",,,,,"  160",",,X","  150",",,X",,,,,,,"   67",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-10-26","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  267",",,X","  144",",,X",,,,,,,,,,,,,"   41",",,X"," 1633",",,X",,," 1337",",,W",,,,,,,,,"  206",",,W",,,,,"  140",",,X","  150",",,X",,,,,,,"   72",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-10-27","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  261",",,X","  144",",,X",,,,,,,,,,,,,"   41",",,X"," 1408",",,X",,," 1146",",,W",,,,,,,,,"  206",",,W",,,,,"  140",",,X","  150",",,X",,,,,,,"   72",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-10-28","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  267",",,X","  200",",,X",,,,,,,,,,,,,"   63",",,X"," 2112",",,X",,," 2112",",,W",,,,,,,,,"  233",",,W",,,,,"  170",",,X","  180",",,X",,,,,,,"  107",",,X","  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-10-29","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  289",",,X","  206",",,X",,,,,,,,,,,,,"   56",",,X"," 1612",",,X",,," 1611",",,W",,,,,,,,,"  250",",,W",,,,,"  170",",,X","  170",",,X",,,,,,,"   89",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-10-30","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0","T,,X","    0",",,X",,,"  272",",,X","  206",",,X",,,,,,,,,,,,,"   47",",,X"," 1630",",,X",,," 1624",",,W",,,,,,,,,"  239",",,W",,,,,"  160",",,X","  130",",,X",,,,,,,"   76",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-10-31","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    5",",,X","    0",",,X",,,"  256",",,X","  189",",,X",,,,,,,,,,,,,"   55",",,X"," 2012",",,X",,," 1621",",,W",,,,,,,,,"  222",",,W",,,,,"  130",",,X","  140",",,X",,,,,,,"   94",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-11-01","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","  498",",,X","    0",",,X",,,"  217",",,X","  117",",,X",,,,,,,,,,,,,"   63",",,X"," 1124",",,X",,," 1123",",,W",,,,,,,,,"  167",",,W",,,,,"  280",",,X","  280",",,X",,,,,,,"  148",",,X","  170",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-11-02","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  178",",,X","  100",",,X",,,,,,,,,,,,,"   49",",,X"," 0847",",,X",,," 0846",",,W",,,,,,,,,"  139",",,W",,,,,"  290",",,X","  290",",,X",,,,,,,"   98",",,X","  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-03","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  200",",,X","  100",",,X",,,,,,,,,,,,,"   39",",,X"," 1841",",,X",,," 1838",",,W",,,,,,,,,"  150",",,W",,,,,"  360",",,X","  360",",,X",,,,,,,"   72",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-04","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  122",",,X","   89",",,X",,,,,,,,,,,,,"   62",",,X"," 1431",",,X",,," 1438",",,W",,,,,,,,,"  106",",,W",,,,,"  340",",,X","  340",",,X",,,,,,,"   94",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-05","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  122",",,X","   39",",,X",,,,,,,,,,,,,"   49",",,X"," 1131",",,X",,," 1130",",,W",,,,,,,,,"   83",",,W",,,,,"  340",",,X","  330",",,X",,,,,,,"   76",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-06","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    3",",,X","    0",",,X",,,"  117",",,X","   28",",,X",,,,,,,,,,,,,"   32",",,X"," 1005",",,X",,," 1222",",,W",,,,,,,,,"   72",",,W",,,,,"  100",",,X","  170",",,X",,,,,,,"   72",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-11-07","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","   30",",,X","    0",",,X",,,"  100",",,X","   83",",,X",,,,,,,,,,,,,"   39",",,X"," 0346",",,X",,," 1133",",,W",,,,,,,,,"   94",",,W",,,,,"  130",",,X","  150",",,X",,,,,,,"   76",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-11-08","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  122",",,X","   89",",,X",,,,,,,,,,,,,"   29",",,X"," 2104",",,X",,," 2329",",,W",,,,,,,,,"  106",",,W",,,,,"  130",",,X","  140",",,X",,,,,,,"   58",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-09","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","   97",",,X","    0",",,X",,,"  233",",,X","  122",",,X",,,,,,,,,,,,,"   68",",,X"," 2324",",,X",,," 2323",",,W",,,,,,,,,"  178",",,W",,,,,"  300",",,X","  300",",,X",,,,,,,"  174",",,X","  210",",,X",,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-11-10","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0","T,,X","    0",",,X",,,"  167",",,X","   72",",,X",,,,,,,,,,,,,"   51",",,X"," 0655",",,X",,," 0654",",,W",,,,,,,,,"  122",",,W",,,,,"  320",",,X","  320",",,X",,,,,,,"  143",",,X","  174",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-11-11","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  183",",,X","   33",",,X",,,,,,,,,,,,,"   38",",,X"," 1136",",,X",,," 1135",",,W",,,,,,,,,"  111",",,W",,,,,"  140",",,X","  140",",,X",,,,,,,"   80",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-12","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","  173",",,X","    0",",,X",,,"  122",",,X","   89",",,X",,,,,,,,,,,,,"   44",",,X"," 1226",",,X",,," 1213",",,W",,,,,,,,,"  106",",,W",,,,,"  130",",,X","  120",",,X",,,,,,,"   89",",,X","  103",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-11-13","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","  315",",,X","    0",",,X",,,"  128",",,X","   83",",,X",,,,,,,,,,,,,"   36",",,X"," 0936",",,X",,," 0935",",,W",,,,,,,,,"  106",",,W",,,,,"   40",",,X","   40",",,X",,,,,,,"   67",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-11-14","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0","T,,X","    0",",,X",,,"  178",",,X","  122",",,X",,,,,,,,,,,,,"   38",",,X"," 1742",",,X",,," 1758",",,W",,,,,,,,,"  150",",,W",,,,,"  340",",,X","  330",",,X",,,,,,,"   76",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-11-15","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  133",",,X","  106",",,X",,,,,,,,,,,,,"   29",",,X"," 0503",",,X",,," 0538",",,W",,,,,,,,,"  122",",,W",,,,,"  340",",,X","  350",",,X",,,,,,,"   49",",,X","   58",",,X",,,"    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-16","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  217",",,X","  106",",,X",,,,,,,,,,,,,"   36",",,X"," 0936",",,X",,," 0935",",,W",,,,,,,,,"  161",",,W",,,,,"  190",",,X","  190",",,X",,,,,,,"   72",",,X","   80",",,X",,,"    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-17","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  183",",,X","  106",",,X",,,,,,,,,,,,,"   27",",,X"," 1808",",,X",,," 1807",",,W",,,,,,,,,"  144",",,W",,,,,"  180",",,X","  180",",,X",,,,,,,"   63",",,X","   72",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-18","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  244",",,X","  161",",,X",,,,,,,,,,,,,"   64",",,X"," 1034",",,X",,," 1047",",,W",,,,,,,,,"  206",",,W",,,,,"  190",",,X","  180",",,X",,,,,,,"  116",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-19","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0","T,,X","    0",",,X",,,"  250",",,X","  106",",,X",,,,,,,,,,,,,"   56",",,X"," 1932",",,X",,," 1926",",,W",,,,,,,,,"  178",",,W",,,,,"  330",",,X","  340",",,X",,,,,,,"  125",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-11-20","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  133",",,X","   78",",,X",,,,,,,,,,,,,"   48",",,X"," 1128",",,X",,," 1128",",,W",,,,,,,,,"  106",",,W",,,,,"   20",",,X","   10",",,X",,,,,,,"   80",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-21","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  178",",,X","   72",",,X",,,,,,,,,,,,,"   30",",,X"," 1442",",,X",,," 1412",",,W",,,,,,,,,"  128",",,W",,,,,"  130",",,X","  130",",,X",,,,,,,"   63",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-22","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  211",",,X","   72",",,X",,,,,,,,,,,,,"   56",",,X"," 1311",",,X",,," 1310",",,W",,,,,,,,,"  144",",,W",,,,,"  180",",,X","  180",",,X",,,,,,,"   94",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-23","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  217",",,X","  139",",,X",,,,,,,,,,,,,"   40",",,X"," 0034",",,X",,," 0454",",,W",,,,,,,,,"  178",",,W",,,,,"  190",",,X","  190",",,X",,,,,,,"   89",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-24","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  206",",,X","  133",",,X",,,,,,,,,,,,,"   26",",,X"," 1229",",,X",,," 1206",",,W",,,,,,,,,"  172",",,W",,,,,"  180",",,X","  200",",,X",,,,,,,"   58",",,X","   67",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-25","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  233",",,X","  111",",,X",,,,,,,,,,,,,"   44",",,X"," 1624",",,X",,," 1624",",,W",,,,,,,,,"  172",",,W",,,,,"   20",",,X","   20",",,X",,,,,,,"   76",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-26","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  228",",,X","   72",",,X",,,,,,,,,,,,,"   17",",,X"," 0246",",,X",,," 0256",",,W",,,,,,,,,"  150",",,W",,,,,"  340",",,X","  340",",,X",,,,,,,"   49",",,X","   49",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-27","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  239",",,X","  106",",,X",,,,,,,,,,,,,"   33",",,X"," 1501",",,X",,," 1500",",,W",,,,,,,,,"  172",",,W",,,,,"  180",",,X","  170",",,X",,,,,,,"   89",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-28","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  244",",,X","  156",",,X",,,,,,,,,,,,,"   68",",,X"," 1333",",,X",,," 1332",",,W",,,,,,,,,"  200",",,W",,,,,"  190",",,X","  190",",,X",,,,,,,"  125",",,X","  148",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-11-29","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","  132",",,X","    0",",,X",,,"  244",",,X","  144",",,X",,,,,,,,,,,,,"   82",",,X"," 2157",",,X",,," 2156",",,W",,,,,,,,,"  194",",,W",,,,,"  280",",,X","  280",",,X",,,,,,,"  148",",,X","  183",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-11-30","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0","T,,X","    0",",,X",,,"  233",",,X","  117",",,X",,,,,,,,,,,,,"   40",",,X"," 0941",",,X",,," 0932",",,W",,,,,,,,,"  178",",,W",,,,,"  310",",,X","  300",",,X",,,,,,,"   89",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-12-01","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  217",",,X","   89",",,X",,,,,,,,,,,,,"   22",",,X"," 1220",",,X",,," 1238",",,W",,,,,,,,,"  156",",,W",,,,,"   90",",,X","  180",",,X",,,,,,,"   49",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-12-02","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  233",",,X","  111",",,X",,,,,,,,,,,,,"   40",",,X"," 1625",",,X",,," 1624",",,W",,,,,,,,,"  172",",,W",,,,,"  180",",,X","  180",",,X",,,,,,,"   80",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-12-03","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","  376",",,X","    0",",,X",,,"  228",",,X","  144",",,X",,,,,,,,,,,,,"   51",",,X"," 0413",",,X",,," 0414",",,W",,,,,,,,,"  189",",,W",,,,,"  180",",,X","  170",",,X",,,,,,,"   98",",,X","  112",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-12-04","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","   10",",,X","    0",",,X",,,"  250",",,X","  150",",,X",,,,,,,,,,,,,"   43",",,X"," 1510",",,X",,," 1419",",,W",,,,,,,,,"  200",",,W",,,,,"  200",",,X","  210",",,X",,,,,,,"   94",",,X","  107",",,X",,,,,"    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-12-05","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  250",",,X","  167",",,X",,,,,,,,,,,,,"   68",",,X"," 1642",",,X",,," 1641",",,W",,,,,,,,,"  211",",,W",,,,,"  170",",,X","  170",",,X",,,,,,,"  107",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003927","1998-12-06","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","   33",",,X","    0",",,X",,,"  239",",,X","  100",",,X",,,,,,,,,,,,,"   69",",,X"," 1126",",,X",,," 1126",",,W",,,,,,,,,"  172",",,W",,,,,"  260",",,X","  250",",,X",,,,,,,"  161",",,X","  174",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-12-07","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","   38",",,X","    0",",,X",,,"  106",",,X","   72",",,X",,,,,,,,,,,,,"   60",",,X"," 2037",",,X",,," 2036",",,W",,,,,,,,,"   89",",,W",,,,,"  320",",,X","  320",",,X",,,,,,,"   98",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00003927","1998-12-08","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,X","    0",",,X",,,"  117",",,X","   44",",,X",,,,,,,,,,,,,"   46",",,X"," 0627",",,X",,," 0627",",,W",,,,,,,,,"   83",",,W",,,,,"  330",",,X","  320",",,X",,,,,,,"   94",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","1998-12-09","32.89744","-97.02196","165.7","DAL FTW WSCMO AIRPORT, TX US","    0","T,,X","    0",",,X",,,"  106",",,X","   11",",,X",,,,,,,,,,,,,"   37",",,X"," 1807",",,X",,," 1240",",,W",,,,,,,,,"   61",",,W",,,,,"   70",",,X","  120",",,X",,,,,,,"   63",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
