"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013874","1974-01-13","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","   89",",,0","  -22",",,0","   20",",,X","    0",",,X",,,,,,,,,,,,,,,,,,," 0842",",,X","  100",",,X",,,,,,,,,"  606",",,X",,,,,,,"   45","W,,X","   90","W,,X",,,,,,,,,"  103",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-01-14","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","   48",",,0,null","    0",",,0,","    0",",,0,","   39",",,0","   -6",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 0400",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"   90","W,,X","   90","W,,X",,,,,,,,,"   93",",,X","   67",",,X","    1",",,X","    1",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-01-15","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  156",",,0","   17",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1248",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,,,"   93",",,X","   72",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-01-16","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  200",",,0","  128",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1418",",,X","   12",",,X",,,,,,,,,"   72",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,,,"   87",",,X","   67",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-01-17","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  211",",,0","  122",",,0","   60",",,X","   80",",,X",,,,,,,,,,,,,,,,,,," 1430",",,X","   25",",,X",,,,,,,,,"  150",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"   77",",,X","   58",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-01-18","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  133",",,0","   94",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,,,,,," 2012",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"   90","W,,X","   90","W,,X",,,,,,,,,"   77",",,X","   63",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-01-19","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  133",",,0","   94",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 0012",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"   90","W,,X","   90","W,,X",,,,,,,,,"   57",",,X","   45",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-01-20","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","  318",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","  117",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 2154",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"  118",",,X","   76",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-01-21","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","   83",",,0","   30",",,X","   20",",,X",,,,,,,,,,,,,,,,,,," 0342",",,X","   79",",,X",,,,,,,,,"  486",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,,,"   98",",,X","   76",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-01-22","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","   61",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,," 1342",",,X","  100",",,X",,,,,,,,,"  618",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"   72",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-01-23","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","  287",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","   78",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 2300",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,,,"  108",",,X","   98",",,X","    1",",,X","    1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-01-24","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","   33",",,0,2400","    0",",,0,","    0",",,0,","  222",",,0","  139",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1824",",,X","   13",",,X",,,,,,,,,"   78",",,X",,,,,,,"  270","W,,X","  315","W,,X",,,,,,,,,"  103",",,X","   67",",,X","    1",",,X","    1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-01-25","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    3",",,0,2400","    0",",,0,","    0",",,0,","  189",",,0","  128",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1454",",,X","    3",",,X",,,,,,,,,"   18",",,X",,,,,,,"  360","W,,X","  135","W,,X",,,,,,,,,"   62",",,X","   40",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-01-26","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","  130",",,0,2400","    0",",,0,","    0",",,0,","  200",",,0","  156",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1512",",,X","    3",",,X",,,,,,,,,"   18",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  123",",,X","   89",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-01-27","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","   15",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","  128",",,0","   60",",,X","   30",",,X",,,,,,,,,,,,,,,,,,," 1812",",,X","   88",",,X",,,,,,,,,"  552",",,X",,,,,,,"   90","W,,X","   90","W,,X",,,,,,,,,"   93",",,X","   72",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-01-28","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","   89",",,0,2400","    0",",,0,","    0",",,0,","  200",",,0","  122",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1324",",,X","    6",",,X",,,,,,,,,"   36",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  149",",,X","  103",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-01-29","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","   30",",,0,2400","    0",",,0,","    0",",,0,","  139",",,0","  111",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1430",",,X","    2",",,X",,,,,,,,,"   12",",,X",,,,,,,"   45","W,,X","  360","W,,X",,,,,,,,,"   46",",,X","   40",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-01-30","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  183",",,0","  100",",,0","   50",",,X","   40",",,X",,,,,,,,,,,,,,,,,,," 1536",",,X","   73",",,X",,,,,,,,,"  462",",,X",,,,,,,"  315","W,,X","  270","W,,X",,,,,,,,,"   72",",,X","   45",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-01-31","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  206",",,0","   44",",,0","   30",",,X","   50",",,X",,,,,,,,,,,,,,,,,,," 1148",",,X","   78",",,X",,,,,,,,,"  498",",,X",,,,,,,"  315","W,,X","  270","W,,X",,,,,,,,,"  103",",,X","   80",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-01","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","   51",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","   39",",,0","   40",",,X","   30",",,X",,,,,,,,,,,,,,,,,,," 1442",",,X","   78",",,X",,,,,,,,,"  498",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"   77",",,X","   58",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-02-02","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","  147",",,0,2400","    0",",,0,","    0",",,0,","  228",",,0","  144",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1254",",,X","   27",",,X",,,,,,,,,"  174",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"  134",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-02-03","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  211",",,0","   39",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,,,,,," 2024",",,X","   33",",,X",,,,,,,,,"  210",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  159",",,X","  125",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-02-04","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","   78",",,0","    0",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,,,,,," 1224",",,X","  100",",,X",,,,,,,,,"  642",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  144",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-05","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  139",",,0","  -33",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,," 1500",",,X","  100",",,X",,,,,,,,,"  642",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"   87",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-06","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","  229",",,0,2400","    0",",,0,","    0",",,0,","  106",",,0","   28",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1524",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  360","W,,X","  315","W,,X",,,,,,,,,"   87",",,X","   72",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-02-07","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","  114",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","   83",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1306",",,X","    1",",,X",,,,,,,,,"    6",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,,,"   72",",,X","   54",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-02-08","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    8",",,0,2400","    0",",,0,","    0",",,0,","   83",",,0","   -6",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1500",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  149",",,X","  107",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-02-09","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","   39",",,0","  -22",",,0","   60",",,X","   70",",,X",,,,,,,,,,,,,,,,,,," 0048",",,X","   55",",,X",,,,,,,,,"  354",",,X",,,,,,,"  270","W,,X","  315","W,,X",,,,,,,,,"  123",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-10","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  106",",,0","  -56",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,," 1554",",,X","  100",",,X",,,,,,,,,"  648",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,,,"  118",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-11","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  111",",,0","   -6",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,," 1148",",,X","  100",",,X",,,,,,,,,"  654",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  108",",,X","   85",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-12","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  172",",,0","  -28",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,," 1518",",,X","  100",",,X",,,,,,,,,"  654",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"   77",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-13","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  189",",,0","   11",",,0","   40",",,X","   60",",,X",,,,,,,,,,,,,,,,,,," 1424",",,X","   61",",,X",,,,,,,,,"  396",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"  118",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-14","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","  320",",,0,2400","    0",",,0,","    0",",,0,","  167",",,0","  100",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1524",",,X","    2",",,X",,,,,,,,,"   12",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  103",",,X","   76",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-02-15","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","  117",",,0,2400","    0",",,0,","    0",",,0,","  156",",,0","  100",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 2236",",,X","    3",",,X",,,,,,,,,"   18",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"   93",",,X","   67",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-02-16","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","  307",",,0,2400","    0",",,0,","    0",",,0,","  122",",,0","   39",",,0","   70",",,X","   90",",,X",,,,,,,,,,,,,,,,,,," 0118",",,X","    8",",,X",,,,,,,,,"   54",",,X",,,,,,,"   90","W,,X","   90","W,,X",,,,,,,,,"  185",",,X","  121",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-02-17","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  128",",,0","   17",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,," 1118",",,X","  100",",,X",,,,,,,,,"  666",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  123",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-18","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","    0",",,0","   70",",,X","   90",",,X",,,,,,,,,,,,,,,,,,," 1612",",,X","   65",",,X",,,,,,,,,"  432",",,X",,,,,,,"  135","W,,X","  180","W,,X",,,,,,,,,"   82",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-19","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","   84",",,0,2400","    0",",,0,","    0",",,0,","  172",",,0","   61",",,0","  100",",,X","   90",",,X",,,,,,,,,,,,,,,,,,," 2148",",,X","   31",",,X",,,,,,,,,"  204",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  159",",,X","  134",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-02-20","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  156",",,0","   17",",,0","   10",",,X","    0",",,X",,,,,,,,,,,,,,,,,,," 0954",",,X","  100",",,X",,,,,,,,,"  672",",,X",,,,,,,"  315","W,,X","  270","W,,X",,,,,,,,,"  123",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-21","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","   69",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","   33",",,0","   50",",,X","   60",",,X",,,,,,,,,,,,,,,,,,," 2330",",,X","   68",",,X",,,,,,,,,"  456",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  195",",,X","  139",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-02-22","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","  173",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   33",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1254",",,X","    7",",,X",,,,,,,,,"   48",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,,,"  185",",,X","  125",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1974-02-23","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  139",",,0","  -22",",,0","   30",",,X","   60",",,X",,,,,,,,,,,,,,,,,,," 0000",",,X","  100",",,X",,,,,,,,,"  678",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,,,"   87",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-24","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  167",",,0","   -6",",,0","   30",",,X","   50",",,X",,,,,,,,,,,,,,,,,,," 2018",",,X","   98",",,X",,,,,,,,,"  666",",,X",,,,,,,"  315","W,,X","  270","W,,X",,,,,,,,,"  164",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-25","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0","T,,0,2400","    0","T,,0,","    0",",,0,","    6",",,0","  -67",",,0","   50",",,X","   40",",,X",,,,,,,,,,,,,,,,,,," 0224",",,X","   91",",,X",,,,,,,,,"  618",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  159",",,X","  121",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00013874","1974-02-26","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","   67",",,0","  -83",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,," 0330",",,X","  100",",,X",,,,,,,,,"  684",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  108",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-27","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  133",",,0","  -50",",,0","   10",",,X","   30",",,X",,,,,,,,,,,,,,,,,,," 1400",",,X","  100",",,X",,,,,,,,,"  684",",,X",,,,,,,"  270","W,,X","  225","W,,X",,,,,,,,,"   87",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-02-28","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","  -28",",,0","   40",",,X","   60",",,X",,,,,,,,,,,,,,,,,,," 1400",",,X","  100",",,X",,,,,,,,,"  684",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"  108",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1974-03-01","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  222",",,0","   78",",,0","   70",",,X","   90",",,X",,,,,,,,,,,,,,,,,,," 1618",",,X","   63",",,X",,,,,,,,,"  432",",,X",,,,,,,"  270","W,,X","  225","W,,X",,,,,,,,,"   93",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
