"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00012916","1981-02-18","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    5",",,X,2400","    0",",,X","    0",",,X","  200",",,X","  100",",,X","   60",",,X","   80",",,X",,,,,,,,,,,,,,," 1412",",,X","   32",",,X",,,,,,,,,"  216",",,X","  310",",,X",,,,,"  315","W,,X",,,"   36",",,X",,,,,"   46",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-02-19","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  233",",,X","   72",",,X","   40",",,X","   60",",,X",,,,,,,,,,,,,,," 1230",",,X","   50",",,X",,,,,,,,,"  336",",,X","  290",",,X",,,,,"  270","W,,X",,,"   54",",,X",,,,,"   77",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-02-20","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  261",",,X","  156",",,X","   50",",,X","   50",",,X",,,,,,,,,,,,,,," 0318",",,X","   71",",,X",,,,,,,,,"  480",",,X","  250",",,X",,,,,"  270","W,,X",,,"   54",",,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-02-21","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  233",",,X","  150",",,X","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 1854",",,X","   29",",,X",,,,,,,,,"  198",",,X","  150",",,X",,,,,"  180","W,,X",,,"   40",",,X",,,,,"   51",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-02-22","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   10",",,X,2400","    0",",,X","    0",",,X","  217",",,X","  100",",,X","   60",",,X","   80",",,X",,,,,,,,,,,,,,," 1406",",,X","   49",",,X",,,,,,,,,"  330",",,X","  320",",,X",,,,,"  270","W,,X",,,"   76",",,X",,,,,"  118",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-02-23","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  233",",,X","   89",",,X","    0",",,X","    0",",,X",,,,,,,,,,,,,,," 1406",",,X","  100",",,X",,,,,,,,,"  684",",,X","  270",",,X",,,,,"  270","W,,X",,,"   80",",,X",,,,,"  149",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-02-24","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  256",",,X","   50",",,X","   50",",,X","   60",",,X",,,,,,,,,,,,,,," 1942",",,X","   88",",,X",,,,,,,,,"  600",",,X","  340",",,X",,,,,"  180","W,,X",,,"   36",",,X",,,,,"   46",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-02-25","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  244",",,X","  100",",,X","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 1712",",,X","   39",",,X",,,,,,,,,"  270",",,X","  180",",,X",,,,,"  180","W,,X",,,"   40",",,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-02-26","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  256",",,X","   78",",,X","   30",",,X","   20",",,X",,,,,,,,,,,,,,," 1124",",,X","   93",",,X",,,,,,,,,"  636",",,X","  190",",,X",,,,,"   45","W,,X",,,"   36",",,X",,,,,"   46",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-02-27","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  272",",,X","   78",",,X","   30",",,X","   40",",,X",,,,,,,,,,,,,,," 1630",",,X","   91",",,X",,,,,,,,,"  630",",,X","  190",",,X",,,,,"  180","W,,X",,,"   45",",,X",,,,,"   62",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-02-28","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  261",",,X","  111",",,X","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 1118",",,X","   77",",,X",,,,,,,,,"  528",",,X","  200",",,X",,,,,"  180","W,,X",,,"   40",",,X",,,,,"   77",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-01","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    8",",,X,2400","    0",",,X","    0",",,X","  244",",,X","  167",",,X","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 1142",",,X","    2",",,X",,,,,,,,,"   12",",,X","  260",",,X",,,,,"  225","W,,X",,,"   40",",,X",,,,,"   67",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-03-02","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  217",",,X","  133",",,X","   80",",,X","   90",",,X",,,,,,,,,,,,,,," 0524",",,X","   62",",,X",,,,,,,,,"  432",",,X","  340",",,X",,,,,"  360","W,,X",,,"   36",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-03","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  211",",,X","  111",",,X","   80",",,X","  100",",,X",,,,,,,,,,,,,,," 1654",",,X","   19",",,X",,,,,,,,,"  132",",,X","  120",",,X",,,,,"  135","W,,X",,,"   58",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-04","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   10",",,X,2400","    0",",,X","    0",",,X","  250",",,X","  144",",,X","   80",",,X","  100",",,X",,,,,,,,,,,,,,," 1142",",,X","    4",",,X",,,,,,,,,"   30",",,X","  180",",,X",,,,,"  180","W,,X",,,"   98",",,X",,,,,"  164",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-03-05","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  239",",,X","  128",",,X","   10",",,X","   20",",,X",,,,,,,,,,,,,,," 0942",",,X","   98",",,X",,,,,,,,,"  684",",,X","  310",",,X",,,,,"  315","W,,X",,,"   89",",,X",,,,,"  123",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-06","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  183",",,X","  100",",,X","   50",",,X","   50",",,X",,,,,,,,,,,,,,," 0448",",,X","   83",",,X",,,,,,,,,"  588",",,X","   20",",,X",,,,,"  360","W,,X",,,"   36",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-07","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  178",",,X","  128",",,X","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1506",",,X","    5",",,X",,,,,,,,,"   36",",,X","  100",",,X",,,,,"   90","W,,X",,,"   45",",,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-08","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    8",",,X,2400","    0",",,X","    0",",,X","  183",",,X","   78",",,X","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 0930",",,X","   14",",,X",,,,,,,,,"   96",",,X","   60",",,X",,,,,"   45","W,,X",,,"   40",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-03-09","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  211",",,X","   78",",,X","   10",",,X","   10",",,X",,,,,,,,,,,,,,," 0448",",,X","   99",",,X",,,,,,,,,"  702",",,X","   50",",,X",,,,,"   45","W,,X",,,"   40",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-10","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  194",",,X","   89",",,X","   70",",,X","  100",",,X",,,,,,,,,,,,,,," 1442",",,X","   61",",,X",,,,,,,,,"  432",",,X","  350",",,X",,,,,"  360","W,,X",,,"   31",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-11","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  222",",,X","   94",",,X","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 1242",",,X","   55",",,X",,,,,,,,,"  396",",,X","   50",",,X",,,,,"   45","W,,X",,,"   31",",,X",,,,,"   36",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-12","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  200",",,X","  100",",,X","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 0618",",,X","    9",",,X",,,,,,,,,"   66",",,X","   90",",,X",,,,,"   45","W,,X",,,"   36",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-13","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    8",",,X,2400","    0",",,X","    0",",,X","  183",",,X","   94",",,X","   60",",,X","   80",",,X",,,,,,,,,,,,,,," 0636",",,X","   25",",,X",,,,,,,,,"  180",",,X","   40",",,X",,,,,"   45","W,,X",,,"   40",",,X",,,,,"   57",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-03-14","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  239",",,X","   50",",,X","   40",",,X","   60",",,X",,,,,,,,,,,,,,," 1730",",,X","   87",",,X",,,,,,,,,"  624",",,X","  170",",,X",,,,,"  180","W,,X",,,"   40",",,X",,,,,"   62",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-15","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  261",",,X","   67",",,X","   40",",,X","   60",",,X",,,,,,,,,,,,,,," 2354",",,X","   62",",,X",,,,,,,,,"  450",",,X","  220",",,X",,,,,"  315","W,,X",,,"   63",",,X",,,,,"  108",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-16","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  228",",,X","  100",",,X","   50",",,X","   50",",,X",,,,,,,,,,,,,,," 0006",",,X","   93",",,X",,,,,,,,,"  672",",,X","  340",",,X",,,,,"  315","W,,X",,,"   72",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-17","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  239",",,X","   61",",,X","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 1542",",,X","   68",",,X",,,,,,,,,"  492",",,X","  200",",,X",,,,,"  180","W,,X",,,"   94",",,X",,,,,"  113",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-18","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0","T,,X,2400","    0",",,X","    0",",,X","  272",",,X","   89",",,X","   70",",,X","   40",",,X",,,,,,,,,,,,,,," 0954",",,X","   72",",,X",,,,,,,,,"  522",",,X","  240",",,X",,,,,"  225","W,,X",,,"  156",",,X",,,,,"  190",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-03-19","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  178",",,X","   78",",,X","    0",",,X","    0",",,X",,,,,,,,,,,,,,," 0148",",,X","  100",",,X",,,,,,,,,"  726",",,X","  350",",,X",,,,,"  315","W,,X",,,"   89",",,X",,,,,"  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-20","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  200",",,X","   50",",,X","   50",",,X","   50",",,X",,,,,,,,,,,,,,," 2012",",,X","   95",",,X",,,,,,,,,"  696",",,X","  200",",,X",,,,,"  180","W,,X",,,"   58",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-21","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","  284",",,X,2400","    0",",,X","    0",",,X","  211",",,X","   78",",,X","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 2218",",,X","   11",",,X",,,,,,,,,"   84",",,X","  240",",,X",,,,,"  225","W,,X",,,"   89",",,X",,,,,"  190",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-03-22","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   15",",,X,2400","    0",",,X","    0",",,X","  233",",,X","  117",",,X","   40",",,X","   20",",,X",,,,,,,,,,,,,,," 2048",",,X","   79",",,X",,,,,,,,,"  576",",,X","  280",",,X",,,,,"  360","W,,X",,,"  116",",,X",,,,,"  170",",,X",,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-03-23","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  206",",,X","  111",",,X","   40",",,X","   20",",,X",,,,,,,,,,,,,,," 0454",",,X","   81",",,X",,,,,,,,,"  594",",,X","  320",",,X",,,,,"  360","W,,X",,,"   89",",,X",,,,,"  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-24","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  228",",,X","   78",",,X","    0",",,X","    0",",,X",,,,,,,,,,,,,,," 1512",",,X","  100",",,X",,,,,,,,,"  732",",,X","   10",",,X",,,,,"  315","W,,X",,,"   45",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-25","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  217",",,X","   78",",,X","   30",",,X","   40",",,X",,,,,,,,,,,,,,," 1354",",,X","   90",",,X",,,,,,,,,"  666",",,X","   50",",,X",,,,,"  360","W,,X",,,"   54",",,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-26","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  228",",,X","  106",",,X","   10",",,X","    0",",,X",,,,,,,,,,,,,,," 1700",",,X","   91",",,X",,,,,,,,,"  672",",,X","  180",",,X",,,,,"  180","W,,X",,,"   63",",,X",,,,,"   87",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-27","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  244",",,X","  128",",,X","   20",",,X","   40",",,X",,,,,,,,,,,,,,," 0942",",,X","   81",",,X",,,,,,,,,"  600",",,X","  160",",,X",,,,,"  135","W,,X",,,"   63",",,X",,,,,"   87",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-28","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  244",",,X","  161",",,X","   80",",,X","  100",",,X",,,,,,,,,,,,,,," 1630",",,X","   27",",,X",,,,,,,,,"  198",",,X","  130",",,X",,,,,"  135","W,,X",,,"   67",",,X",,,,,"  108",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-03-29","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","  300",",,X,2400","    0",",,X","    0",",,X","  239",",,X","  194",",,X","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 1024",",,X","    3",",,X",,,,,,,,,"   24",",,X","  180",",,X",,,,,"  180","W,,X",,,"   98",",,X",,,,,"  149",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-03-30","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   51",",,X,2400","    0",",,X","    0",",,X","  289",",,X","  178",",,X","   40",",,X","   30",",,X",,,,,,,,,,,,,,," 0000",",,X","   91",",,X",,,,,,,,,"  678",",,X","  250",",,X",,,,,"  180","W,,X",,,"   89",",,X",,,,,"  144",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-03-31","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    3",",,X,2400","    0",",,X","    0",",,X","  267",",,X","  183",",,X","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1818",",,X","    2",",,X",,,,,,,,,"   18",",,X","  180",",,X",,,,,"  180","W,,X",,,"   72",",,X",,,,,"   93",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-04-01","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   15",",,X,2400","    0",",,X","    0",",,X","  233",",,X","  156",",,X","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 0206",",,X","    4",",,X",,,,,,,,,"   36",",,X","  350",",,X",,,,,"  180","W,,X",,,"   54",",,X",,,,,"   77",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-04-02","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  256",",,X","  156",",,X","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 1330",",,X","   26",",,X",,,,,,,,,"  198",",,X","  110",",,X",,,,,"  135","W,,X",,,"   63",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-04-03","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  272",",,X","  194",",,X","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 1412",",,X","   27",",,X",,,,,,,,,"  204",",,X","  150",",,X",,,,,"  135","W,,X",,,"   94",",,X",,,,,"  118",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-04-04","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   10",",,X,2400","    0",",,X","    0",",,X","  278",",,X","  217",",,X","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 1312",",,X","   38",",,X",,,,,,,,,"  288",",,X","  190",",,X",,,,,"  180","W,,X",,,"   94",",,X",,,,,"  123",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-04-05","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   18",",,X,2400","    0",",,X","    0",",,X","  233",",,X","  111",",,X","   50",",,X","   40",",,X",,,,,,,,,,,,,,," 0048",",,X","   92",",,X",,,,,,,,,"  696",",,X","  240",",,X",,,,,"  225","W,,X",,,"   67",",,X",,,,,"  108",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1981-04-06","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  233",",,X","   67",",,X","   30",",,X","   50",",,X",,,,,,,,,,,,,,," 1100",",,X","   82",",,X",,,,,,,,,"  624",",,X","   40",",,X",,,,,"   90","W,,X",,,"   63",",,X",,,,,"   77",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-04-07","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  239",",,X","   78",",,X","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 1706",",,X","   50",",,X",,,,,,,,,"  384",",,X","  130",",,X",,,,,"  135","W,,X",,,"   72",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-04-08","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  261",",,X","  172",",,X","   80",",,X","   90",",,X",,,,,,,,,,,,,,," 1024",",,X","   52",",,X",,,,,,,,,"  396",",,X","  180",",,X",,,,,"  180","W,,X",,,"   76",",,X",,,,,"  118",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-04-09","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  272",",,X","  183",",,X","   70",",,X","  100",",,X",,,,,,,,,,,,,,," 1606",",,X","   47",",,X",,,,,,,,,"  360",",,X","  120",",,X",,,,,"  135","W,,X",,,"   54",",,X",,,,,"   77",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-04-10","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  267",",,X","  144",",,X","   60",",,X","   70",",,X",,,,,,,,,,,,,,," 1524",",,X","   53",",,X",,,,,,,,,"  408",",,X","  150",",,X",,,,,"  135","W,,X",,,"   58",",,X",,,,,"   82",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-04-11","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  278",",,X","  178",",,X","   60",",,X","   70",",,X",,,,,,,,,,,,,,," 1554",",,X","   59",",,X",,,,,,,,,"  450",",,X","  190",",,X",,,,,"  180","W,,X",,,"   63",",,X",,,,,"   87",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1981-04-12","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  283",",,X","  200",",,X","   60",",,X","   90",",,X",,,,,,,,,,,,,,," 1154",",,X","   34",",,X",,,,,,,,,"  264",",,X","  150",",,X",,,,,"  180","W,,X",,,"   54",",,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-04-13","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  283",",,X","  161",",,X","   40",",,X","   60",",,X",,,,,,,,,,,,,,," 1806",",,X","   48",",,X",,,,,,,,,"  366",",,X","  130",",,X",,,,,"  135","W,,X",,,"   40",",,X",,,,,"   62",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1981-04-14","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  278",",,X","  156",",,X","   40",",,X","   60",",,X",,,,,,,,,,,,,,," 1636",",,X","   62",",,X",,,,,,,,,"  480",",,X","   40",",,X",,,,,"   45","W,,X",,,"   45",",,X",,,,,"   62",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
