"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00003952","2002-03-15","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","   43",",,0,2400","    0",",,0","    0",",,0","  278",",,0","   78",",,0",,,,,,,,,,,,,,,"  178",",,W",,,"  716",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-16","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0","T,,0,2400","    0",",,0","    0",",,0","  128",",,0","   44",",,0",,,,,,,,,,,,,,,"   89",",,W",,,"  586",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-17","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","  122",",,0,2400","    0",",,0","    0",",,0","  122",",,0","   78",",,0",,,,,,,,,,,,,,,"  100",",,W",,,"  264",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-18","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","   46",",,0,2400","    0",",,0","    0",",,0","  150",",,0","  111",",,0",,,,,,,,,,,,,,,"  133",",,W",,,"  393",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-19","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","  411",",,0,2400","    0",",,0","    0",",,0","  156",",,0","  111",",,0",,,,,,,,,,,,,,,"  133",",,W",,,"  241",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-20","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","   94",",,0,2400","    0",",,0","    0",",,0","  139",",,0","   78",",,0",,,,,,,,,,,,,,,"  111",",,W",,,"  447",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-21","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  172",",,0","    6",",,0",,,,,,,,,,,,,,,"   89",",,W",,,"  729",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-22","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","   89",",,0","  -39",",,0",,,,,,,,,,,,,,,"   28",",,W",,,"  661",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-23","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  156",",,0","  -11",",,0",,,,,,,,,,,,,,,"   72",",,W",,,"  701",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-24","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  206",",,0","   94",",,0",,,,,,,,,,,,,,,"  150",",,W",,,"  566",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-25","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","  152",",,0,2400","    0",",,0","    0",",,0","  250",",,0","   67",",,0",,,,,,,,,,,,,,,"  161",",,W",,,"  576",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-26","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","   94",",,0","   22",",,0",,,,,,,,,,,,,,,"   61",",,W",,,"  684",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-27","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  150",",,0","   17",",,0",,,,,,,,,,,,,,,"   83",",,W",,,"  711",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-28","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  267",",,0","   67",",,0",,,,,,,,,,,,,,,"  167",",,W",,,"  706",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-29","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  283",",,0","  178",",,0",,,,,,,,,,,,,,,"  233",",,W",,,"  595",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-30","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","  434",",,0,2400","    0",",,0","    0",",,0","  189",",,0","   94",",,0",,,,,,,,,,,,,,,"  144",",,W",,,"  275",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-03-31","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","   74",",,0,2400","    0",",,0","    0",",,0","  200",",,0","   94",",,0",,,,,,,,,,,,,,,"  150",",,W",,,"  569",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-01","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  228",",,0","   94",",,0",,,,,,,,,,,,,,,"  161",",,W",,,"  754",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-02","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","  133",",,0",,,,,,,,,,,,,,,"  200",",,W",,,"  645",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-03","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    5",",,0,2400","    0",",,0","    0",",,0","  139",",,0","   61",",,0",,,,,,,,,,,,,,,"  100",",,W",,,"  669",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-04","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   39",",,0",,,,,,,,,,,,,,,"   94",",,W",,,"  723",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-05","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  161",",,0","   44",",,0",,,,,,,,,,,,,,,"  106",",,W",,,"  762",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-06","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  200",",,0","   67",",,0",,,,,,,,,,,,,,,"  133",",,W",,,"  724",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-07","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","   13",",,0,2400","    0",",,0","    0",",,0","  228",",,0","  122",",,0",,,,,,,,,,,,,,,"  178",",,W",,,"  577",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-08","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","   76",",,0,2400","    0",",,0","    0",",,0","  206",",,0","  150",",,0",,,,,,,,,,,,,,,"  178",",,W",,,"  656",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-09","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  222",",,0","  139",",,0",,,,,,,,,,,,,,,"  183",",,W",,,"  688",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-10","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  239",",,0","  122",",,0",,,,,,,,,,,,,,,"  183",",,W",,,"  773",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-11","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  283",",,0","  133",",,0",,,,,,,,,,,,,,,"  211",",,W",,,"  705",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-12","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  283",",,0","  172",",,0",,,,,,,,,,,,,,,"  228",",,W",,,"  701",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-13","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  289",",,0","  172",",,0",,,,,,,,,,,,,,,"  233",",,W",,,"  695",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-14","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  311",",,0","  194",",,0",,,,,,,,,,,,,,,"  256",",,W",,,"  721",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-15","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  317",",,0","  194",",,0",,,,,,,,,,,,,,,"  256",",,W",,,"  729",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-16","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  289",",,0","  200",",,0",,,,,,,,,,,,,,,"  244",",,W",,,"  639",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-17","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","   25",",,0,2400","    0",",,0","    0",",,0","  300",",,0","  167",",,0",,,,,,,,,,,,,,,"  233",",,W",,,"  736",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-18","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  328",",,0","  211",",,0",,,,,,,,,,,,,,,"  272",",,W",,,"  721",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-19","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  278",",,0","  217",",,0",,,,,,,,,,,,,,,"  250",",,W",,,"  639",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-20","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  300",",,0","  206",",,0",,,,,,,,,,,,,,,"  256",",,W",,,"  724",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-21","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    5",",,0,2400","    0",",,0","    0",",,0","  272",",,0","  178",",,0",,,,,,,,,,,,,,,"  228",",,W",,,"  629",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-22","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  256",",,0","  133",",,0",,,,,,,,,,,,,,,"  194",",,W",,,"  726",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-23","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","   51",",,0,2400","    0",",,0","    0",",,0","  239",",,0","  133",",,0",,,,,,,,,,,,,,,"  189",",,W",,,"  559",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-24","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","   99",",,0,2400","    0",",,0","    0",",,0","  300",",,0","  161",",,0",,,,,,,,,,,,,,,"  233",",,W",,,"  723",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-25","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  211",",,0","  106",",,0",,,,,,,,,,,,,,,"  161",",,W",,,"  727",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-26","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","  114",",,0,2400","    0",",,0","    0",",,0","  150",",,0","   94",",,0",,,,,,,,,,,,,,,"  122",",,W",,,"  408",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-27","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    5",",,0,2400","    0",",,0","    0",",,0","  244",",,0","  111",",,0",,,,,,,,,,,,,,,"  178",",,W",,,"  539",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-28","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  322",",,0","  194",",,0",,,,,,,,,,,,,,,"  261",",,W",,,"  720",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-29","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0","T,,0,2400","    0",",,0","    0",",,0","  256",",,0","  144",",,0",,,,,,,,,,,,,,,"  200",",,W",,,"  687",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-04-30","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    3",",,0,2400","    0",",,0","    0",",,0","  300",",,0","  178",",,0",,,,,,,,,,,,,,,"  239",",,W",,,"  672",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-01","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  317",",,0","  217",",,0",,,,,,,,,,,,,,,"  267",",,W",,,"  746",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-02","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","   25",",,0,2400","    0",",,0","    0",",,0","  267",",,0","  139",",,0",,,,,,,,,,,,,,,"  206",",,W",,,"  428",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-03","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","  135",",,0,2400","    0",",,0","    0",",,0","  144",",,0","  117",",,0",,,,,,,,,,,,,,,"  133",",,W",,,"  312",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-04","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0","T,,0,2400","    0",",,0","    0",",,0","  189",",,0","  122",",,0",,,,,,,,,,,,,,,"  156",",,W",,,"  657",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-05","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  233",",,0","  128",",,0",,,,,,,,,,,,,,,"  183",",,W",,,"  708",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-06","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  311",",,0","  206",",,0",,,,,,,,,,,,,,,"  261",",,W",,,"  685",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-07","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","   15",",,0,2400","    0",",,0","    0",",,0","  317",",,0","  222",",,0",,,,,,,,,,,,,,,"  272",",,W",,,"  676",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-08","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  311",",,0","  222",",,0",,,,,,,,,,,,,,,"  267",",,W",,,"  686",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-09","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","  213",",,0,2400","    0",",,0","    0",",,0","  267",",,0","  161",",,0",,,,,,,,,,,,,,,"  217",",,W",,,"  611",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-10","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","   74",",,0,2400","    0",",,0","    0",",,0","  183",",,0","  128",",,0",,,,,,,,,,,,,,,"  156",",,W",,,"  612",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-11","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0","T,,0,2400","    0",",,0","    0",",,0","  317",",,0","  161",",,0",,,,,,,,,,,,,,,"  239",",,W",,,"  684",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-12","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","  152",",,0,2400","    0",",,0","    0",",,0","  311",",,0","  206",",,0",,,,,,,,,,,,,,,"  261",",,W",,,"  753",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-13","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","  152",",,0,2400","    0",",,0","    0",",,0","  222",",,0","  128",",,0",,,,,,,,,,,,,,,"  178",",,W",,,"  780",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-14","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  267",",,0","  122",",,0",,,,,,,,,,,,,,,"  194",",,W",,,"  837",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-15","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  278",",,0","  144",",,0",,,,,,,,,,,,,,,"  211",",,W",,,"  760",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-16","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  300",",,0","  183",",,0",,,,,,,,,,,,,,,"  244",",,W",,,"  807",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-17","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","   71",",,0,2400","    0",",,0","    0",",,0","  244",",,0","  128",",,0",,,,,,,,,,,,,,,"  189",",,W",,,"  474",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-18","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  200",",,0","   89",",,0",,,,,,,,,,,,,,,"  144",",,W",,,"  804",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-19","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  222",",,0","   94",",,0",,,,,,,,,,,,,,,"  161",",,W",,,"  801",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-20","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0","T,,0,2400","    0",",,0","    0",",,0","  239",",,0","  133",",,0",,,,,,,,,,,,,,,"  189",",,W",,,"  719",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-21","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","  128",",,0",,,,,,,,,,,,,,,"  189",",,W",,,"  836",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-22","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","  122",",,0",,,,,,,,,,,,,,,"  194",",,W",,,"  849",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003952","2002-05-23","34.8353","-92.2596","171.6","NORTH LITTLE ROCK WEATHER FORECAST OFFICE, AR US","    0",",,0,2400","    0",",,0","    0",",,0","  283",",,0","  156",",,0",,,,,,,,,,,,,,,"  222",",,W",,,"  803",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
