"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00023234","1980-12-31","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  117",",,0","   28",",,0","   40",",,X","   80",",,X",,,,,,,,,,,,,,," 1048",",,X",,,,,,,,,,,"  130",",,X",,,,,"  135","W,,X",,,,,"   40",",,X",,,,,"   46",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-01","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  111",",,0","   44",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,," 0448",",,X",,,,,,,,,,,"   30",",,X",,,,,"   45","W,,X",,,,,"   40",",,X",,,,,"   46",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-02","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   23",",,0,2400","    0",",,0","    0",",,0","   89",",,0","   61",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 0530",",,X",,,,,,,,,,,"   30",",,X",,,,,"   45","W,,X",,,,,"   36",",,X",,,,,"   51",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-03","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    5",",,0,2400","    0",",,0","    0",",,0","  156",",,0","   83",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 1548",",,X",,,,,,,,,,,"  230",",,X",,,,,"  225","W,,X",,,,,"   54",",,X",,,,,"   62",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-04","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0","T,,0,2400","    0",",,0","    0",",,0","  161",",,0","   72",",,0","   20",",,X","   10",",,X",,,,,,,,,,,,,,," 1648",",,X",,,,,,,,,,,"  300",",,X",,,,,"  315","W,,X",,,,,"   63",",,X",,,,,"   67",",,X",,,"    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-05","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  167",",,0","   50",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,," 1648",",,X",,,,,,,,,,,"  360",",,X",,,,,"  315","W,,X",,,,,"   31",",,X",,,,,"   67",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-06","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  133",",,0","   61",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,," 0718",",,X",,,,,,,,,,,"   70",",,X",,,,,"   90","W,,X",,,,,"   63",",,X",,,,,"   82",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-07","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  106",",,0","   44",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,," 1248",",,X",,,,,,,,,,,"   80",",,X",,,,,"   90","W,,X",,,,,"   40",",,X",,,,,"   51",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-08","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  117",",,0","   50",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,," 1936",",,X",,,,,,,,,,,"  350",",,X",,,,,"  360","W,,X",,,,,"   40",",,X",,,,,"   67",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-09","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  111",",,0","   44",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,," 1830",",,X",,,,,,,,,,,"   70",",,X",,,,,"   90","W,,X",,,,,"   36",",,X",,,,,"   51",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-10","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  106",",,0","   22",",,0","   40",",,X","   60",",,X",,,,,,,,,,,,,,," 1118",",,X",,,,,,,,,,,"   90",",,X",,,,,"   90","W,,X",,,,,"   54",",,X",,,,,"   62",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-11","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  122",",,0","   33",",,0","   70",",,X","  100",",,X",,,,,,,,,,,,,,," 1006",",,X",,,,,,,,,,,"  120",",,X",,,,,"  135","W,,X",,,,,"   31",",,X",,,,,"   46",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-12","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0","T,,0,2400","    0",",,0","    0",",,0","  122",",,0","   83",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 0206",",,X",,,,,,,,,,,"   20",",,X",,,,,"  360","W,,X",,,,,"   36",",,X",,,,,"   46",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-13","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  156",",,0","   56",",,0","   20",",,X","   30",",,X",,,,,,,,,,,,,,," 1424",",,X",,,,,,,,,,,"   30",",,X",,,,,"  360","W,,X",,,,,"   31",",,X",,,,,"   41",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-14","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  167",",,0","   61",",,0","   60",",,X","   80",",,X",,,,,,,,,,,,,,," 1142",",,X",,,,,,,,,,,"   30",",,X",,,,,"   45","W,,X",,,,,"   27",",,X",,,,,"   41",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-15","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    5",",,0,2400","    0",",,0","    0",",,0","  194",",,0","   56",",,0","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 1336",",,X",,,,,,,,,,,"  150",",,X",,,,,"  180","W,,X",,,,,"   67",",,X",,,,,"   82",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-16","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   20",",,0,2400","    0",",,0","    0",",,0","  178",",,0","  111",",,0","   80",",,X","   70",",,X",,,,,,,,,,,,,,," 1812",",,X",,,,,,,,,,,"  170",",,X",,,,,"  225","W,,X",,,,,"   45",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-17","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   13",",,0,2400","    0",",,0","    0",",,0","  161",",,0","  106",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 0612",",,X",,,,,,,,,,,"  110",",,X",,,,,"   90","W,,X",,,,,"   36",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-18","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  167",",,0","   83",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 0606",",,X",,,,,,,,,,,"   50",",,X",,,,,"  315","W,,X",,,,,"   36",",,X",,,,,"   41",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-19","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   48",",,0,2400","    0",",,0","    0",",,0","  150",",,0","  111",",,0","  100",",,X","   90",",,X",,,,,,,,,,,,,,," 0818",",,X",,,,,,,,,,,"  120",",,X",,,,,"  135","W,,X",,,,,"   63",",,X",,,,,"   72",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-20","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    3",",,0,2400","    0",",,0","    0",",,0","  161",",,0","  100",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 2336",",,X",,,,,,,,,,,"  130",",,X",,,,,"  135","W,,X",,,,,"   31",",,X",,,,,"   57",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-21","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0","T,,0,2400","    0",",,0","    0",",,0","  178",",,0","  111",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1754",",,X",,,,,,,,,,,"  190",",,X",,,,,"  180","W,,X",,,,,"   94",",,X",,,,,"  123",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-22","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  353",",,0,2400","    0",",,0","    0",",,0","  172",",,0","  122",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 0824",",,X",,,,,,,,,,,"  170",",,X",,,,,"  180","W,,X",,,,,"   72",",,X",,,,,"  118",",,X",,,"    1",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-23","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   66",",,0,2400","    0",",,0","    0",",,0","  139",",,0","   94",",,0","   70",",,X","   90",",,X",,,,,,,,,,,,,,," 1548",",,X",,,,,,,,,,,"  280",",,X",,,,,"  270","W,,X",,,,,"   80",",,X",,,,,"  103",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-24","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  133",",,0","   83",",,0","   30",",,X","   30",",,X",,,,,,,,,,,,,,," 1130",",,X",,,,,,,,,,,"  280",",,X",,,,,"  270","W,,X",,,,,"   54",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-25","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  139",",,0","   33",",,0","   30",",,X","   50",",,X",,,,,,,,,,,,,,," 1612",",,X",,,,,,,,,,,"  300",",,X",,,,,"  315","W,,X",,,,,"   45",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-26","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  203",",,0,2400","    0",",,0","    0",",,0","  106",",,0","   61",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 2218",",,X",,,,,,,,,,,"  140",",,X",,,,,"  135","W,,X",,,,,"   67",",,X",,,,,"   87",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-27","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  419",",,0,2400","    0",",,0","    0",",,0","  150",",,0","   89",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 1942",",,X",,,,,,,,,,,"  200",",,X",,,,,"  180","W,,X",,,,,"  130",",,X",,,,,"  200",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-28","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  264",",,0,2400","    0",",,0","    0",",,0","  139",",,0","   94",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 0618",",,X",,,,,,,,,,,"  220",",,X",,,,,"  270","W,,X",,,,,"   94",",,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-29","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   81",",,0,2400","    0",",,0","    0",",,0","  117",",,0","   67",",,0","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 1454",",,X",,,,,,,,,,,"  300",",,X",,,,,"  315","W,,X",,,,,"   80",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-01-30","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  133",",,0","   67",",,0","   10",",,X","   20",",,X",,,,,,,,,,,,,,," 1548",",,X",,,,,,,,,,,"  300",",,X",,,,,"  270","W,,X",,,,,"   72",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-01-31","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  133",",,0","   28",",,0","   10",",,X","   20",",,X",,,,,,,,,,,,,,," 1700",",,X",,,,,,,,,,,"  270",",,X",,,,,"  270","W,,X",,,,,"   54",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-01","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   39",",,0","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 1818",",,X",,,,,,,,,,,"  280",",,X",,,,,"  270","W,,X",,,,,"   45",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-02","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  167",",,0","   72",",,0","   30",",,X","   20",",,X",,,,,,,,,,,,,,," 1618",",,X",,,,,,,,,,,"  300",",,X",,,,,"  360","W,,X",,,,,"   40",",,X",,,,,"   46",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-03","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  161",",,0","   44",",,0","   20",",,X","   20",",,X",,,,,,,,,,,,,,," 1618",",,X",,,,,,,,,,,"  290",",,X",,,,,"  315","W,,X",,,,,"   63",",,X",,,,,"   77",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-04","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  156",",,0","   83",",,0","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 2030",",,X",,,,,,,,,,,"  290",",,X",,,,,"  315","W,,X",,,,,"   45",",,X",,,,,"   62",",,X",,,"    1",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-05","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  156",",,0","   61",",,0","   60",",,X","   60",",,X",,,,,,,,,,,,,,," 1830",",,X",,,,,,,,,,,"  300",",,X",,,,,"  315","W,,X",,,,,"   54",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-06","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  139",",,0","   61",",,0","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 1724",",,X",,,,,,,,,,,"  300",",,X",,,,,"  315","W,,X",,,,,"   36",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-07","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  133",",,0","   89",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 2136",",,X",,,,,,,,,,,"   90",",,X",,,,,"   90","W,,X",,,,,"   54",",,X",,,,,"   57",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-08","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  140",",,0,2400","    0",",,0","    0",",,0","  111",",,0","   94",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1800",",,X",,,,,,,,,,,"   70",",,X",,,,,"   45","W,,X",,,,,"   54",",,X",,,,,"   62",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-02-09","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   10",",,0,2400","    0",",,0","    0",",,0","  161",",,0","   94",",,0","   50",",,X","   50",",,X",,,,,,,,,,,,,,," 1742",",,X",,,,,,,,,,,"  300",",,X",,,,,"  270","W,,X",,,,,"   54",",,X",,,,,"   62",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-02-10","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   10",",,0,2400","    0",",,0","    0",",,0","  161",",,0","   72",",,0","   80",",,X","   90",",,X",,,,,,,,,,,,,,," 2324",",,X",,,,,,,,,,,"  130",",,X",,,,,"   90","W,,X",,,,,"   40",",,X",,,,,"   77",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-02-11","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   10",",,0,2400","    0",",,0","    0",",,0","  172",",,0","  106",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 1754",",,X",,,,,,,,,,,"  300",",,X",,,,,"  315","W,,X",,,,,"   45",",,X",,,,,"   57",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-02-12","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  183",",,0","   89",",,0","   80",",,X","   80",",,X",,,,,,,,,,,,,,," 0118",",,X",,,,,,,,,,,"  300",",,X",,,,,"  315","W,,X",,,,,"   40",",,X",,,,,"   46",",,X",,,"    1",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-13","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   30",",,0,2400","    0",",,0","    0",",,0","  189",",,0","  122",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1906",",,X",,,,,,,,,,,"  170",",,X",,,,,"  180","W,,X",,,,,"   63",",,X",,,,,"   87",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-02-14","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   30",",,0,2400","    0",",,0","    0",",,0","  189",",,0","  122",",,0","   80",",,X","   70",",,X",,,,,,,,,,,,,,," 2006",",,X",,,,,,,,,,,"  300",",,X",,,,,"  270","W,,X",,,,,"   54",",,X",,,,,"   72",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-02-15","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  167",",,0","  100",",,0","   70",",,X","   90",",,X",,,,,,,,,,,,,,," 1312",",,X",,,,,,,,,,,"  290",",,X",,,,,"  270","W,,X",,,,,"   72",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-16","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  178",",,0","   89",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,," 1236",",,X",,,,,,,,,,,"  300",",,X",,,,,"  315","W,,X",,,,,"   76",",,X",,,,,"   87",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-17","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0","T,,0,2400","    0",",,0","    0",",,0","  172",",,0","  111",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 2100",",,X",,,,,,,,,,,"  300",",,X",,,,,"  315","W,,X",,,,,"   63",",,X",,,,,"   72",",,X",,,"    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-02-18","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  211",",,0","   94",",,0","   60",",,X","   70",",,X",,,,,,,,,,,,,,," 1530",",,X",,,,,,,,,,,"  290",",,X",,,,,"  315","W,,X",,,,,"   76",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-19","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    5",",,0,2400","    0",",,0","    0",",,0","  172",",,0","  106",",,0","   60",",,X","   70",",,X",,,,,,,,,,,,,,," 1706",",,X",,,,,,,,,,,"  290",",,X",,,,,"  315","W,,X",,,,,"  103",",,X",,,,,"  164",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1981-02-20","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  178",",,0","   83",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,," 0948",",,X",,,,,,,,,,,"  360",",,X",,,,,"  360","W,,X",,,,,"  125",",,X",,,,,"  170",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-21","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  200",",,0","  100",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,," 1130",",,X",,,,,,,,,,,"  140",",,X",,,,,"  135","W,,X",,,,,"   76",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-22","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  206",",,0","   67",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,," 2024",",,X",,,,,,,,,,,"  160",",,X",,,,,"  225","W,,X",,,,,"   27",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1981-02-23","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   30",",,0,2400","    0",",,0","    0",",,0","  172",",,0","   67",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,," 1412",",,X",,,,,,,,,,,"  210",",,X",,,,,"  225","W,,X",,,,,"   98",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
