"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DASF","DASF_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023062","1979-12-23","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   25",",,0,2400","   30",",,0,","  127",",,0,","   17",",,0","  -83",",,0","   70",",,X","  100",",,X",,,,,,,,," 0030",",,X","   74",",,X",,,,,"  414",",,X",,,"  360","W,,X","  360","W,,X","  178",",,X",,,"   62",",,X","   49",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00023062","1979-12-24","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","  127",",,0,","   28",",,0"," -100",",,0","   70",",,X","  100",",,X",,,,,,,,," 0806",",,X","   90",",,X",,,,,"  510",",,X",,,"  180","W,,X","  180","W,,X","  152",",,X",,,"   72",",,X","   49",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00023062","1979-12-25","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","  102",",,0,","  100",",,0","  -89",",,0","   60",",,X","   60",",,X",,,,,,,,," 0654",",,X","   88",",,X",,,,,"  498",",,X",,,"  180","W,,X","  180","W,,X","  127",",,X",,,"   77",",,X","   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1979-12-26","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    8",",,0,2400","    8",",,0,","   76",",,0,","   39",",,0","  -61",",,0","   80",",,X","  100",",,X",,,,,,,,," 1506",",,X","   74",",,X",,,,,"  414",",,X",,,"  180","W,,X","  180","W,,X","  127",",,X",,,"   82",",,X","   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023062","1979-12-27","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   86",",,0,2400","  122",",,0,","   76",",,0,","   17",",,0","  -28",",,0","  100",",,X","  100",",,X",,,,,,,,," 1730",",,X","   65",",,X",,,,,"  366",",,X",,,"  360","W,,X","  360","W,,X","  178",",,X",,,"   93",",,X","   76",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023062","1979-12-28","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   23",",,0,2400","   23",",,0,","  229",",,0,","  -11",",,0","  -78",",,0","  100",",,X","  100",",,X",,,,,,,,," 0024",",,X","   31",",,X",,,,,"  174",",,X",,,"  360","W,,X","  360","W,,X","  305",",,X",,,"   67",",,X","   45",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023062","1979-12-29","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","  203",",,0,","  -28",",,0"," -156",",,0","    0",",,X","    0",",,X",,,,,,,,," 1442",",,X","  100",",,X",,,,,"  564",",,X",,,"  360","W,,X","  360","W,,X","  203",",,X",,,"   51",",,X","   36",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00023062","1979-12-30","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","  178",",,0,","   17",",,0"," -156",",,0","   30",",,X","   60",",,X",,,,,,,,," 2248",",,X","   68",",,X",,,,,"  384",",,X",,,"  180","W,,X","  180","W,,X","  152",",,X",,,"   72",",,X","   54",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00023062","1979-12-31","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","  127",",,0,","  117",",,0"," -122",",,0","   40",",,X","   20",",,X",,,,,,,,," 0518",",,X","   93",",,X",,,,,"  522",",,X",,,"  225","W,,X","  180","W,,X","  152",",,X",,,"   82",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-01-01","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    3",",,0,2400","    3",",,0,","  102",",,0,","   67",",,0","  -89",",,0","   90",",,X","   90",",,X",,,,,,,,," 1754",",,X","   28",",,X",,,,,"  162",",,X","  130",",,X","  135","W,,X",,,"  178",",,X","   63",",,X","   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-02","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   10",",,0,2400","   38",",,0,","   76",",,0,","   28",",,0","  -78",",,0","   80",",,X","   90",",,X",,,,,,,,," 1530",",,X","   43",",,X",,,,,"  246",",,X","  190",",,X","   45","W,,X",,,"  203",",,X","   40",",,X","   51",",,X",,,"    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-03","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","  127",",,0,","   72",",,0","  -94",",,0","   70",",,X","  100",",,X",,,,,,,,," 1536",",,X","   22",",,X",,,,,"  126",",,X","  310",",,X","  315","W,,X",,,"  229",",,X","   76",",,X","  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-01-04","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","  127",",,0,","   44",",,0","  -61",",,0","   70",",,X","   70",",,X",,,,,,,,," 0642",",,X","   72",",,X",,,,,"  408",",,X","  210",",,X","  135","W,,X",,,"  254",",,X","   40",",,X","   82",",,X",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00023062","1980-01-05","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","  127",",,0,","  117",",,0","  -78",",,0","   80",",,X","  100",",,X",,,,,,,,," 0312",",,X","   71",",,X",,,,,"  402",",,X","  200",",,X","  315","W,,X",,,"  254",",,X","   67",",,X","  123",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00023062","1980-01-06","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0","T,,0,","  102",",,0,","  122",",,0"," -100",",,0","   40",",,X","   40",",,X",,,,,,,,," 0306",",,X","   74",",,X",,,,,"  426",",,X","   70",",,X","  270","W,,X",,,"  254",",,X","  125",",,X","  164",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-07","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","  102",",,0,","  -44",",,0"," -139",",,0","   30",",,X","   70",",,X",,,,,,,,," 0218",",,X","   79",",,X",,,,,"  450",",,X","  190",",,X","  180","W,,X",,,"  254",",,X","   58",",,X","   87",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00023062","1980-01-08","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0","T,,0,","  102",",,0,","  -28",",,0"," -144",",,0","   70",",,X","   90",",,X",,,,,,,,," 1218",",,X","   54",",,X",,,,,"  306",",,X","   40",",,X","  360","W,,X",,,"  254",",,X","   54",",,X","   82",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-09","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0","T,,0,","  102",",,0,","   -6",",,0"," -133",",,0","   70",",,X","   70",",,X",,,,,,,,," 1506",",,X","   81",",,X",,,,,"  462",",,X","  350",",,X","  315","W,,X",,,"  254",",,X","   45",",,X","   67",",,X",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-10","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    3",",,0,2400","    3",",,0,","  102",",,0,","  100",",,0","  -89",",,0","   50",",,X","   60",",,X",,,,,,,,," 2112",",,X","   60",",,X",,,,,"  342",",,X","  240",",,X","  315","W,,X",,,"  203",",,X","  125",",,X","  180",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-11","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","   76",",,0,","   22",",,0","  -67",",,0","   40",",,X","   60",",,X",,,,,,,,," 1230",",,X","   80",",,X",,,,,"  456",",,X","  200",",,X","  180","W,,X",,,"  254",",,X","   89",",,X","  154",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-01-12","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","   51",",,0,","  144",",,0","  -67",",,0","   70",",,X","   90",",,X",,,,,,,,," 1136",",,X","   50",",,X",,,,,"  288",",,X","  270",",,X","  315","W,,X",,,"  152",",,X","   94",",,X","  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-01-13","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","   25",",,0,","  161",",,0","   33",",,0","   20",",,X","   40",",,X",,,,,,,,," 0842",",,X","   89",",,X",,,,,"  510",",,X","  300",",,X","  270","W,,X",,,,,"   80",",,X","  175",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-01-14","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","   28",",,0","   50",",,X","   90",",,X",,,,,,,,," 1506",",,X","   57",",,X",,,,,"  330",",,X","  360",",,X","  360","W,,X",,,,,"   58",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-01-15","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","   94",",,0","   17",",,0","   70",",,X","   60",",,X",,,,,,,,," 1236",",,X","   70",",,X",,,,,"  408",",,X","   90",",,X","   45","W,,X",,,,,"   76",",,X","   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-01-16","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0","T,,0,","    0",",,0,","   94",",,0","   -6",",,0","   60",",,X","   90",",,X",,,,,,,,," 1654",",,X","   81",",,X",,,,,"  474",",,X","  130",",,X","  360","W,,X",,,,,"   54",",,X","   72",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-17","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  100",",,0","  -44",",,0","   20",",,X","   40",",,X",,,,,,,,," 0706",",,X","   81",",,X",,,,,"  468",",,X","  210",",,X","  360","W,,X",,,,,"   40",",,X","   51",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00023062","1980-01-18","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   71",",,0,2400","  104",",,0,","    0",",,0,","   17",",,0","  -56",",,0","   90",",,X","  100",",,X",,,,,,,,," 2130",",,X","    0",",,X",,,,,"    0",",,X","   20",",,X","  360","W,,X",,,,,"   67",",,X","   87",",,X",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-19","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   13",",,0,2400","   36",",,0,","  127",",,0,","  -56",",,0"," -100",",,0","  100",",,X","   90",",,X",,,,,,,,," 0312",",,X","   55",",,X",,,,,"  324",",,X","   20",",,X","  360","W,,X",,,"   76",",,X","   67",",,X","   98",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-20","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    3",",,0,2400","    3",",,0,","  127",",,0,","  -28",",,0"," -117",",,0","   50",",,X","   40",",,X",,,,,,,,," 2100",",,X","   73",",,X",,,,,"  426",",,X","  170",",,X","  360","W,,X",,,"   51",",,X","   40",",,X","   72",",,X",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-21","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    5",",,0,2400","    5",",,0,","  102",",,0,","   44",",,0"," -122",",,0","   70",",,X","   90",",,X",,,,,,,,," 1418",",,X","   44",",,X",,,,,"  258",",,X","   90",",,X","   90","W,,X",,,"   51",",,X","   80",",,X","  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-22","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","   76",",,0,","   28",",,0"," -150",",,0","    0",",,X","    0",",,X",,,,,,,,," 2254",",,X","  100",",,X",,,,,"  594",",,X","  190",",,X","  180","W,,X",,,"   51",",,X","   54",",,X","   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-01-23","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","   76",",,0,","   89",",,0","  -83",",,0","   10",",,X","   10",",,X",,,,,,,,," 1906",",,X","   99",",,X",,,,,"  588",",,X","  210",",,X","  225","W,,X",,,"   51",",,X","   54",",,X","   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-01-24","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","   51",",,0,","  122",",,0","    0",",,0","   70",",,X","   90",",,X",,,,,,,,," 0854",",,X","   64",",,X",,,,,"  384",",,X","  270",",,X","  270","W,,X",,,"  152",",,X","  103",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-01-25","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   51",",,0,2400","  104",",,0,","    0","T,,0,","   33",",,0"," -150",",,0","   80",",,X","   90",",,X",,,,,,,,," 1630",",,X","   23",",,X",,,,,"  138",",,X","  350",",,X","  360","W,,X",,,,,"  174",",,X","  257",",,X",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-26","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0","T,,0,","  102",",,0,"," -133",",,0"," -194",",,0","   70",",,X","   90",",,X",,,,,,,,," 1706",",,X","   69",",,X",,,,,"  414",",,X","   70",",,X","   90","W,,X",,,"  102",",,X","   40",",,X","   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-27","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0","T,,0,","   76",",,0,"," -133",",,0"," -194",",,0","   80",",,X","  100",",,X",,,,,,,,," 1730",",,X","   55",",,X",,,,,"  330",",,X","  350",",,X","  360","W,,X",,,"  127",",,X","   63",",,X","   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-28","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    3",",,0,2400","    8",",,0,","   76",",,0,"," -139",",,0"," -178",",,0","  100",",,X","  100",",,X",,,,,,,,," 1312",",,X","   48",",,X",,,,,"  288",",,X","   30",",,X","   90","W,,X",,,"  127",",,X","   36",",,X","   67",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-29","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    3",",,0,2400","   10",",,0,","   76",",,0,"," -106",",,0"," -189",",,0","   90",",,X","  100",",,X",,,,,,,,," 2030",",,X","   79",",,X",,,,,"  474",",,X","  330",",,X","  360","W,,X",,,"  127",",,X","   63",",,X","   72",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-30","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0","T,,0,","   76",",,0,","  -44",",,0"," -200",",,0","   30",",,X","   10",",,X",,,,,,,,," 1930",",,X","   92",",,X",,,,,"  558",",,X","  350",",,X","  360","W,,X",,,"  127",",,X","   45",",,X","   67",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-01-31","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","   76",",,0,","   11",",,0"," -194",",,0","   60",",,X","   40",",,X",,,,,,,,," 1718",",,X","   95",",,X",,,,,"  576",",,X","  190",",,X","  360","W,,X",,,"  127",",,X","   40",",,X","   62",",,X",,,"    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00023062","1980-02-01","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","   51",",,0,","  106",",,0","  -61",",,0","   70",",,X","   60",",,X",,,,,,,,," 2200",",,X","   80",",,X",,,,,"  492",",,X","  290",",,X","  315","W,,X",,,"  102",",,X","   80",",,X","  144",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00023062","1980-02-02","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","   25",",,0,","  100",",,0","  -11",",,0","   40",",,X","   40",",,X",,,,,,,,," 0924",",,X","   92",",,X",,,,,"  564",",,X","  290",",,X","  315","W,,X",,,,,"   80",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-02-03","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0","T,,0,","  128",",,0","    0",",,0","   70",",,X","  100",",,X",,,,,,,,," 0824",",,X","   60",",,X",,,,,"  372",",,X","   80",",,X","  180","W,,X",,,,,"   54",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-02-04","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0","T,,0,","  106",",,0","  -11",",,0","   30",",,X","   10",",,X",,,,,,,,," 0212",",,X","   95",",,X",,,,,"  582",",,X","   70",",,X","  315","W,,X",,,,,"   98",",,X","  164",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-02-05","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","   33",",,0","  -28",",,0","   10",",,X","    0",",,X",,,,,,,,," 1118",",,X","  100",",,X",,,,,"  618",",,X","  120",",,X","  135","W,,X",,,,,"   72",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-02-06","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","   78",",,0","  -33",",,0","   90",",,X","   90",",,X",,,,,,,,," 1624",",,X","   56",",,X",,,,,"  348",",,X","   50",",,X","  360","W,,X",,,,,"   54",",,X","   82",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-02-07","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   61",",,0,2400","  157",",,0,","    0","T,,0,","    0",",,0","  -83",",,0","  100",",,X","  100",",,X",,,,,,,,," 2200",",,X","   11",",,X",,,,,"   72",",,X","  360",",,X","  360","W,,X",,,"   25",",,X","   76",",,X","  113",",,X",,,"    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-02-08","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    5",",,0,2400","    8",",,0,","  152",",,0,","  -44",",,0"," -206",",,0","   40",",,X","   40",",,X",,,,,,,,," 0024",",,X","   89",",,X",,,,,"  558",",,X","  340",",,X","  360","W,,X",,,"  178",",,X","   45",",,X","   62",",,X",,,"    1",",,X",,,,,"    1",",,0",,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-02-09","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","  152",",,0,","   50",",,0"," -178",",,0","    0",",,X","    0",",,X",,,,,,,,," 0818",",,X","  100",",,X",,,,,"  630",",,X","  190",",,X","  180","W,,X",,,"  152",",,X","   58",",,X","   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-02-10","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","   76",",,0,","   56",",,0"," -128",",,0","   30",",,X","   30",",,X",,,,,,,,," 1824",",,X","   98",",,X",,,,,"  618",",,X","  220",",,X","  135","W,,X",,,"  127",",,X","   63",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-02-11","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","   51",",,0,","   33",",,0"," -122",",,0","   30",",,X","   50",",,X",,,,,,,,," 2136",",,X","   88",",,X",,,,,"  558",",,X","  190",",,X","  360","W,,X",,,"  102",",,X","   40",",,X","   51",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-02-12","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","   51",",,0,","  106",",,0","  -89",",,0","   30",",,X","   40",",,X",,,,,,,,," 2054",",,X","   99",",,X",,,,,"  630",",,X","  250",",,X","  270","W,,X",,,"  102",",,X","   89",",,X","  134",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-02-13","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0","T,,0,","   25",",,0,","  117",",,0","  -39",",,0","   70",",,X","   90",",,X",,,,,,,,," 0642",",,X","   93",",,X",,,,,"  594",",,X","  200",",,X","   45","W,,X",,,,,"   67",",,X","   93",",,X",,,"    1",",,X","    1",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00023062","1980-02-14","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    3",",,0,2400","    3",",,0,","    0","T,,0,","  -22",",,0","  -50",",,0","  100",",,X","  100",",,X",,,,,,,,," 2324",",,X","    0",",,X",,,,,"    0",",,X","   80",",,X","   90","W,,X",,,,,"   45",",,X","  113",",,X",,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00023062","1980-02-15","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    5",",,0,2400","    5",",,0,","    0","T,,0,","  -44",",,0","  -83",",,0","  100",",,X","  100",",,X",,,,,,,,," 0606",",,X","   25",",,X",,,,,"  162",",,X","   90",",,X","   45","W,,X",,,,,"   40",",,X","   77",",,X",,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00023062","1980-02-16","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    3",",,0,2400","    8",",,0,","    0","T,,0,","    0",",,0"," -111",",,0","   50",",,X","   50",",,X",,,,,,,,," 0130",",,X","   75",",,X",,,,,"  486",",,X","   10",",,X","  360","W,,X",,,,,"   63",",,X","   77",",,X",,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023062","1980-02-17","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0","T,,0,","  100",",,0","  -72",",,0","   70",",,X","  100",",,X",,,,,,,,," 1142",",,X","   48",",,X",,,,,"  312",",,X","  150",",,X","  180","W,,X",,,,,"   58",",,X","   72",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00023062","1980-02-18","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0","T,,0,","  150",",,0","   11",",,0","   70",",,X","   70",",,X",,,,,,,,," 1948",",,X","   60",",,X",,,,,"  390",",,X","  310",",,X","  315","W,,X",,,,,"   63",",,X","   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1980-02-19","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","   22",",,0","   20",",,X","   20",",,X",,,,,,,,," 1348",",,X","   94",",,X",,,,,"  612",",,X","  280",",,X","  270","W,,X",,,,,"   80",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-02-20","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","   61",",,0","    6",",,0","   90",",,X","  100",",,X",,,,,,,,," 1406",",,X","    0",",,X",,,,,"    0",",,X","   10",",,X","   45","W,,X",,,,,"   45",",,X","   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1980-02-21","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  100",",,0","   11",",,0","   20",",,X","   30",",,X",,,,,,,,," 1624",",,X","   81",",,X",,,,,"  534",",,X","  320",",,X","  135","W,,X",,,,,"   80",",,X","  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
