"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00014764","1986-08-21","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  228",",,0","  122",",,0","   50",",,X","   40",",,X",,,,,,,,,"   32",",,X"," 1253",",,X",,,,,,,,," 1244",",,X",,,,,,,,,,,,,"  773",",,X","  160",",,X",,,,,"  135","W,,X",,,,,"   72",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-08-22","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    3",",,0,2400","    0",",,0,","    0",",,0,","  261",",,0","  122",",,0","   50",",,X","   40",",,X",,,,,,,,,"   38",",,X"," 1551",",,X",,,,,,,,," 1016",",,X",,,,,,,,,,,,,"  699",",,X","  340",",,X",,,,,"  315","W,,X",,,,,"   67",",,X",,,,,"   98",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-08-23","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   43",",,0,2400","    0",",,0,","    0",",,0,","  206",",,0","   83",",,0","   70",",,X","   80",",,X",,,,,,,,,"   38",",,X"," 2052",",,X",,,,,,,,," 2352",",,X",,,,,,,,,,,,,"  248",",,X","  170",",,X",,,,,"  135","W,,X",,,,,"   80",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-08-24","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    8",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","  133",",,0","   60",",,X","   50",",,X",,,,,,,,,"   70",",,X"," 1350",",,X",,,,,,,,," 1346",",,X",,,,,,,,,,,,,"  642",",,X","  270",",,X",,,,,"  270","W,,X",,,,,"  103",",,X",,,,,"  144",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-08-25","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  211",",,0","  122",",,0","   30",",,X","   50",",,X",,,,,,,,,"   54",",,X"," 1350",",,X",,,,,,,,," 1337",",,X",,,,,,,,,,,,,"  599",",,X","  300",",,X",,,,,"  315","W,,X",,,,,"  103",",,X",,,,,"  149",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-08-26","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","   89",",,0","   40",",,X","   30",",,X",,,,,,,,,"   37",",,X"," 1652",",,X",,,,,,,,," 1637",",,X",,,,,,,,,,,,,"  772",",,X","  180",",,X",,,,,"  180","W,,X",,,,,"   72",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-08-27","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   61",",,0,2400","    0",",,0,","    0",",,0,","  283",",,0","  161",",,0","   80",",,X","   90",",,X",,,,,,,,,"   49",",,X"," 0850",",,X",,,,,,,,," 0818",",,X",,,,,,,,,,,,,"  109",",,X","  180",",,X",,,,,"  180","W,,X",,,,,"   98",",,X",,,,,"  144",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-08-28","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   50",",,0","   60",",,X","   90",",,X",,,,,,,,,"   31",",,X"," 1150",",,X",,,,,,,,," 1108",",,X",,,,,,,,,,,,,"  267",",,X","  320",",,X",,,,,"  315","W,,X",,,,,"   40",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-08-29","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   44",",,0","   10",",,X","   20",",,X",,,,,,,,,"   29",",,X"," 1052",",,X",,,,,,,,," 1127",",,X",,,,,,,,,,,,,"  734",",,X","  320",",,X",,,,,"  315","W,,X",,,,,"   58",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-08-30","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  233",",,0","   44",",,0","   30",",,X","   50",",,X",,,,,,,,,"   34",",,X"," 1252",",,X",,,,,,,,," 1252",",,X",,,,,,,,,,,,,"  799",",,X","  240",",,X",,,,,"  225","W,,X",,,,,"   63",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-08-31","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","   89",",,0","   10",",,X","   20",",,X",,,,,,,,,"   27",",,X"," 1350",",,X",,,,,,,,," 1156",",,X",,,,,,,,,,,,,"  768",",,X","  180",",,X",,,,,"  225","W,,X",,,,,"   63",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-01","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  239",",,0","   78",",,0","    0",",,X","   10",",,X",,,,,,,,,"   30",",,X"," 1350",",,X",,,,,,,,," 1207",",,X",,,,,,,,,,,,,"  793",",,X","  180",",,X",,,,,"   90","W,,X",,,,,"   54",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-02","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","  106",",,0","   70",",,X","   90",",,X",,,,,,,,,"   25",",,X"," 1350",",,X",,,,,,,,," 2357",",,X",,,,,,,,,,,,,"  357",",,X","  140",",,X",,,,,"  360","W,,X",,,,,"   54",",,X",,,,,"   57",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-03","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    3",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","  122",",,0","  100",",,X","  100",",,X",,,,,,,,,"   42",",,X"," 0853",",,X",,,,,,,,," 0408",",,X",,,,,,,,,,,,,"    0",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"   67",",,X",,,,,"  103",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-04","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  156",",,0","  122",",,0","  100",",,X","  100",",,X",,,,,,,,,"   26",",,X"," 1051",",,X",,,,,,,,," 0942",",,X",,,,,,,,,,,,,"    0",",,X","   80",",,X",,,,,"   45","W,,X",,,,,"   36",",,X",,,,,"   46",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-05","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   74",",,0,2400","    0",",,0,","    0",",,0,","  167",",,0","  122",",,0","  100",",,X","  100",",,X",,,,,,,,,"   31",",,X"," 2254",",,X",,,,,,,,," 2313",",,X",,,,,,,,,,,,,"    0",",,X","  190",",,X",,,,,"  180","W,,X",,,,,"   63",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-06","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   15",",,0,2400","    0",",,0,","    0",",,0,","  244",",,0","  150",",,0","   70",",,X","   70",",,X",,,,,,,,,"   31",",,X"," 1351",",,X",,,,,,,,," 0009",",,X",,,,,,,,,,,,,"  514",",,X","  150",",,X",,,,,"  180","W,,X",,,,,"   45",",,X",,,,,"   67",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-07","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  189",",,0","  100",",,0","   60",",,X","   90",",,X",,,,,,,,,"   31",",,X"," 0953",",,X",,,,,,,,," 1315",",,X",,,,,,,,,,,,,"  324",",,X","  250",",,X",,,,,"  270","W,,X",,,,,"   54",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-08","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  178",",,0","   83",",,0","   40",",,X","   40",",,X",,,,,,,,,"   30",",,X"," 1650",",,X",,,,,,,,," 1638",",,X",,,,,,,,,,,,,"  598",",,X","  180",",,X",,,,,"  180","W,,X",,,,,"   58",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-09","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","   56",",,0","   10",",,X","   30",",,X",,,,,,,,,"   34",",,X"," 1253",",,X",,,,,,,,," 1458",",,X",,,,,,,,,,,,,"  764",",,X","  180",",,X",,,,,"  180","W,,X",,,,,"   67",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-10","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  222",",,0","   67",",,0","   60",",,X","   70",",,X",,,,,,,,,"   35",",,X"," 1150",",,X",,,,,,,,," 2311",",,X",,,,,,,,,,,,,"  476",",,X","  160",",,X",,,,,"  180","W,,X",,,,,"   63",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-11","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  272",",,0","  150",",,0","   80",",,X","  100",",,X",,,,,,,,,"   47",",,X"," 1453",",,X",,,,,,,,," 1449",",,X",,,,,,,,,,,,,"  180",",,X","  220",",,X",,,,,"  225","W,,X",,,,,"   80",",,X",,,,,"  118",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-12","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","  109",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","  161",",,0","   60",",,X","   80",",,X",,,,,,,,,"   46",",,X"," 1053",",,X",,,,,,,,," 1728",",,X",,,,,,,,,,,,,"  346",",,X","  180",",,X",,,,,"  225","W,,X",,,,,"   89",",,X",,,,,"  118",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-13","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  228",",,0","  117",",,0","   10",",,X","    0",",,X",,,,,,,,,"   40",",,X"," 1450",",,X",,,,,,,,," 2340",",,X",,,,,,,,,,,,,"  758",",,X","  230",",,X",,,,,"  270","W,,X",,,,,"   63",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-14","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","   44",",,0","   10",",,X","   10",",,X",,,,,,,,,"   44",",,X"," 1550",",,X",,,,,,,,," 1052",",,X",,,,,,,,,,,,,"  738",",,X","  280",",,X",,,,,"  315","W,,X",,,,,"   80",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-15","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    8",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   22",",,0","   60",",,X","   50",",,X",,,,,,,,,"   36",",,X"," 1054",",,X",,,,,,,,," 1122",",,X",,,,,,,,,,,,,"  503",",,X","  230",",,X",,,,,"  225","W,,X",,,,,"   72",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-16","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","  185",",,0,2400","    0",",,0,","    0",",,0,","  139",",,0","   61",",,0","   60",",,X","   80",",,X",,,,,,,,,"   62",",,X"," 1352",",,X",,,,,,,,," 1342",",,X",,,,,,,,,,,,,"  340",",,X","  310",",,X",,,,,"  315","W,,X",,,,,"  103",",,X",,,,,"  154",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-17","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   44",",,0","   10",",,X","   10",",,X",,,,,,,,,"   35",",,X"," 0754",",,X",,,,,,,,," 1138",",,X",,,,,,,,,,,,,"  746",",,X","  320",",,X",,,,,"  315","W,,X",,,,,"   63",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-18","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  178",",,0","   28",",,0","   80",",,X","   80",",,X",,,,,,,,,"   34",",,X"," 1450",",,X",,,,,,,,," 1458",",,X",,,,,,,,,,,,,"  522",",,X","  180",",,X",,,,,"  180","W,,X",,,,,"   72",",,X",,,,,"  103",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-19","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  222",",,0","   56",",,0","   50",",,X","   50",",,X",,,,,,,,,"   22",",,X"," 1350",",,X",,,,,,,,," 1303",",,X",,,,,,,,,,,,,"  716",",,X","  130",",,X",,,,,"   90","W,,X",,,,,"   40",",,X",,,,,"   51",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-20","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   76",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","  106",",,0","  100",",,X","  100",",,X",,,,,,,,,"   24",",,X"," 1050",",,X",,,,,,,,," 0743",",,X",,,,,,,,,,,,,"   64",",,X","   20",",,X",,,,,"   45","W,,X",,,,,"   36",",,X",,,,,"   57",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-21","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   74",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","   72",",,0","   70",",,X","   70",",,X",,,,,,,,,"   26",",,X"," 0853",",,X",,,,,,,,," 0454",",,X",,,,,,,,,,,,,"  253",",,X","   10",",,X",,,,,"   45","W,,X",,,,,"   40",",,X",,,,,"   57",",,X",,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-22","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  178",",,0","   44",",,0","   60",",,X","   50",",,X",,,,,,,,,"   29",",,X"," 1350",",,X",,,,,,,,," 1635",",,X",,,,,,,,,,,,,"  498",",,X","  170",",,X",,,,,"  180","W,,X",,,,,"   67",",,X",,,,,"   77",",,X",,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-23","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","  122",",,0,2400","    0",",,0,","    0",",,0,","  156",",,0","  117",",,0","  100",",,X","  100",",,X",,,,,,,,,"   26",",,X"," 1013",",,X",,,,,,,,," 1022",",,X",,,,,,,,,,,,,"    0",",,X","  150",",,X",,,,,"  135","W,,X",,,,,"   58",",,X",,,,,"  103",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-24","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  150",",,0","  111",",,0","  100",",,X","  100",",,X",,,,,,,,,"   25",",,X"," 1350",",,X",,,,,,,,," 2131",",,X",,,,,,,,,,,,,"    0",",,X","  180",",,X",,,,,"  180","W,,X",,,,,"   36",",,X",,,,,"   51",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-25","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  217",",,0","   78",",,0","   30",",,X","   30",",,X",,,,,,,,,"   38",",,X"," 0952",",,X",,,,,,,,," 0923",",,X",,,,,,,,,,,,,"  707",",,X","  340",",,X",,,,,"  315","W,,X",,,,,"   80",",,X",,,,,"  108",",,X",,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-26","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   50",",,0","   70",",,X","   90",",,X",,,,,,,,,"   27",",,X"," 2251",",,X",,,,,,,,," 2258",",,X",,,,,,,,,,,,,"  268",",,X","  350",",,X",,,,,"  360","W,,X",,,,,"   72",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-27","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  172",",,0","   56",",,0","   20",",,X","   30",",,X",,,,,,,,,"   37",",,X"," 0151",",,X",,,,,,,,," 0120",",,X",,,,,,,,,,,,,"  704",",,X","   10",",,X",,,,,"  360","W,,X",,,,,"   80",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-28","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   17",",,0","   50",",,X","   50",",,X",,,,,,,,,"   28",",,X"," 1552",",,X",,,,,,,,," 1328",",,X",,,,,,,,,,,,,"  594",",,X","  200",",,X",,,,,"  180","W,,X",,,,,"   54",",,X",,,,,"   67",",,X",,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-09-29","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    5",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   94",",,0","   90",",,X","  100",",,X",,,,,,,,,"   23",",,X"," 1352",",,X",,,,,,,,," 1348",",,X",,,,,,,,,,,,,"  134",",,X","  100",",,X",,,,,"   45","W,,X",,,,,"   40",",,X",,,,,"   46",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-09-30","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  294",",,0","  144",",,0","  100",",,X","  100",",,X",,,,,,,,,"   42",",,X"," 1350",",,X",,,,,,,,," 1319",",,X",,,,,,,,,,,,,"  239",",,X","  250",",,X",,,,,"  225","W,,X",,,,,"   94",",,X",,,,,"  164",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-10-01","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   13",",,0,2400","    0",",,0,","    0",",,0,","  233",",,0","  117",",,0","   50",",,X","   40",",,X",,,,,,,,,"   45",",,X"," 1253",",,X",,,,,,,,," 1103",",,X",,,,,,,,,,,,,"  622",",,X","  310",",,X",,,,,"  315","W,,X",,,,,"   98",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-10-02","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   28",",,0,2400","    0",",,0,","    0",",,0,","  172",",,0","   89",",,0","   80",",,X","   90",",,X",,,,,,,,,"   22",",,X"," 1150",",,X",,,,,,,,," 1428",",,X",,,,,,,,,,,,,"   87",",,X","  100",",,X",,,,,"  360","W,,X",,,,,"   36",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-10-03","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   66",",,0,2400","    0",",,0,","    0",",,0,","  156",",,0","   78",",,0","   80",",,X","  100",",,X",,,,,,,,,"   30",",,X"," 2352",",,X",,,,,,,,," 2353",",,X",,,,,,,,,,,,,"  184",",,X","  160",",,X",,,,,"  135","W,,X",,,,,"   58",",,X",,,,,"   98",",,X",,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-10-04","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","  117",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","  106",",,0","   90",",,X","   90",",,X",,,,,,,,,"   35",",,X"," 0151",",,X",,,,,,,,," 0015",",,X",,,,,,,,,,,,,"  196",",,X","  150",",,X",,,,,"  135","W,,X",,,,,"   67",",,X",,,,,"   93",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-10-05","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   10",",,0,2400","    0",",,0,","    0",",,0,","  167",",,0","   33",",,0","   20",",,X","   20",",,X",,,,,,,,,"   34",",,X"," 1151",",,X",,,,,,,,," 1459",",,X",,,,,,,,,,,,,"  678",",,X","  320",",,X",,,,,"  315","W,,X",,,,,"   63",",,X",,,,,"   82",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-10-06","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","   15",",,0,2400","    0",",,0,","    0",",,0,","  139",",,0","   22",",,0","   60",",,X","   50",",,X",,,,,,,,,"   60",",,X"," 1251",",,X",,,,,,,,," 1610",",,X",,,,,,,,,,,,,"  295",",,X","  290",",,X",,,,,"  270","W,,X",,,,,"  116",",,X",,,,,"  200",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014764","1986-10-07","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  122",",,0","    6",",,0","   10",",,X","   30",",,X",,,,,,,,,"   34",",,X"," 0850",",,X",,,,,,,,," 0804",",,X",,,,,,,,,,,,,"  679",",,X","  290",",,X",,,,,"  315","W,,X",,,,,"   63",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-10-08","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    0",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","    6",",,0","   40",",,X","   40",",,X",,,,,,,,,"   49",",,X"," 1352",",,X",,,,,,,,," 1409",",,X",,,,,,,,,,,,,"  670",",,X","  180",",,X",,,,,"  180","W,,X",,,,,"   89",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014764","1986-10-09","43.64244","-70.30443","13.5","PORTLAND JETPORT, ME US","    3",",,0,2400","    0",",,0,","    0",",,0,","  211",",,0","   56",",,0","   70",",,X","   80",",,X",,,,,,,,,"   51",",,X"," 2051",",,X",,,,,,,,," 1908",",,X",,,,,,,,,,,,,"  206",",,X","  360",",,X",,,,,"  315","W,,X",,,,,"   72",",,X",,,,,"  123",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
