"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00022521","1992-06-28","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  228",",,0","   40",",,X","   20",",,X",,,,,,,,,"   63",",,X"," 1453",",,X"," 1218",",,X",,,,,,,,,,,,,"  658",",,X","   50",",,X",,,,,"  360","W,,X",,,,,"   89",",,X",,,,,"  144",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-06-29","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  228",",,0","   20",",,X","   20",",,X",,,,,,,,,"   55",",,X"," 1053",",,X"," 1510",",,X",,,,,,,,,,,,,"  709",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"   76",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-06-30","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  322",",,0","  217",",,0","   40",",,X","   40",",,X",,,,,,,,,"   40",",,X"," 1655",",,X"," 1714",",,X",,,,,,,,,,,,,"  377",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"   63",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-01","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  322",",,0","  222",",,0","   50",",,X","   50",",,X",,,,,,,,,"   46",",,X"," 1555",",,X"," 1538",",,X",,,,,,,,,,,,,"  564",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   72",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-02","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,0,","    0",",,0","    0",",,0","  317",",,0","  233",",,0","   50",",,X","   50",",,X",,,,,,,,,"   49",",,X"," 1153",",,X"," 1114",",,X",,,,,,,,,,,,,"  695",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"   76",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-07-03","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  239",",,0","   50",",,X","   40",",,X",,,,,,,,,"   50",",,X"," 1652",",,X"," 1349",",,X",,,,,,,,,,,,,"  613",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   72",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-04","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  233",",,0","   30",",,X","   30",",,X",,,,,,,,,"   56",",,X"," 1753",",,X"," 1713",",,X",,,,,,,,,,,,,"  662",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-05","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  311",",,0","  239",",,0","   40",",,X","   50",",,X",,,,,,,,,"   61",",,X"," 1655",",,X"," 1441",",,X",,,,,,,,,,,,,"  493",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-06","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,0,","    0",",,0","    0",",,0","  317",",,0","  228",",,0","   50",",,X","   30",",,X",,,,,,,,,"   56",",,X"," 1455",",,X"," 1453",",,X",,,,,,,,,,,,,"  657",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-07-07","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  239",",,0","   50",",,X","   30",",,X",,,,,,,,,"   51",",,X"," 1455",",,X"," 1523",",,X",,,,,,,,,,,,,"  683",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   89",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-08","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","   28",",,0,","    0",",,0","    0",",,0","  322",",,0","  233",",,0","   60",",,X","   60",",,X",,,,,,,,,"   46",",,X"," 1553",",,X"," 1412",",,X",,,,,,,,,,,,,"  494",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"   76",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-07-09","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","  376",",,0,","    0",",,0","    0",",,0","  294",",,0","  228",",,0","   90",",,X","   80",",,X",,,,,,,,,"   53",",,X"," 1553",",,X"," 1514",",,X",,,,,,,,,,,,,"  315",",,X","   70",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-07-10","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  306",",,0","  239",",,0","   30",",,X","   20",",,X",,,,,,,,,"   55",",,X"," 1355",",,X"," 1612",",,X",,,,,,,,,,,,,"  708",",,X","   70",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-11","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  311",",,0","  228",",,0","   50",",,X","   50",",,X",,,,,,,,,"   50",",,X"," 1653",",,X"," 2009",",,X",,,,,,,,,,,,,"  609",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"   72",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-12","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,0,","    0",",,0","    0",",,0","  294",",,0","  233",",,0","   50",",,X","   70",",,X",,,,,,,,,"   49",",,X"," 1134",",,X"," 1439",",,X",,,,,,,,,,,,,"  520",",,X","   90",",,X",,,,,"   45","W,,X",,,,,"   76",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-07-13","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  217",",,0","   20",",,X","   30",",,X",,,,,,,,,"   49",",,X"," 1356",",,X"," 1535",",,X",,,,,,,,,,,,,"  662",",,X","   70",",,X",,,,,"   45","W,,X",,,,,"   72",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-14","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  228",",,0","   20",",,X","   30",",,X",,,,,,,,,"   52",",,X"," 1755",",,X"," 1745",",,X",,,,,,,,,,,,,"  743",",,X","   30",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-15","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  306",",,0","  239",",,0","   40",",,X","   70",",,X",,,,,,,,,"   57",",,X"," 1356",",,X"," 1601",",,X",,,,,,,,,,,,,"  735",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"   76",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-16","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  228",",,0","   40",",,X","   40",",,X",,,,,,,,,"   50",",,X"," 1553",",,X"," 1244",",,X",,,,,,,,,,,,,"  583",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"   67",",,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-17","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  233",",,0","   30",",,X","   50",",,X",,,,,,,,,"   51",",,X"," 1752",",,X"," 1733",",,X",,,,,,,,,,,,,"  644",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"   76",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-18","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    8",",,0,","    0",",,0","    0",",,0","  311",",,0","  233",",,0","   50",",,X","   40",",,X",,,,,,,,,"   56",",,X"," 1355",",,X"," 1304",",,X",,,,,,,,,,,,,"  626",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   94",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-07-19","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  311",",,0","  239",",,0","   30",",,X","   30",",,X",,,,,,,,,"   63",",,X"," 1353",",,X"," 1533",",,X",,,,,,,,,,,,,"  696",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"   89",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-20","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  311",",,0","  244",",,0","   40",",,X","   50",",,X",,,,,,,,,"   57",",,X"," 1554",",,X"," 1403",",,X",,,,,,,,,,,,,"  639",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-21","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  322",",,0","  250",",,0","   20",",,X","   30",",,X",,,,,,,,,"   57",",,X"," 1152",",,X"," 1707",",,X",,,,,,,,,,,,,"  702",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-22","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    8",",,0,","    0",",,0","    0",",,0","  306",",,0","  244",",,0","   50",",,X","   70",",,X",,,,,,,,,"   46",",,X"," 0951",",,X"," 1044",",,X",,,,,,,,,,,,,"  536",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"   76",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-07-23","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","   58",",,0,","    0",",,0","    0",",,0","  317",",,0","  239",",,0","   60",",,X","   60",",,X",,,,,,,,,"   35",",,X"," 1351",",,X"," 1407",",,X",,,,,,,,,,,,,"  486",",,X","  140",",,X",,,,,"   45","W,,X",,,,,"   63",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-07-24","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  333",",,0","  228",",,0","   30",",,X","   30",",,X",,,,,,,,,"   44",",,X"," 2053",",,X"," 2108",",,X",,,,,,,,,,,,,"  729",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"   72",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-25","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  322",",,0","  256",",,0","   50",",,X","   30",",,X",,,,,,,,,"   59",",,X"," 1753",",,X"," 1924",",,X",,,,,,,,,,,,,"  616",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   98",",,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-26","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  311",",,0","  250",",,0","   70",",,X","   80",",,X",,,,,,,,,"   64",",,X"," 1553",",,X"," 1554",",,X",,,,,,,,,,,,,"  503",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-27","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  311",",,0","  250",",,0","   50",",,X","   40",",,X",,,,,,,,,"   64",",,X"," 1553",",,X"," 1818",",,X",,,,,,,,,,,,,"  729",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   94",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-28","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","   30",",,0,","    0",",,0","    0",",,0","  300",",,0","  239",",,0","   70",",,X","   90",",,X",,,,,,,,,"   40",",,X"," 1155",",,X"," 1148",",,X",,,,,,,,,,,,,"  160",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"   72",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-07-29","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  322",",,0","  217",",,0","   30",",,X","   40",",,X",,,,,,,,,"   37",",,X"," 1653",",,X"," 1505",",,X",,,,,,,,,,,,,"  683",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"   72",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-30","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  228",",,0","   40",",,X","   40",",,X",,,,,,,,,"   49",",,X"," 1355",",,X"," 1321",",,X",,,,,,,,,,,,,"  657",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-07-31","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    3",",,0,","    0",",,0","    0",",,0","  322",",,0","  250",",,0","   50",",,X","   50",",,X",,,,,,,,,"   51",",,X"," 1653",",,X"," 1305",",,X",,,,,,,,,,,,,"  581",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   76",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-08-01","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  256",",,0","   60",",,X","   90",",,X",,,,,,,,,"   67",",,X"," 1554",",,X"," 1654",",,X",,,,,,,,,,,,,"  700",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-08-02","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  250",",,0","   60",",,X","   70",",,X",,,,,,,,,"   64",",,X"," 1356",",,X"," 1733",",,X",,,,,,,,,,,,,"  613",",,X","   70",",,X",,,,,"   45","W,,X",,,,,"   89",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-08-03","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  311",",,0","  244",",,0","   50",",,X","   60",",,X",,,,,,,,,"   74",",,X"," 1356",",,X"," 1408",",,X",,,,,,,,,,,,,"  639",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"  103",",,X",,,,,"  144",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-08-04","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    8",",,0,","    0",",,0","    0",",,0","  317",",,0","  239",",,0","   40",",,X","   40",",,X",,,,,,,,,"   57",",,X"," 1354",",,X"," 1141",",,X",,,,,,,,,,,,,"  549",",,X","   70",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-08-05","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,0,","    0",",,0","    0",",,0","  317",",,0","  233",",,0","   40",",,X","   50",",,X",,,,,,,,,"   49",",,X"," 1835",",,X"," 1324",",,X",,,,,,,,,,,,,"  607",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-08-06","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  244",",,0","   30",",,X","   40",",,X",,,,,,,,,"   59",",,X"," 1555",",,X"," 1414",",,X",,,,,,,,,,,,,"  644",",,X","   70",",,X",,,,,"   90","W,,X",,,,,"   76",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-08-07","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    3",",,0,","    0",",,0","    0",",,0","  328",",,0","  228",",,0","   40",",,X","   30",",,X",,,,,,,,,"   49",",,X"," 1654",",,X"," 1329",",,X",,,,,,,,,,,,,"  593",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"   89",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-08-08","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","   79",",,0,","    0",",,0","    0",",,0","  317",",,0","  222",",,0","   50",",,X","   50",",,X",,,,,,,,,"   59",",,X"," 1555",",,X"," 1523",",,X",,,,,,,,,,,,,"  645",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   76",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-08-09","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  250",",,0","   40",",,X","   40",",,X",,,,,,,,,"   61",",,X"," 1153",",,X"," 1010",",,X",,,,,,,,,,,,,"  511",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"   76",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-08-10","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  250",",,0","   40",",,X","   50",",,X",,,,,,,,,"   63",",,X"," 1654",",,X"," 1527",",,X",,,,,,,,,,,,,"  702",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-08-11","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  328",",,0","  239",",,0","   30",",,X","   40",",,X",,,,,,,,,"   57",",,X"," 1354",",,X"," 1355",",,X",,,,,,,,,,,,,"  595",",,X","   70",",,X",,,,,"   90","W,,X",,,,,"   80",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-08-12","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","   20",",,0,","    0",",,0","    0",",,0","  300",",,0","  239",",,0","   80",",,X","   90",",,X",,,,,,,,,"   46",",,X"," 0955",",,X"," 1250",",,X",,,,,,,,,,,,,"  127",",,X","   70",",,X",,,,,"   45","W,,X",,,,,"   63",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-08-13","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0","T,,0,","    0",",,0","    0",",,0","  300",",,0","  244",",,0","   90",",,X","  100",",,X",,,,,,,,,"   46",",,X"," 1753",",,X"," 1824",",,X",,,,,,,,,,,,,"   47",",,X","   70",",,X",,,,,"   45","W,,X",,,,,"   72",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-08-14","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  317",",,0","  244",",,0","   90",",,X","   90",",,X",,,,,,,,,"   55",",,X"," 1355",",,X"," 1712",",,X",,,,,,,,,,,,,"  276",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   76",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-08-15","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  322",",,0","  250",",,0","   70",",,X","   70",",,X",,,,,,,,,"   59",",,X"," 1455",",,X"," 1454",",,X",,,,,,,,,,,,,"  625",",,X","   30",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-08-16","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","  137",",,0,","    0",",,0","    0",",,0","  311",",,0","  244",",,0","   70",",,X","   80",",,X",,,,,,,,,"   49",",,X"," 1455",",,X"," 1432",",,X",,,,,,,,,,,,,"  340",",,X","   60",",,X",,,,,"   90","W,,X",,,,,"   72",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00022521","1992-08-17","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  311",",,0","  244",",,0","   50",",,X","   60",",,X",,,,,,,,,"   58",",,X"," 1155",",,X"," 1413",",,X",,,,,,,,,,,,,"  583",",,X","   70",",,X",,,,,"   45","W,,X",,,,,"   80",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-08-18","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  311",",,0","  250",",,0","   30",",,X","   30",",,X",,,,,,,,,"   75",",,X"," 1455",",,X"," 1452",",,X",,,,,,,,,,,,,"  718",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"  112",",,X",,,,,"  144",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-08-19","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  311",",,0","  244",",,0","   20",",,X","   20",",,X",,,,,,,,,"   67",",,X"," 1255",",,X"," 1437",",,X",,,,,,,,,,,,,"  685",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   89",",,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-08-20","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  311",",,0","  244",",,0","   30",",,X","   40",",,X",,,,,,,,,"   73",",,X"," 1554",",,X"," 1400",",,X",,,,,,,,,,,,,"  430",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"  103",",,X",,,,,"  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00022521","1992-08-21","21.32402","-157.93946","1.9","HONOLULU INTERNATIONAL AIRPORT, HI US","    0",",,0,","    0",",,0","    0",",,0","  311",",,0","  244",",,0","   30",",,X","   30",",,X",,,,,,,,,"   55",",,X"," 1056",",,X"," 1623",",,X",,,,,,,,,,,,,,,"   50",",,X",,,,,"   45","W,,X",,,,,"   94",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
