"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00012839","1984-02-25","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   15",",,0,2400","    0",",,0","    0",",,0","  211",",,0","  150",",,0","   70",",,X","   80",",,X",,,,,,,,,"   17",",,X"," 0134",",,X"," 1312",",,X",,,,,,,,,,,,,"  183",",,X","  310",",,X",,,,,"  360","W,,X",,,"   36",",,X",,,,,"   46",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-02-26","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  256",",,0","  117",",,0","   30",",,X","   40",",,X",,,,,,,,,"   41",",,X"," 1450",",,X"," 1149",",,X",,,,,,,,,,,,,"  455",",,X","   90",",,X",,,,,"   90","W,,X",,,"   80",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-02-27","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   28",",,0,2400","    0",",,0","    0",",,0","  283",",,0","  206",",,0","   70",",,X","   50",",,X",,,,,,,,,"   47",",,X"," 1450",",,X"," 1403",",,X",,,,,,,,,,,,,"  418",",,X","  150",",,X",,,,,"  135","W,,X",,,"   76",",,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-02-28","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   20",",,0,2400","    0",",,0","    0",",,0","  222",",,0","  133",",,0","   90",",,X","   90",",,X",,,,,,,,,"   46",",,X"," 0650",",,X"," 1456",",,X",,,,,,,,,,,,,"  265",",,X","  320",",,X",,,,,"  315","W,,X",,,"   80",",,X",,,,,"  159",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,0",,,,
"USW00012839","1984-02-29","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  167",",,0","  100",",,0","   40",",,X","   40",",,X",,,,,,,,,"   51",",,X"," 1450",",,X"," 1344",",,X",,,,,,,,,,,,,"  596",",,X","  310",",,X",,,,,"  360","W,,X",,,"   80",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-01","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  172",",,0","   67",",,0","   10",",,X","   10",",,X",,,,,,,,,"   34",",,X"," 0850",",,X"," 1119",",,X",,,,,,,,,,,,,"  590",",,X","   10",",,X",,,,,"  360","W,,X",,,"   63",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-02","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  222",",,0","   83",",,0","   10",",,X","   20",",,X",,,,,,,,,"   19",",,X"," 1450",",,X"," 1457",",,X",,,,,,,,,,,,,"  670",",,X","  100",",,X",,,,,"   90","W,,X",,,"   54",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-03","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","  111",",,0","    0",",,X","    0",",,X",,,,,,,,,"   21",",,X"," 1750",",,X"," 1628",",,X",,,,,,,,,,,,,"  701",",,X","   60",",,X",,,,,"   90","W,,X",,,"   45",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-04","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,0,2400","    0",",,0","    0",",,0","  250",",,0","  139",",,0","   30",",,X","   50",",,X",,,,,,,,,"   34",",,X"," 1150",",,X"," 1304",",,X",,,,,,,,,,,,,"  550",",,X","  100",",,X",,,,,"   90","W,,X",,,"   67",",,X",,,,,"  144",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-03-05","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  267",",,0","  206",",,0","   50",",,X","   60",",,X",,,,,,,,,"   43",",,X"," 1450",",,X"," 1130",",,X",,,,,,,,,,,,,"  558",",,X","  130",",,X",,,,,"  135","W,,X",,,"   72",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-06","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  306",",,0","  222",",,0","   40",",,X","   40",",,X",,,,,,,,,"   34",",,X"," 1650",",,X"," 1156",",,X",,,,,,,,,,,,,"  638",",,X","  200",",,X",,,,,"  180","W,,X",,,"   63",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-07","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    8",",,0,2400","    0",",,0","    0",",,0","  289",",,0","  161",",,0","   80",",,X","   90",",,X",,,,,,,,,"   53",",,X"," 1150",",,X"," 1147",",,X",,,,,,,,,,,,,"  342",",,X","  250",",,X",,,,,"  270","W,,X",,,"  103",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-03-08","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  233",",,0","  122",",,0","   40",",,X","   20",",,X",,,,,,,,,"   49",",,X"," 1350",",,X"," 1424",",,X",,,,,,,,,,,,,"  600",",,X","   50",",,X",,,,,"   45","W,,X",,,"   72",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-09","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  239",",,0","  122",",,0","   10",",,X","   10",",,X",,,,,,,,,"   31",",,X"," 1650",",,X"," 1647",",,X",,,,,,,,,,,,,"  660",",,X","   50",",,X",,,,,"   45","W,,X",,,"   54",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-10","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","  122",",,0","   30",",,X","   30",",,X",,,,,,,,,"   31",",,X"," 1550",",,X"," 1449",",,X",,,,,,,,,,,,,"  565",",,X","   90",",,X",,,,,"   90","W,,X",,,"   63",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-11","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","  144",",,0","   40",",,X","   40",",,X",,,,,,,,,"   31",",,X"," 1050",",,X"," 1243",",,X",,,,,,,,,,,,,"  635",",,X","  120",",,X",,,,,"  135","W,,X",,,"   67",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-12","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   23",",,0,2400","    0",",,0","    0",",,0","  267",",,0","  211",",,0","   60",",,X","   70",",,X",,,,,,,,,"   54",",,X"," 1150",",,X"," 1324",",,X",,,,,,,,,,,,,"  469",",,X","  110",",,X",,,,,"   90","W,,X",,,"   98",",,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-03-13","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  780",",,0,2400","    0",",,0","    0",",,0","  267",",,0","  206",",,0","   90",",,X","   90",",,X",,,,,,,,,"   34",",,X"," 0459",",,X"," 0220",",,X",,,,,,,,,,,,,"  490",",,X","  180",",,X",,,,,"  360","W,,X",,,"   72",",,X",,,,,"  103",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-03-14","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  267",",,0","  206",",,0","   60",",,X","   70",",,X",,,,,,,,,"   49",",,X"," 1350",",,X"," 1143",",,X",,,,,,,,,,,,,"  573",",,X","   60",",,X",,,,,"   45","W,,X",,,"   89",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-15","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  256",",,0","  200",",,0","   40",",,X","   40",",,X",,,,,,,,,"   57",",,X"," 1350",",,X"," 1108",",,X",,,,,,,,,,,,,"  640",",,X","   70",",,X",,,,,"   90","W,,X",,,"   76",",,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-16","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","  200",",,0","   80",",,X","   80",",,X",,,,,,,,,"   37",",,X"," 1550",",,X"," 1448",",,X",,,,,,,,,,,,,"  452",",,X","   80",",,X",,,,,"   90","W,,X",,,"   63",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-17","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  267",",,0","  167",",,0","   30",",,X","   10",",,X",,,,,,,,,"   23",",,X"," 1350",",,X"," 1458",",,X",,,,,,,,,,,,,"  645",",,X","  100",",,X",,,,,"   90","W,,X",,,"   45",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-18","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  283",",,0","  150",",,0","   20",",,X","   20",",,X",,,,,,,,,"   24",",,X"," 1450",",,X"," 1428",",,X",,,,,,,,,,,,,"  612",",,X","   80",",,X",,,,,"   90","W,,X",,,"   54",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-19","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","  178",",,0","   20",",,X","   20",",,X",,,,,,,,,"   35",",,X"," 1150",",,X"," 1603",",,X",,,,,,,,,,,,,"  655",",,X","  110",",,X",,,,,"  135","W,,X",,,"   58",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-20","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  267",",,0","  194",",,0","   50",",,X","   50",",,X",,,,,,,,,"   41",",,X"," 1350",",,X"," 0903",",,X",,,,,,,,,,,,,"  542",",,X","  130",",,X",,,,,"  135","W,,X",,,"   76",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-21","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   15",",,0,2400","    0",",,0","    0",",,0","  239",",,0","  150",",,0","   30",",,X","   30",",,X",,,,,,,,,"   39",",,X"," 0246",",,X"," 0238",",,X",,,,,,,,,,,,,"  652",",,X","  240",",,X",,,,,"  225","W,,X",,,"   89",",,X",,,,,"  134",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-03-22","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","  117",",,0","   30",",,X","   20",",,X",,,,,,,,,"   33",",,X"," 1250",",,X"," 1505",",,X",,,,,,,,,,,,,"  654",",,X","   40",",,X",,,,,"  135","W,,X",,,"   63",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-23","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  724",",,0,2400","    0",",,0","    0",",,0","  244",",,0","  178",",,0","   90",",,X","  100",",,X",,,,,,,,,"   44",",,X"," 1950",",,X"," 1920",",,X",,,,,,,,,,,,,"   78",",,X","   80",",,X",,,,,"   90","W,,X",,,"   94",",,X",,,,,"  170",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-03-24","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,0,2400","    0",",,0","    0",",,0","  272",",,0","  189",",,0","   40",",,X","   30",",,X",,,,,,,,,"   28",",,X"," 1650",",,X"," 1803",",,X",,,,,,,,,,,,,"  569",",,X","  110",",,X",,,,,"   90","W,,X",,,"   45",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-03-25","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  289",",,0","  194",",,0","   20",",,X","   20",",,X",,,,,,,,,"   21",",,X"," 1650",",,X"," 1249",",,X",,,,,,,,,,,,,"  607",",,X","  150",",,X",,,,,"  135","W,,X",,,"   40",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-26","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  317",",,0","  189",",,0","   30",",,X","   40",",,X",,,,,,,,,"   28",",,X"," 1050",",,X"," 1513",",,X",,,,,,,,,,,,,"  560",",,X","  280",",,X",,,,,"  270","W,,X",,,"   54",",,X",,,,,"   77",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-27","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  317",",,0","  206",",,0","   30",",,X","   40",",,X",,,,,,,,,"   28",",,X"," 1250",",,X"," 1228",",,X",,,,,,,,,,,,,"  650",",,X","  210",",,X",,,,,"  180","W,,X",,,"   67",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-28","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  311",",,0","  239",",,0","   40",",,X","   60",",,X",,,,,,,,,"   70",",,X"," 1050",",,X"," 1241",",,X",,,,,,,,,,,,,"  624",",,X","  200",",,X",,,,,"  180","W,,X",,,"  134",",,X",,,,,"  206",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-29","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    5",",,0,2400","    0",",,0","    0",",,0","  261",",,0","  167",",,0","   20",",,X","   10",",,X",,,,,,,,,"   78",",,X"," 0334",",,X"," 1413",",,X",,,,,,,,,,,,,"  546",",,X","  260",",,X",,,,,"  270","W,,X",,,"  134",",,X",,,,,"  175",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-03-30","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  239",",,0","  139",",,0","    0",",,X","   10",",,X",,,,,,,,,"   42",",,X"," 1350",",,X"," 0933",",,X",,,,,,,,,,,,,"  519",",,X","  320",",,X",,,,,"  360","W,,X",,,"   67",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-03-31","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  256",",,0","  128",",,0","   30",",,X","   30",",,X",,,,,,,,,"   38",",,X"," 1350",",,X"," 1624",",,X",,,,,,,,,,,,,"  601",",,X","   90",",,X",,,,,"   90","W,,X",,,"   67",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-04-01","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","  144",",,0","   20",",,X","   20",",,X",,,,,,,,,"   40",",,X"," 1250",",,X"," 1244",",,X",,,,,,,,,,,,,"  539",",,X","   90",",,X",,,,,"   90","W,,X",,,"   72",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-04-02","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  256",",,0","  150",",,0","   40",",,X","   70",",,X",,,,,,,,,"   46",",,X"," 1650",",,X"," 1546",",,X",,,,,,,,,,,,,"  490",",,X","   90",",,X",,,,,"   90","W,,X",,,"   76",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-04-03","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  272",",,0","  206",",,0","   70",",,X","   80",",,X",,,,,,,,,"   52",",,X"," 1150",",,X"," 1541",",,X",,,,,,,,,,,,,"  523",",,X","  140",",,X",,,,,"  135","W,,X",,,"   72",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-04-04","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   58",",,0,2400","    0",",,0","    0",",,0","  261",",,0","  217",",,0","   90",",,X","  100",",,X",,,,,,,,,"   40",",,X"," 2050",",,X"," 0304",",,X",,,,,,,,,,,,,"   32",",,X","  230",",,X",,,,,"  135","W,,X",,,"   54",",,X",,,,,"  103",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-04-05","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","  156",",,0","   20",",,X","   20",",,X",,,,,,,,,"   45",",,X"," 1350",",,X"," 1436",",,X",,,,,,,,,,,,,"  457",",,X","  270",",,X",,,,,"  270","W,,X",,,"   80",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-04-06","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  233",",,0","  144",",,0","    0",",,X","    0",",,X",,,,,,,,,"   38",",,X"," 1450",",,X"," 1316",",,X",,,,,,,,,,,,,"  691",",,X","  330",",,X",,,,,"  360","W,,X",,,"   58",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-04-07","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","  133",",,0","   10",",,X","    0",",,X",,,,,,,,,"   34",",,X"," 1350",",,X"," 1455",",,X",,,,,,,,,,,,,"  745",",,X","  180",",,X",,,,,"  180","W,,X",,,"   54",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-04-08","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  267",",,0","  133",",,0","   40",",,X","   50",",,X",,,,,,,,,"   42",",,X"," 1050",",,X"," 1130",",,X",,,,,,,,,,,,,"  685",",,X","  120",",,X",,,,,"  135","W,,X",,,"   80",",,X",,,,,"  144",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,
"USW00012839","1984-04-09","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    3",",,0,2400","    0",",,0","    0",",,0","  278",",,0","  222",",,0","   90",",,X","  100",",,X",,,,,,,,,"   42",",,X"," 0950",",,X"," 1323",",,X",,,,,,,,,,,,,"  280",",,X","  140",",,X",,,,,"  135","W,,X",,,"   67",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-04-10","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  306",",,0","  183",",,0","   50",",,X","   60",",,X",,,,,,,,,"   52",",,X"," 1250",",,X"," 1226",",,X",,,,,,,,,,,,,"  662",",,X","  270",",,X",,,,,"  270","W,,X",,,"   98",",,X",,,,,"  144",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,
"USW00012839","1984-04-11","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,0,2400","    0",",,0","    0",",,0","  283",",,0","  150",",,0","   50",",,X","   60",",,X",,,,,,,,,"   31",",,X"," 1750",",,X"," 1304",",,X",,,,,,,,,,,,,"  577",",,X","   50",",,X",,,,,"  315","W,,X",,,"   58",",,X",,,,,"   77",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-04-12","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","  200",",,0","   90",",,X","   90",",,X",,,,,,,,,"   34",",,X"," 0950",",,X"," 1210",",,X",,,,,,,,,,,,,"  426",",,X","  100",",,X",,,,,"  135","W,,X",,,"   58",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-04-13","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  795",",,0,2400","    0",",,0","    0",",,0","  300",",,0","  211",",,0","   50",",,X","   60",",,X",,,,,,,,,"   44",",,X"," 1403",",,X"," 1430",",,X",,,,,,,,,,,,,"  301",",,X","  350",",,X",,,,,"  315","W,,X",,,"  112",",,X",,,,,"  247",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-04-14","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   69",",,0,2400","    0",",,0","    0",",,0","  300",",,0","  200",",,0","   30",",,X","   40",",,X",,,,,,,,,"   43",",,X"," 1550",",,X"," 1553",",,X",,,,,,,,,,,,,"  406",",,X","   20",",,X",,,,,"  360","W,,X",,,"  107",",,X",,,,,"  108",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-04-15","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  155",",,0,2400","    0",",,0","    0",",,0","  289",",,0","  189",",,0","   60",",,X","   60",",,X",,,,,,,,,"   41",",,X"," 1350",",,X"," 1228",",,X",,,,,,,,,,,,,"  259",",,X","  220",",,X",,,,,"  270","W,,X",,,"   98",",,X",,,,,"  164",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-04-16","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","  178",",,0","   50",",,X","   30",",,X",,,,,,,,,"   60",",,X"," 1150",",,X"," 1207",",,X",,,,,,,,,,,,,"  476",",,X","  270",",,X",,,,,"  270","W,,X",,,"   98",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","1984-04-17","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","   15",",,0,2400","    0",",,0","    0",",,0","  250",",,0","  144",",,0","   40",",,X","   50",",,X",,,,,,,,,"   50",",,X"," 1550",",,X"," 1524",",,X",,,,,,,,,,,,,"  447",",,X","  260",",,X",,,,,"  270","W,,X",,,"  116",",,X",,,,,"  154",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00012839","1984-04-18","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,0,2400","    0",",,0","    0",",,0","  256",",,0","  128",",,0","   20",",,X","   30",",,X",,,,,,,,,"   28",",,X"," 2030",",,X"," 1703",",,X",,,,,,,,,,,,,"  547",",,X","  290",",,X",,,,,"  180","W,,X",,,"   63",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
