"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SN53","SN53_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","SX52","SX52_ATTRIBUTES","SX53","SX53_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00013722","1994-01-16","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  -50",",,0"," -161",",,0","   50",",,X","   50",",,X",,,,,,,,,"   28",",,X"," 2350",",,X",,," 1053",",,X",,,,,,,,,,,"  457",",,X","  330",",,X",,,,,"  360","W,,X",,,"   54",",,X",,,,,"   67",",,X","   17",",,0","   28",",,0","   17",",,0","   44",",,0","   50",",,0","   44",",,0","   39",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-01-17","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","  145",",,0,2400","    0",",,0,","    0",",,0,","   72",",,0","  -94",",,0","  100",",,X","  100",",,X",,,,,,,,,"   25",",,X"," 1754",",,X",,," 1753",",,X",,,,,,,,,,,"    0",",,X","  290",",,X",,,,,"  270","W,,X",,,"   94",",,X",,,,,"  118",",,X","   17",",,0","   22",",,0","   11",",,0","   33",",,0","   22",",,0","   28",",,0","   22",",,0","   39",",,0","    1",",,0",,,,,,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,"    1",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,
"USW00013722","1994-01-18","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0","T,,0,2400","    0","T,,0,","    0",",,0,","   50",",,0"," -117",",,0","   30",",,X","   40",",,X",,,,,,,,,"   50",",,X"," 1850",",,X",,," 1851",",,X",,,,,,,,,,,"  337",",,X","  340",",,X",,,,,"  360","W,,X",,,"   94",",,X",,,,,"  129",",,X","   22",",,0","   28",",,0","   22",",,0","   39",",,0","   39",",,0","   33",",,0","   33",",,0","   44",",,0","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,
"USW00013722","1994-01-19","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  -78",",,0"," -167",",,0","    0",",,X","    0",",,X",,,,,,,,,"   40",",,X"," 0552",",,X",,," 0502",",,X",,,,,,,,,,,"  606",",,X","  340",",,X",,,,,"  360","W,,X",,,"   76",",,X",,,,,"   93",",,X","   11",",,0","   17",",,0","   11",",,0","   28",",,0","   28",",,0","   28",",,0","   22",",,0","   44",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-01-20","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","    6",",,0"," -133",",,0","   40",",,X","   30",",,X",,,,,,,,,"   26",",,X"," 2350",",,X",,," 1920",",,X",,,,,,,,,,,"  500",",,X","   10",",,X",,,,,"   45","W,,X",,,"   45",",,X",,,,,"   72",",,X","    6",",,0","   11",",,0","    6",",,0","   22",",,0","   11",",,0","   17",",,0","   11",",,0","   28",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-01-21","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","   11",",,0","  -89",",,0","   20",",,X","    0",",,X",,,,,,,,,"   23",",,X"," 2350",",,X",,," 1348",",,X",,,,,,,,,,,"  582",",,X","   10",",,X",,,,,"  360","W,,X",,,"   45",",,X",,,,,"   62",",,X","    6",",,0","   11",",,0","    0",",,0","   22",",,0","   17",",,0","   17",",,0","    6",",,0","   22",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-01-22","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  128",",,0","  -78",",,0","    0",",,X","    0",",,X",,,,,,,,,"   27",",,X"," 1123",",,X",,," 1215",",,X",,,,,,,,,,,"  610",",,X","  260",",,X",,,,,"  270","W,,X",,,"   54",",,X",,,,,"   82",",,X","   11",",,0","   11",",,0","    0",",,0","   22",",,0","   28",",,0","   22",",,0","   11",",,0","   22",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-01-23","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  144",",,0","  -44",",,0","   40",",,X","   40",",,X",,,,,,,,,"   25",",,X"," 1550",",,X",,," 1600",",,X",,,,,,,,,,,"  575",",,X","  240",",,X",,,,,"  225","W,,X",,,"   63",",,X",,,,,"   72",",,X","   17",",,0","   22",",,0","    6",",,0","   22",",,0","   39",",,0","   28",",,0","   33",",,0","   39",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-01-24","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  206",",,0","   33",",,0","   20",",,X","   10",",,X",,,,,,,,,"   31",",,X"," 1552",",,X",,," 1441",",,X",,,,,,,,,,,"  578",",,X","  260",",,X",,,,,"  270","W,,X",,,"   67",",,X",,,,,"   77",",,X","   39",",,0","   33",",,0","   28",",,0","   28",",,0","   67",",,0","   50",",,0","   61",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-01-25","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    5",",,0,2400","    0",",,0,","    0",",,0,","  189",",,0","   22",",,0","   70",",,X","   70",",,X",,,,,,,,,"   18",",,X"," 1150",",,X",,," 1434",",,X",,,,,,,,,,,"  375",",,X","  150",",,X",,,,,"  180","W,,X",,,"   45",",,X",,,,,"   57",",,X","   56",",,0","   56",",,0","   56",",,0","   67",",,0","   83",",,0","   67",",,0","   83",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00013722","1994-01-26","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    8",",,0,2400","    0",",,0,","    0",",,0,","  206",",,0","   28",",,0","   80",",,X","  100",",,X",,,,,,,,,"   39",",,X"," 1752",",,X",,," 1814",",,X",,,,,,,,,,,"  210",",,X","   60",",,X",,,,,"   45","W,,X",,,"   72",",,X",,,,,"  113",",,X","   50",",,0","   50",",,0","   50",",,0","   56",",,0","   67",",,0","   61",",,0","   72",",,0","   72",",,0","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
"USW00013722","1994-01-27","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   10",",,0,2400","    0",",,0,","    0",",,0,","   28",",,0","    6",",,0","  100",",,X","  100",",,X",,,,,,,,,"   35",",,X"," 2350",",,X",,," 0523",",,X",,,,,,,,,,,"    0",",,X","   50",",,X",,,,,"   45","W,,X",,,"   58",",,X",,,,,"   93",",,X","   61",",,0","   56",",,0","   56",",,0","   67",",,0","   78",",,0","   67",",,0","   78",",,0","   83",",,0","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
"USW00013722","1994-01-28","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","  170",",,0,2400","    0",",,0,","    0",",,0,","  156",",,0","    6",",,0","  100",",,X","  100",",,X",,,,,,,,,"   42",",,X"," 0820",",,X",,," 0820",",,X",,,,,,,,,,,"   28",",,X","  280",",,X",,,,,"  270","W,,X",,,"  116",",,X",,,,,"  154",",,X","   61",",,0","   56",",,0","   56",",,0","   67",",,0","   78",",,0","   67",",,0","   78",",,0","   83",",,0","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
"USW00013722","1994-01-29","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  133",",,0","   72",",,0","  100",",,X","  100",",,X",,,,,,,,,"   26",",,X"," 1051",",,X",,," 1659",",,X",,,,,,,,,,,"    0",",,X","  360",",,X",,,,,"  360","W,,X",,,"   40",",,X",,,,,"   51",",,X","   56",",,0","   67",",,0","   50",",,0","   67",",,0","   78",",,0","   67",",,0","   78",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-01-30","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   18",",,0,2400","    0","T,,0,","    0",",,0,","   78",",,0","    0",",,0","  100",",,X","  100",",,X",,,,,,,,,"   35",",,X"," 1655",",,X",,," 1024",",,X",,,,,,,,,,,"    0",",,X","   30",",,X",,,,,"   45","W,,X",,,"   54",",,X",,,,,"   82",",,X","   61",",,0","   61",",,0","   61",",,0","   72",",,0","   83",",,0","   72",",,0","   78",",,0","   89",",,0","    1",",,0",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,0","    1",",,X","    1",",,0",,,,,,,,,,
"USW00013722","1994-01-31","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0","T,,0,2400","    0","T,,0,","    0","T,,0,","   39",",,0","  -22",",,0","   90",",,X","  100",",,X",,,,,,,,,"   20",",,X"," 0750",",,X",,," 0310",",,X",,,,,,,,,,,"    0",",,X","   20",",,X",,,,,"  360","W,,X",,,"   31",",,X",,,,,"   46",",,X","   56",",,0","   50",",,0","   56",",,0","   67",",,0","   61",",,0","   56",",,0","   56",",,0","   72",",,0","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,
"USW00013722","1994-02-01","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","   67",",,0","  -22",",,0","   70",",,X","   90",",,X",,,,,,,,,"   21",",,X"," 2250",",,X",,," 2257",",,X",,,,,,,,,,,"   59",",,X","   20",",,X",,,,,"  360","W,,X",,,"   40",",,X",,,,,"   67",",,X","   50",",,0","   50",",,0","   50",",,0","   61",",,0","   61",",,0","   56",",,0","   61",",,0","   78",",,0","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-02-02","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   10",",,0,2400","   15",",,0,","    0",",,0,","   -6",",,0","  -56",",,0","   70",",,X","   90",",,X",,,,,,,,,"   26",",,X"," 0850",",,X",,," 1225",",,X",,,,,,,,,,,"   27",",,X","  360",",,X",,,,,"  360","W,,X",,,"   45",",,X",,,,,"   72",",,X","   33",",,0","   39",",,0","   33",",,0","   50",",,0","   50",",,0","   56",",,0","   50",",,0","   67",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00013722","1994-02-03","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0","T,,0,","  111",",,0","  -72",",,0","   20",",,X","    0",",,X",,,,,,,,,"   35",",,X"," 1254",",,X",,," 1533",",,X",,,,,,,,,,,"  599",",,X","  200",",,X",,,,,"  270","W,,X",,,"   76",",,X",,,,,"  118",",,X","   28",",,0","   33",",,0","   22",",,0","   44",",,0","   44",",,0","   39",",,0","   39",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-02-04","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","  -39",",,0","   50",",,X","   40",",,X",,,,,,,,,"   26",",,X"," 1450",",,X",,," 1442",",,X",,,,,,,,,,,"  475",",,X","  200",",,X",,,,,"  180","W,,X",,,"   63",",,X",,,,,"  103",",,X","   33",",,0","   39",",,0","   22",",,0","   50",",,0","   56",",,0","   50",",,0","   50",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-02-05","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","  102",",,0,2400","    0",",,0,","    0",",,0,","  111",",,0","   56",",,0","  100",",,X","  100",",,X",,,,,,,,,"   32",",,X"," 1230",",,X",,," 1355",",,X",,,,,,,,,,,"    0",",,X","  220",",,X",,,,,"  225","W,,X",,,"   72",",,X",,,,,"  103",",,X","   56",",,0","   44",",,0","   50",",,0","   61",",,0","   61",",,0","   56",",,0","   61",",,0","   72",",,0","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
"USW00013722","1994-02-06","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","   39",",,0","   80",",,X","   70",",,X",,,,,,,,,"   17",",,X"," 2150",",,X",,," 1442",",,X",,,,,,,,,,,"  295",",,X","  350",",,X",,,,,"  180","W,,X",,,"   31",",,X",,,,,"   51",",,X","   61",",,0","   56",",,0","   61",",,0","   67",",,0","   83",",,0","   67",",,0","   83",",,0","   83",",,0","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-02-07","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  172",",,0","    6",",,0","   40",",,X","   10",",,X",,,,,,,,,"   19",",,X"," 1450",",,X",,," 1520",",,X",,,,,,,,,,,"  500",",,X","  240",",,X",,,,,"  225","W,,X",,,"   40",",,X",,,,,"   62",",,X","   67",",,0","   67",",,0","   61",",,0","   78",",,0","   89",",,0","   72",",,0","   83",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-02-08","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  172",",,0","   94",",,0","  100",",,X","  100",",,X",,,,,,,,,"   61",",,X"," 1250",",,X",,," 1326",",,X",,,,,,,,,,,"   14",",,X","  220",",,X",,,,,"  225","W,,X",,,"   98",",,X",,,,,"  144",",,X","   78",",,0","   72",",,0","   72",",,0","   83",",,0","   89",",,0","   78",",,0","   89",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00013722","1994-02-09","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   28",",,0,2400","    0",",,0,","    0",",,0,","  233",",,0","  122",",,0","  100",",,X","  100",",,X",,,,,,,,,"   53",",,X"," 1153",",,X",,," 1255",",,X",,,,,,,,,,,"    5",",,X","  240",",,X",,,,,"  225","W,,X",,,"  103",",,X",,,,,"  134",",,X","   83",",,0","   78",",,0","   89",",,0","   89",",,0","  111",",,0","   94",",,0","  111",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00013722","1994-02-10","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","   99",",,0,2400","   13",",,0,","    0",",,0,","  128",",,0","  -50",",,0","  100",",,X","  100",",,X",,,,,,,,,"   52",",,X"," 0910",",,X",,," 0910",",,X",,,,,,,,,,,"    0",",,X","   60",",,X",,,,,"   45","W,,X",,,"  103",",,X",,,,,"  113",",,X","   61",",,0","   56",",,0","   44",",,0","   78",",,0","  111",",,0","   94",",,0","  106",",,0","  111",",,0","    1",",,0",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,0","    1",",,X","    1",",,0",,,,,,,,,,
"USW00013722","1994-02-11","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","  201",",,0,2400","    0",",,0,","   25",",,0,","    6",",,0","  -50",",,0","  100",",,X","  100",",,X",,,,,,,,,"   31",",,X"," 2350",",,X",,," 2306",",,X",,,,,,,,,,,"    0",",,X","   40",",,X",,,,,"  360","W,,X",,,"   45",",,X",,,,,"   72",",,X","   39",",,0","   44",",,0","   39",",,0","   61",",,0","   61",",,0","   67",",,0","   61",",,0","   78",",,0","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,
"USW00013722","1994-02-12","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0","T,,0,2400","    0",",,0,","    0","T,,0,","    6",",,0","   -6",",,0","  100",",,X","  100",",,X",,,,,,,,,"   20",",,X"," 1150",",,X",,," 1055",",,X",,,,,,,,,,,"    0",",,X","   20",",,X",,,,,"  360","W,,X",,,"   31",",,X",,,,,"   51",",,X","   33",",,0","   44",",,0","   44",",,0","   61",",,0","   56",",,0","   50",",,0","   61",",,0","   61",",,0","    1",",,0","    1",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,0",,,,,,,,,,,,,,
"USW00013722","1994-02-13","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0","T,,0,2400","    0",",,0,","    0",",,0,","   72",",,0","    6",",,0","   80",",,X","  100",",,X",,,,,,,,,"   36",",,X"," 2150",",,X",,," 2013",",,X",,,,,,,,,,,"    0",",,X","  320",",,X",,,,,"  315","W,,X",,,"   58",",,X",,,,,"   93",",,X","   39",",,0","   44",",,0","   44",",,0","   56",",,0","   56",",,0","   44",",,0","   56",",,0","   61",",,0","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
"USW00013722","1994-02-14","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  117",",,0","  -44",",,0","    0",",,X","    0",",,X",,,,,,,,,"   30",",,X"," 1250",",,X",,," 1201",",,X",,,,,,,,,,,"  653",",,X","  290",",,X",,,,,"  270","W,,X",,,"   58",",,X",,,,,"   87",",,X","   33",",,0","   39",",,0","   33",",,0","   44",",,0","   44",",,0","   50",",,0","   50",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-02-15","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  167",",,0","  -17",",,0","   60",",,X","  100",",,X",,,,,,,,,"   40",",,X"," 0950",",,X",,," 1301",",,X",,,,,,,,,,,"  320",",,X","  240",",,X",,,,,"  225","W,,X",,,"   72",",,X",,,,,"   98",",,X","   33",",,0","   39",",,0","   33",",,0","   44",",,0","   44",",,0","   50",",,0","   61",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-02-16","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  167",",,0","   11",",,0","    0",",,X","    0",",,X",,,,,,,,,"   33",",,X"," 1051",",,X",,," 1105",",,X",,,,,,,,,,,"  657",",,X","  340",",,X",,,,,"  360","W,,X",,,"   58",",,X",,,,,"   87",",,X","   33",",,0","   39",",,0","   50",",,0","   50",",,0","   50",",,0","   56",",,0","   61",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-02-17","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","  -11",",,0","   40",",,X","   70",",,X",,,,,,,,,"   31",",,X"," 0952",",,X",,," 0917",",,X",,,,,,,,,,,"  555",",,X","  110",",,X",,,,,"  135","W,,X",,,"   45",",,X",,,,,"   62",",,X","   44",",,0","   50",",,0","   33",",,0","   50",",,0","   72",",,0","   61",",,0","   72",",,0","   72",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-02-18","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","  -11",",,0","   10",",,X","    0",",,X",,,,,,,,,"   24",",,X"," 1654",",,X",,," 1411",",,X",,,,,,,,,,,"  661",",,X","  150",",,X",,,,,"  135","W,,X",,,"   45",",,X",,,,,"   62",",,X","   61",",,0","   61",",,0","   56",",,0","   72",",,0","   89",",,0","   72",",,0","   89",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-02-19","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  211",",,0","   50",",,0","   30",",,X","   50",",,X",,,,,,,,,"   34",",,X"," 1450",",,X",,," 1448",",,X",,,,,,,,,,,"  407",",,X","  140",",,X",,,,,"  135","W,,X",,,"   72",",,X",,,,,"   72",",,X","   72",",,0","   67",",,0","   72",",,0","   83",",,0","   94",",,0","   78",",,0","   94",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-02-20","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  233",",,0","   78",",,0","   50",",,X","   50",",,X",,,,,,,,,"   25",",,X"," 1050",",,X",,," 1143",",,X",,,,,,,,,,,"  452",",,X","  110",",,X",,,,,"  180","W,,X",,,"   45",",,X",,,,,"   67",",,X","   89",",,0","   78",",,0","   83",",,0","   94",",,0","  117",",,0","   94",",,0","  117",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-02-21","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  222",",,0","   78",",,0","   70",",,X","   90",",,X",,,,,,,,,"   26",",,X"," 1550",",,X",,," 1152",",,X",,,,,,,,,,,"   92",",,X","  330",",,X",,,,,"  270","W,,X",,,"   89",",,X",,,,,"  103",",,X","  100",",,0","   89",",,0","   94",",,0","  111",",,0","  117",",,0","   94",",,0","  111",",,0","  111",",,0","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00013722","1994-02-22","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","    0",",,0,2400","    0",",,0,","    0",",,0,","  167",",,0","   78",",,0","  100",",,X","  100",",,X",,,,,,,,,"   38",",,X"," 2150",",,X",,," 2339",",,X",,,,,,,,,,,"  145",",,X","  130",",,X",,,,,"   90","W,,X",,,"   63",",,X",,,,,"   93",",,X","  106",",,0","   94",",,0","  100",",,0","  111",",,0","  111",",,0","  100",",,0","  111",",,0","  117",",,0","    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","1994-02-23","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","  157",",,0,2400","    0",",,0,","    0",",,0,","   89",",,0","   39",",,0","  100",",,X","  100",",,X",,,,,,,,,"   34",",,X"," 0150",",,X",,," 1337",",,X",,,,,,,,,,,"    0",",,X","  120",",,X",,,,,"  360","W,,X",,,"   67",",,X",,,,,"  103",",,X","   94",",,0","   94",",,0","  100",",,0","  106",",,0","  111",",,0","  106",",,0","  117",",,0","  117",",,0","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
"USW00013722","1994-02-24","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","  157",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","   39",",,0","   60",",,X","   60",",,X",,,,,,,,,"   49",",,X"," 1554",",,X",,," 1349",",,X",,,,,,,,,,,"  425",",,X","  260",",,X",,,,,"  270","W,,X",,,"  103",",,X",,,,,"  149",",,X","   89",",,0","   78",",,0","   94",",,0","  100",",,0","  100",",,0","   94",",,0","  106",",,0","  106",",,0","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
