"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00024229","1992-08-26","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  328",",,0","  100",",,0","   20",",,X","   30",",,X",,,,,,,,,"   35",",,X"," 1850",",,X"," 2254",",,X",,,,,,,,,,,"  815",",,X","  340",",,X",,,,,"  315","W,,X",,,,,"   67",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-08-27","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  306",",,0","  150",",,0","   10",",,X","   20",",,X",,,,,,,,,"   32",",,X"," 1650",",,X"," 1720",",,X",,,,,,,,,,,"  812",",,X","  330",",,X",,,,,"  315","W,,X",,,,,"   76",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-08-28","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","  117",",,0","    0",",,X","   10",",,X",,,,,,,,,"   38",",,X"," 2052",",,X"," 2147",",,X",,,,,,,,,,,"  809",",,X","  330",",,X",,,,,"  315","W,,X",,,,,"   67",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-08-29","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  294",",,0","  100",",,0","   20",",,X","   20",",,X",,,,,,,,,"   31",",,X"," 1850",",,X"," 1925",",,X",,,,,,,,,,,"  807",",,X","  340",",,X",,,,,"  315","W,,X",,,,,"   76",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-08-30","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  272",",,0","  150",",,0","   90",",,X","  100",",,X",,,,,,,,,"   22",",,X"," 1250",",,X"," 1254",",,X",,,,,,,,,,,"  460",",,X","  290",",,X",,,,,"  315","W,,X",,,,,"   54",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-08-31","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,0,2400","    0",",,0","    0",",,0","  228",",,0","  150",",,0","   80",",,X","   80",",,X",,,,,,,,,"   23",",,X"," 1550",",,X"," 0539",",,X",,,,,,,,,,,"  236",",,X","  200",",,X",,,,,"   90","W,,X",,,,,"   40",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-09-01","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  278",",,0","  144",",,0","   50",",,X","   70",",,X",,,,,,,,,"   35",",,X"," 1950",",,X"," 1410",",,X",,,,,,,,,,,"  734",",,X","  350",",,X",,,,,"  315","W,,X",,,,,"   58",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-02","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  289",",,0","  122",",,0","   10",",,X","   20",",,X",,,,,,,,,"   33",",,X"," 1550",",,X"," 2012",",,X",,,,,,,,,,,"  639",",,X","  350",",,X",,,,,"  315","W,,X",,,,,"   67",",,X",,,,,"   98",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-03","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","  117",",,0","   50",",,X","   40",",,X",,,,,,,,,"   37",",,X"," 1751",",,X"," 1839",",,X",,,,,,,,,,,"  475",",,X","  330",",,X",,,,,"  315","W,,X",,,,,"   72",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-04","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   10",",,0,2400","    0",",,0","    0",",,0","  194",",,0","  111",",,0","   90",",,X","  100",",,X",,,,,,,,,"   34",",,X"," 0950",",,X"," 1125",",,X",,,,,,,,,,,"  147",",,X","  320",",,X",,,,,"  315","W,,X",,,,,"   89",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-09-05","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,0,2400","    0",",,0","    0",",,0","  211",",,0","  100",",,0","   70",",,X","   80",",,X",,,,,,,,,"   34",",,X"," 1854",",,X"," 1714",",,X",,,,,,,,,,,"  572",",,X","  330",",,X",,,,,"  270","W,,X",,,,,"   72",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-09-06","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  206",",,0","   83",",,0","   30",",,X","   30",",,X",,,,,,,,,"   27",",,X"," 1954",",,X"," 1224",",,X",,,,,,,,,,,"  730",",,X","  340",",,X",,,,,"  315","W,,X",,,,,"   58",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-07","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,0,2400","    0",",,0","    0",",,0","  222",",,0","   56",",,0","   60",",,X","   80",",,X",,,,,,,,,"   24",",,X"," 2350",",,X"," 2351",",,X",,,,,,,,,,,"  621",",,X","  180",",,X",,,,,"  180","W,,X",,,,,"   54",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-09-08","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    3",",,0,2400","    0",",,0","    0",",,0","  194",",,0","  122",",,0","   80",",,X","  100",",,X",,,,,,,,,"   47",",,X"," 0650",",,X"," 0334",",,X",,,,,,,,,,,"   35",",,X","  200",",,X",,,,,"  225","W,,X",,,,,"   80",",,X",,,,,"  113",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-09-09","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  267",",,0","  106",",,0","   50",",,X","   50",",,X",,,,,,,,,"   38",",,X"," 1750",",,X"," 1803",",,X",,,,,,,,,,,"  538",",,X","  330",",,X",,,,,"  315","W,,X",,,,,"   76",",,X",,,,,"   93",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-10","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  283",",,0","  144",",,0","   90",",,X","   90",",,X",,,,,,,,,"   36",",,X"," 1750",",,X"," 1825",",,X",,,,,,,,,,,"  493",",,X","  330",",,X",,,,,"  315","W,,X",,,,,"   58",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-11","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,0,2400","    0",",,0","    0",",,0","  239",",,0","  117",",,0","   90",",,X","  100",",,X",,,,,,,,,"   36",",,X"," 1650",",,X"," 2028",",,X",,,,,,,,,,,"  385",",,X","  340",",,X",,,,,"  315","W,,X",,,,,"   80",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-09-12","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,0,2400","    0",",,0","    0",",,0","  189",",,0","  106",",,0","   70",",,X","   80",",,X",,,,,,,,,"   44",",,X"," 1750",",,X"," 1548",",,X",,,,,,,,,,,"  290",",,X","  340",",,X",,,,,"  315","W,,X",,,,,"   76",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-09-13","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  189",",,0","   72",",,0","   60",",,X","   70",",,X",,,,,,,,,"   28",",,X"," 1950",",,X"," 1940",",,X",,,,,,,,,,,"  602",",,X","  340",",,X",,,,,"  360","W,,X",,,,,"   58",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-14","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    8",",,0,2400","    0",",,0","    0",",,0","  156",",,0","   56",",,0","   90",",,X","  100",",,X",,,,,,,,,"   20",",,X"," 1254",",,X"," 2239",",,X",,,,,,,,,,,"   54",",,X","  270",",,X",,,,,"  360","W,,X",,,,,"   36",",,X",,,,,"   41",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-09-15","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","  117",",,0,2400","    0",",,0","    0",",,0","  161",",,0","  106",",,0","   90",",,X","  100",",,X",,,,,,,,,"   21",",,X"," 2150",",,X"," 2132",",,X",,,,,,,,,,,"    0",",,X","  310",",,X",,,,,"  315","W,,X",,,,,"   31",",,X",,,,,"   41",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-09-16","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  233",",,0","  100",",,0","   60",",,X","   50",",,X",,,,,,,,,"   31",",,X"," 2355",",,X"," 1913",",,X",,,,,,,,,,,"  526",",,X","  320",",,X",,,,,"  315","W,,X",,,,,"   54",",,X",,,,,"   77",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-17","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  239",",,0","  100",",,0","   20",",,X","   10",",,X",,,,,,,,,"   35",",,X"," 1550",",,X"," 1720",",,X",,,,,,,,,,,"  710",",,X","  340",",,X",,,,,"  315","W,,X",,,,,"   67",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-18","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  272",",,0","   89",",,0","   50",",,X","   50",",,X",,,,,,,,,"   25",",,X"," 1950",",,X"," 1231",",,X",,,,,,,,,,,"  628",",,X","  340",",,X",,,,,"  360","W,,X",,,,,"   45",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-19","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,0,2400","    0",",,0","    0",",,0","  244",",,0","  139",",,0","   60",",,X","   70",",,X",,,,,,,,,"   21",",,X"," 1850",",,X"," 1910",",,X",,,,,,,,,,,"  521",",,X","  340",",,X",,,,,"  360","W,,X",,,,,"   40",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-09-20","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  239",",,0","  128",",,0","   70",",,X","   90",",,X",,,,,,,,,"   15",",,X"," 2150",",,X"," 1807",",,X",,,,,,,,,,,"  250",",,X","  350",",,X",,,,,"  315","W,,X",,,,,"   40",",,X",,,,,"   51",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-21","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  278",",,0","  150",",,0","   50",",,X","   40",",,X",,,,,,,,,"   35",",,X"," 1750",",,X"," 1708",",,X",,,,,,,,,,,"  459",",,X","  320",",,X",,,,,"  315","W,,X",,,,,"   58",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-22","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  300",",,0","  133",",,0","   40",",,X","   50",",,X",,,,,,,,,"   23",",,X"," 2150",",,X"," 2310",",,X",,,,,,,,,,,"  660",",,X","  180",",,X",,,,,"  135","W,,X",,,,,"   54",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-23","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","  119",",,0,2400","    0",",,0","    0",",,0","  206",",,0","  139",",,0","  100",",,X","  100",",,X",,,,,,,,,"   55",",,X"," 1330",",,X"," 1052",",,X",,,,,,,,,,,"    6",",,X","  210",",,X",,,,,"  180","W,,X",,,,,"  112",",,X",,,,,"  123",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-09-24","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   20",",,0,2400","    0",",,0","    0",",,0","  172",",,0","  117",",,0","   90",",,X","   90",",,X",,,,,,,,,"   60",",,X"," 1243",",,X"," 1146",",,X",,,,,,,,,,,"  154",",,X","  210",",,X",,,,,"  225","W,,X",,,,,"  112",",,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-09-25","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    5",",,0,2400","    0",",,0","    0",",,0","  178",",,0","  117",",,0","   70",",,X","   90",",,X",,,,,,,,,"   31",",,X"," 1952",",,X"," 1340",",,X",,,,,,,,,,,"  155",",,X","  110",",,X",,,,,"  225","W,,X",,,,,"   45",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-09-26","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    3",",,0,2400","    0",",,0","    0",",,0","  211",",,0","  100",",,0","   70",",,X","  100",",,X",,,,,,,,,"   32",",,X"," 1511",",,X"," 1512",",,X",,,,,,,,,,,"   56",",,X","  320",",,X",,,,,"  315","W,,X",,,,,"   94",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-09-27","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  217",",,0","   56",",,0","   20",",,X","   30",",,X",,,,,,,,,"   25",",,X"," 1350",",,X"," 1159",",,X",,,,,,,,,,,"  554",",,X","  290",",,X",,,,,"  315","W,,X",,,,,"   54",",,X",,,,,"   62",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-28","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  256",",,0","   72",",,0","   30",",,X","   50",",,X",,,,,,,,,"   22",",,X"," 1650",",,X"," 1612",",,X",,,,,,,,,,,"  712",",,X","  120",",,X",,,,,"  135","W,,X",,,,,"   63",",,X",,,,,"   72",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-29","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  267",",,0","   67",",,0","   60",",,X","   70",",,X",,,,,,,,,"   25",",,X"," 1550",",,X"," 1408",",,X",,,,,,,,,,,"  624",",,X","  130",",,X",,,,,"  135","W,,X",,,,,"   76",",,X",,,,,"  113",",,X",,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-09-30","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  278",",,0","   94",",,0","   80",",,X","   70",",,X",,,,,,,,,"   16",",,X"," 1750",",,X"," 1833",",,X",,,,,,,,,,,"  518",",,X","  280",",,X",,,,,"  315","W,,X",,,,,"   58",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-10-01","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   33",",,0,2400","    0",",,0","    0",",,0","  200",",,0","  133",",,0","  100",",,X","  100",",,X",,,,,,,,,"   26",",,X"," 1809",",,X"," 1810",",,X",,,,,,,,,,,"   87",",,X","  240",",,X",,,,,"  225","W,,X",,,,,"   63",",,X",,,,,"   98",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-10-02","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","   79",",,0,2400","    0",",,0","    0",",,0","  139",",,0","  128",",,0","  100",",,X","  100",",,X",,,,,,,,,"   26",",,X"," 1750",",,X"," 1556",",,X",,,,,,,,,,,"    0",",,X","  230",",,X",,,,,"  225","W,,X",,,,,"   54",",,X",,,,,"   57",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-10-03","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    3",",,0,2400","    0",",,0","    0",",,0","  183",",,0","  111",",,0","   80",",,X","   90",",,X",,,,,,,,,"   35",",,X"," 1650",",,X"," 1654",",,X",,,,,,,,,,,"  153",",,X","  290",",,X",,,,,"  315","W,,X",,,,,"   72",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-10-04","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  183",",,0","   67",",,0","   30",",,X","   50",",,X",,,,,,,,,"   27",",,X"," 1750",",,X"," 1538",",,X",,,,,,,,,,,"  476",",,X","  320",",,X",,,,,"  315","W,,X",,,,,"   58",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-10-05","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  200",",,0","   50",",,0","   10",",,X","   20",",,X",,,,,,,,,"   26",",,X"," 1850",",,X"," 1715",",,X",,,,,,,,,,,"  544",",,X","  330",",,X",,,,,"  315","W,,X",,,,,"   67",",,X",,,,,"   93",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-10-06","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  228",",,0","   50",",,0","   20",",,X","   20",",,X",,,,,,,,,"   33",",,X"," 1650",",,X"," 1306",",,X",,,,,,,,,,,"  646",",,X","  110",",,X",,,,,"   90","W,,X",,,,,"   67",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-10-07","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  211",",,0","   61",",,0","   90",",,X","  100",",,X",,,,,,,,,"   30",",,X"," 1450",",,X"," 1128",",,X",,,,,,,,,,,"  439",",,X","  140",",,X",,,,,"  135","W,,X",,,,,"   63",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-10-08","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,0,2400","    0",",,0","    0",",,0","  194",",,0","   94",",,0","   70",",,X","   80",",,X",,,,,,,,,"   28",",,X"," 1850",",,X"," 1717",",,X",,,,,,,,,,,"  252",",,X","  330",",,X",,,,,"  315","W,,X",,,,,"   63",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-10-09","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  200",",,0","   50",",,0","    0",",,X","   10",",,X",,,,,,,,,"   21",",,X"," 1550",",,X"," 1325",",,X",,,,,,,,,,,"  678",",,X","  340",",,X",,,,,"  270","W,,X",,,,,"   45",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-10-10","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  239",",,0","   67",",,0","   30",",,X","   40",",,X",,,,,,,,,"   19",",,X"," 0950",",,X"," 0919",",,X",,,,,,,,,,,"  625",",,X","  300",",,X",,,,,"  315","W,,X",,,,,"   40",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-10-11","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  233",",,0","   67",",,0","   20",",,X","   50",",,X",,,,,,,,,"   14",",,X"," 2150",",,X"," 1207",",,X",,,,,,,,,,,"  643",",,X","  120",",,X",,,,,"  270","W,,X",,,,,"   36",",,X",,,,,"   51",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024229","1992-10-12","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,0,2400","    0",",,0","    0",",,0","  200",",,0","   83",",,0","   80",",,X","   90",",,X",,,,,,,,,"   20",",,X"," 1850",",,X"," 1855",",,X",,,,,,,,,,,"  367",",,X","  330",",,X",,,,,"  315","W,,X",,,,,"   45",",,X",,,,,"   77",",,X",,,"    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-10-13","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0","T,,0,2400","    0",",,0","    0",",,0","  172",",,0","   56",",,0","   40",",,X","   40",",,X",,,,,,,,,"   39",",,X"," 0340",",,X"," 0344",",,X",,,,,,,,,,,"  493",",,X","  340",",,X",,,,,"  315","W,,X",,,,,"   76",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,
"USW00024229","1992-10-14","45.59578","-122.60919","6.7","PORTLAND INTERNATIONAL AIRPORT, OR US","    0",",,0,2400","    0",",,0","    0",",,0","  156",",,0","   44",",,0","   40",",,X","   50",",,X",,,,,,,,,"   29",",,X"," 1550",",,X"," 1647",",,X",,,,,,,,,,,"  407",",,X","  310",",,X",,,,,"  315","W,,X",,,,,"   67",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
