"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV07","WV07_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014922","1978-04-02","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   97",",,0,","   25",",,0,","    0",",,0,","   11",",,0","  -11",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 0506",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"   90","W,,X","   90","W,,X",,,,,,,,,"  154",",,X","  112",",,X","    1",",,X",,,"    1",",,0","    1",",,0",,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,
"USW00014922","1978-04-03","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   15",",,0,","    0",",,0,","    0","T,,0,","   78",",,0","    6",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1818",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"   45","W,,X","  360","W,,X",,,,,,,,,"  103",",,X","   58",",,X","    1",",,X",,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-04","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0","T,,0,","    0",",,0,","    0",",,0,","  144",",,0","   28",",,0","   60",",,X","   60",",,X",,,,,,,,,,,,,,," 1600",",,X","   72",",,X",,,,,,,,,"  558",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  123",",,X","  107",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-05","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   10",",,0,","    0",",,0,","    0",",,0,","  111",",,0","   17",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 2142",",,X","   18",",,X",,,,,,,,,"  144",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"  113",",,X","   80",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-06","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","  150",",,0,","    0",",,0,","    0",",,0,","  178",",,0","   67",",,0","   50",",,X","   50",",,X",,,,,,,,,,,,,,," 1642",",,X","   65",",,X",,,,,,,,,"  510",",,X",,,,,,,"  270","W,,X","  225","W,,X",,,,,,,,,"  154",",,X","  116",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-07","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   43",",,0,","    0",",,0,","    0",",,0,","   83",",,0","   22",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,," 0912",",,X","   16",",,X",,,,,,,,,"  126",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,,,"  113",",,X","   76",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-08","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    3",",,0,","    0",",,0,","    0",",,0,","   83",",,0","   28",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1106",",,X","   32",",,X",,,,,,,,,"  252",",,X",,,,,,,"  135","W,,X","   90","W,,X",,,,,,,,,"  139",",,X","  107",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-09","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","  168",",,0,","    0",",,0,","    0",",,0,","   78",",,0","   28",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 0336",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"  144",",,X","   80",",,X","    1",",,X","    1",",,X","    1",",,X","    1",",,0","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-10","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   13",",,0,","    0","T,,0,","    0",",,0,","  117",",,0","   39",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 1348",",,X","   28",",,X",,,,,,,,,"  222",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  108",",,X","   80",",,X","    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-11","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0","T,,0,","    0","T,,0,","    0",",,0,","  100",",,0","   17",",,0","   90",",,X","   80",",,X",,,,,,,,,,,,,,," 0912",",,X","   38",",,X",,,,,,,,,"  306",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  144",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,
"USW00014922","1978-04-12","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   36",",,0,","    0",",,0,","    0",",,0,","  117",",,0","   11",",,0","   80",",,X","   70",",,X",,,,,,,,,,,,,,," 1442",",,X","   35",",,X",,,,,,,,,"  276",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,,,"  226",",,X","  174",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-13","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","   94",",,0","   -6",",,0","   40",",,X","   60",",,X",,,,,,,,,,,,,,," 1554",",,X","   73",",,X",,,,,,,,,"  588",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  154",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-14","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  122",",,0","  -17",",,0","   20",",,X","   20",",,X",,,,,,,,,,,,,,," 1448",",,X","   96",",,X",,,,,,,,,"  774",",,X",,,,,,,"  315","W,,X","  360","W,,X",,,,,,,,,"   93",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-15","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  133",",,0","    0",",,0","   40",",,X","   50",",,X",,,,,,,,,,,,,,," 1218",",,X","   82",",,X",,,,,,,,,"  666",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,,,"  108",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-16","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  144",",,0","   17",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,," 1442",",,X","  100",",,X",,,,,,,,,"  810",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"   87",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-17","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    3",",,0,","    0",",,0,","    0",",,0,","  133",",,0","   28",",,0","   80",",,X","   90",",,X",,,,,,,,,,,,,,," 2030",",,X","   53",",,X",,,,,,,,,"  438",",,X",,,,,,,"   90","W,,X","   90","W,,X",,,,,,,,,"  159",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-18","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","  170",",,0,","    3",",,0,","    0","T,,0,","   61",",,0","   22",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 0448",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,,,"  164",",,X","  130",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,
"USW00014922","1978-04-19","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0","T,,0,","    0","T,,0,","    0",",,0,","   67",",,0","   33",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 1006",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  360","W,,X","  315","W,,X",,,,,,,,,"  149",",,X","   89",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,
"USW00014922","1978-04-20","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   23",",,0,","   20",",,0,","    0","T,,0,","  122",",,0","    6",",,0","   60",",,X","   70",",,X",,,,,,,,,,,,,,," 1706",",,X","   62",",,X",,,,,,,,,"  510",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,,,"  123",",,X","   85",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014922","1978-04-21","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  128",",,0","  -22",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,," 1336",",,X","   98",",,X",,,,,,,,,"  810",",,X",,,,,,,"  135","W,,X","  180","W,,X",,,,,,,,,"   62",",,X","   31",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-22","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   36",",,0,","    0",",,0,","    0",",,0,","  150",",,0","    0",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 2136",",,X","   70",",,X",,,,,,,,,"  588",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"  149",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-23","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   81",",,0,","    0",",,0,","    0",",,0,","  100",",,0","   61",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 0224",",,X","    3",",,X",,,,,,,,,"   30",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"  113",",,X","   85",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-24","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   64",",,0,","    0",",,0,","    0",",,0,","   89",",,0","   67",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1118",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,,,"  113",",,X","   85",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-25","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  189",",,0","   22",",,0","   20",",,X","   10",",,X",,,,,,,,,,,,,,," 1318",",,X","   99",",,X",,,,,,,,,"  828",",,X",,,,,,,"   45","W,,X","  360","W,,X",,,,,,,,,"   77",",,X","   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-26","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  217",",,0","   44",",,0","   50",",,X","   50",",,X",,,,,,,,,,,,,,," 1436",",,X","   82",",,X",,,,,,,,,"  690",",,X",,,,,,,"  135","W,,X","  180","W,,X",,,,,,,,,"   62",",,X","   27",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-27","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  217",",,0","   33",",,0","   50",",,X","   70",",,X",,,,,,,,,,,,,,," 1354",",,X","   98",",,X",,,,,,,,,"  828",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"   87",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-28","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  222",",,0","   72",",,0","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 1300",",,X","   59",",,X",,,,,,,,,"  504",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  103",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-29","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   10",",,0,","    0",",,0,","    0",",,0,","  167",",,0","   67",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 2130",",,X","    8",",,X",,,,,,,,,"   66",",,X",,,,,,,"   45","W,,X","  225","W,,X",,,,,,,,,"  108",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-04-30","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  150",",,0","   33",",,0","   20",",,X","   30",",,X",,,,,,,,,,,,,,," 2042",",,X","   93",",,X",,,,,,,,,"  798",",,X",,,,,,,"   90","W,,X","   45","W,,X",,,,,,,,,"  118",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-01","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  128",",,0","    6",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,," 0042",",,X","  100",",,X",,,,,,,,,"  858",",,X",,,,,,,"   90","W,,X","   90","W,,X",,,,,,,,,"   93",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-02","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  183",",,0","  -17",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,," 1218",",,X","  100",",,X",,,,,,,,,"  858",",,X",,,,,,,"  270","W,,X","   45","W,,X",,,,,,,,,"   72",",,X","   31",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-03","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  217",",,0","   33",",,0","   60",",,X","   60",",,X",,,,,,,,,,,,,,," 1648",",,X","   90",",,X",,,,,,,,,"  780",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"   72",",,X","   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-04","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  200",",,0","   83",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 1442",",,X","   79",",,X",,,,,,,,,"  684",",,X",,,,,,,"   90","W,,X","  135","W,,X",,,,,,,,,"  123",",,X","   85",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-05","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  194",",,0","   56",",,0","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 1806",",,X","   96",",,X",,,,,,,,,"  828",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,,,"  154",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-06","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  178",",,0","   61",",,0","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 1600",",,X","   94",",,X",,,,,,,,,"  810",",,X",,,,,,,"   90","W,,X","   90","W,,X",,,,,,,,,"  108",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-07","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","  157",",,0,","    0",",,0,","    0",",,0,","  156",",,0","   83",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1342",",,X","   28",",,X",,,,,,,,,"  246",",,X",,,,,,,"  135","W,,X","   90","W,,X",,,,,,,,,"  190",",,X","  125",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-08","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   38",",,0,","    0",",,0,","    0",",,0,","  139",",,0","   78",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1118",",,X","   17",",,X",,,,,,,,,"  150",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"  139",",,X","  116",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-09","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0","T,,0,","    0",",,0,","    0",",,0,","  144",",,0","   78",",,0","   70",",,X","   90",",,X",,,,,,,,,,,,,,," 0706",",,X","   22",",,X",,,,,,,,,"  198",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  164",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-10","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  256",",,0","   50",",,0","   40",",,X","   50",",,X",,,,,,,,,,,,,,," 2342",",,X","  100",",,X",,,,,,,,,"  876",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  149",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-11","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  250",",,0","  150",",,0","   30",",,X","   40",",,X",,,,,,,,,,,,,,," 0024",",,X","   99",",,X",,,,,,,,,"  870",",,X",,,,,,,"  180","W,,X","  225","W,,X",,,,,,,,,"  149",",,X","  121",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-12","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","   38",",,0,","    0",",,0,","    0",",,0,","  194",",,0","   94",",,0","   80",",,X","   90",",,X",,,,,,,,,,,,,,," 2236",",,X","   37",",,X",,,,,,,,,"  330",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,,,"  159",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-13","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  206",",,0","   78",",,0","   70",",,X","   70",",,X",,,,,,,,,,,,,,," 1430",",,X","   88",",,X",,,,,,,,,"  780",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,,,"  170",",,X","  121",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-14","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  217",",,0","   67",",,0","   40",",,X","   40",",,X",,,,,,,,,,,,,,," 1424",",,X","   94",",,X",,,,,,,,,"  840",",,X",,,,,,,"  360","W,,X","   45","W,,X",,,,,,,,,"  175",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-15","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  217",",,0","   94",",,0","   50",",,X","   70",",,X",,,,,,,,,,,,,,," 0006",",,X","   89",",,X",,,,,,,,,"  798",",,X",,,,,,,"   90","W,,X","   90","W,,X",,,,,,,,,"  103",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-16","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  239",",,0","  111",",,0","   20",",,X","   30",",,X",,,,,,,,,,,,,,," 1300",",,X","   98",",,X",,,,,,,,,"  870",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"  108",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-17","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  244",",,0","  106",",,0","   10",",,X","   20",",,X",,,,,,,,,,,,,,," 1412",",,X","  100",",,X",,,,,,,,,"  894",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"   87",",,X","   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-18","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  267",",,0","  111",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,," 1354",",,X","   99",",,X",,,,,,,,,"  888",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"   93",",,X","   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014922","1978-05-19","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","    0",",,0,","    0",",,0,","    0",",,0,","  317",",,0","  167",",,0","   40",",,X","   50",",,X",,,,,,,,,,,,,,," 1642",",,X","   78",",,X",,,,,,,,,"  708",",,X",,,,,,,"  270","W,,X","  225","W,,X",,,,,,,,,"  144",",,X","  112",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
