"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN03","SN03_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SN53","SN53_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX03","SX03_ATTRIBUTES","SX52","SX52_ATTRIBUTES","SX53","SX53_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV07","WV07_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00024127","1982-09-23","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  283",",,0","  128",",,0","   20",",,X","   20",",,X",,,,,,,,,,,,,,," 1500",",,X","   99",",,X",,,,,,,,,"  720",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,,,"   67",",,X","   49",",,X","  189",",,0","  200",",,0",,,,,"  283",",,0","  256",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-09-24","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   38",",,0,2400","    0",",,0,","    0",",,0,","  289",",,0","  133",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,," 1736",",,X","   23",",,X",,,,,,,,,"  162",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"  190",",,X","  116",",,X","  194",",,0","  206",",,0",,,,,"  283",",,0","  261",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-09-25","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   46",",,0,2400","    0",",,0,","    0",",,0,","  200",",,0","  161",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 2224",",,X","    2",",,X",,,,,,,,,"   18",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  118",",,X","   72",",,X","  183",",,0","  200",",,0",,,,,"  244",",,0","  228",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-09-26","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  577",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","  106",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 0100",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  134",",,X","  107",",,X","  172",",,0","  183",",,0",,,,,"  228",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-09-27","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  213",",,0,2400","    0",",,0,","    0",",,0,","  117",",,0","   61",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 2230",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  135","W,,X","   90","W,,X",,,,,,,,,"   93",",,X","   72",",,X","  139",",,0","  139",",,0",,,,,"  194",",,0","  200",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-09-28","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  244",",,0,2400","    0",",,0,","    0",",,0,","  122",",,0","   44",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1518",",,X","    4",",,X",,,,,,,,,"   30",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"  113",",,X","   89",",,X","  106",",,0","  111",",,0",,,,,"  139",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-09-29","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   36",",,0,2400","    0",",,0,","    0",",,0,","   83",",,0","   39",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1130",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"   87",",,X","   67",",,X","   72",",,0","   94",",,0",,,,,"  117",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-09-30","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   64",",,0,2400","    0",",,0,","    0",",,0,","  139",",,0","   44",",,0","   90",",,X","   70",",,X",,,,,,,,,,,,,,," 1236",",,X","   24",",,X",,,,,,,,,"  168",",,X",,,,,,,"  225","W,,X","  360","W,,X",,,,,,,,,"  103",",,X","   80",",,X","   83",",,0","   94",",,0",,,,,"  111",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-10-01","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  122",",,0","   44",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 0148",",,X","    4",",,X",,,,,,,,,"   30",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"   67",",,X","   49",",,X","   83",",,0","   94",",,0",,,,,"  133",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-10-02","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   61",",,0","   20",",,X","    0",",,X",,,,,,,,,,,,,,," 0812",",,X","  100",",,X",,,,,,,,,"  702",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"   72",",,X","   49",",,X","   94",",,0","   94",",,0",,,,,"  111",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-03","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  200",",,0","   61",",,0","   60",",,X","   80",",,X",,,,,,,,,,,,,,," 1230",",,X","   75",",,X",,,,,,,,,"  522",",,X",,,,,,,"  180","W,,X","  135","W,,X",,,,,,,,,"   93",",,X","   63",",,X","   83",",,0","   94",",,0",,,,,"  172",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-04","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   15",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","   67",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1012",",,X","   62",",,X",,,,,,,,,"  432",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  144",",,X","  107",",,X","   94",",,0","  106",",,0",,,,,"  150",",,0","  139",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-10-05","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    8",",,0,2400","    0",",,0,","    0",",,0,","  139",",,0","   44",",,0","   50",",,X","   60",",,X",,,,,,,,,,,,,,," 1412",",,X","   54",",,X",,,,,,,,,"  372",",,X",,,,,,,"  315","W,,X","  270","W,,X",,,,,,,,,"  103",",,X","   54",",,X","   89",",,0","  111",",,0",,,,,"  156",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-10-06","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   28",",,0","   40",",,X","   30",",,X",,,,,,,,,,,,,,," 2306",",,X","   93",",,X",,,,,,,,,"  642",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  144",",,X","  107",",,X","   83",",,0","   94",",,0",,,,,"  144",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-07","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   69",",,0,2400","    0",",,0,","    0",",,0,","  144",",,0","   28",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 0412",",,X","    3",",,X",,,,,,,,,"   24",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  144",",,X","  103",",,X","   78",",,0","   72",",,0",,,,,"  111",",,0","  100",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-10-08","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  111",",,0","    6",",,0","   60",",,X","   70",",,X",,,,,,,,,,,,,,," 0942",",,X","   40",",,X",,,,,,,,,"  276",",,X",,,,,,,"  270","W,,X","  315","W,,X",,,,,,,,,"  129",",,X","   89",",,X","   67",",,0","   89",",,0",,,,,"  150",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-10-09","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  106",",,0","    0",",,0","   30",",,X","   40",",,X",,,,,,,,,,,,,,," 1218",",,X","   87",",,X",,,,,,,,,"  594",",,X",,,,,,,"  270","W,,X","  315","W,,X",,,,,,,,,"   82",",,X","   63",",,X","   61",",,0","   72",",,0",,,,,"  100",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-10-10","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  117",",,0","  -11",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,," 1512",",,X","  100",",,X",,,,,,,,,"  684",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"   72",",,X","   45",",,X","   56",",,0","   67",",,0",,,,,"  117",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-11","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  128",",,0","    0",",,0","   60",",,X","   90",",,X",,,,,,,,,,,,,,," 1200",",,X","   11",",,X",,,,,,,,,"   78",",,X",,,,,,,"  180","W,,X","  135","W,,X",,,,,,,,,"   62",",,X","   45",",,X","   44",",,0","   61",",,0",,,,,"  122",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-10-12","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","   22",",,0","   10",",,X","    0",",,X",,,,,,,,,,,,,,," 1406",",,X","   99",",,X",,,,,,,,,"  672",",,X",,,,,,,"  360","W,,X","  315","W,,X",,,,,,,,,"   67",",,X","   40",",,X","   50",",,0","   72",",,0",,,,,"  100",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-13","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  172",",,0","   50",",,0","   60",",,X","   70",",,X",,,,,,,,,,,,,,," 1500",",,X","   70",",,X",,,,,,,,,"  474",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"   72",",,X","   45",",,X","   56",",,0","   72",",,0",,,,,"  144",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-14","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  200",",,0","   50",",,0","   30",",,X","   20",",,X",,,,,,,,,,,,,,," 1542",",,X","   90",",,X",,,,,,,,,"  594",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"   57",",,X","   40",",,X","   56",",,0","   72",",,0",,,,,"  156",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-15","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  200",",,0","   56",",,0","   40",",,X","   20",",,X",,,,,,,,,,,,,,," 1318",",,X","   86",",,X",,,,,,,,,"  576",",,X",,,,,,,"  315","W,,X","  360","W,,X",,,,,,,,,"   67",",,X","   45",",,X","   83",",,0","  100",",,0",,,,,"  172",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-16","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  211",",,0","   67",",,0","   20",",,X","   30",",,X",,,,,,,,,,,,,,," 2348",",,X","  100",",,X",,,,,,,,,"  666",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"   67",",,X","   49",",,X","   94",",,0","  117",",,0",,,,,"  183",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-17","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","   72",",,0","   70",",,X","  100",",,X",,,,,,,,,,,,,,," 1330",",,X","   11",",,X",,,,,,,,,"   78",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  118",",,X","   80",",,X","  100",",,0","  122",",,0",,,,,"  183",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-18","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  122",",,0","    0",",,0","   20",",,X","   30",",,X",,,,,,,,,,,,,,," 1942",",,X","   67",",,X",,,,,,,,,"  438",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,,,"  139",",,X","  116",",,X","  106",",,0","  122",",,0",,,,,"  156",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-19","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  100",",,0","  -22",",,0","   60",",,X","   70",",,X",,,,,,,,,,,,,,," 1254",",,X","   69",",,X",,,,,,,,,"  456",",,X",,,,,,,"  360","W,,X","  135","W,,X",,,,,,,,,"   67",",,X","   45",",,X","   72",",,0","   94",",,0",,,,,"  150",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-20","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  128",",,0","  -11",",,0","   30",",,X","   40",",,X",,,,,,,,,,,,,,," 1348",",,X","  100",",,X",,,,,,,,,"  660",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"   62",",,X","   36",",,X","   61",",,0","   78",",,0",,,,,"  128",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-21","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","    0",",,0","   50",",,X","   50",",,X",,,,,,,,,,,,,,," 1218",",,X","   91",",,X",,,,,,,,,"  594",",,X",,,,,,,"  315","W,,X","  135","W,,X",,,,,,,,,"   62",",,X","   40",",,X","   83",",,0","   56",",,0",,,,,"  117",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-22","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  200",",,0","   56",",,0","   70",",,X","   50",",,X",,,,,,,,,,,,,,," 1100",",,X","   16",",,X",,,,,,,,,"  108",",,X",,,,,,,"  270","W,,X","  315","W,,X",,,,,,,,,"   98",",,X","   72",",,X","   61",",,0","   78",",,0",,,,,"  139",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-10-23","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","   50",",,0","   60",",,X","   70",",,X",,,,,,,,,,,,,,," 1518",",,X","   43",",,X",,,,,,,,,"  282",",,X",,,,,,,"  270","W,,X","  315","W,,X",,,,,,,,,"   82",",,X","   63",",,X","   83",",,0","  100",",,0",,,,,"  139",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-24","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   13",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   72",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 1842",",,X","   14",",,X",,,,,,,,,"   90",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  118",",,X","   76",",,X","  106",",,0","  117",",,0",,,,,"  144",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-10-25","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   23",",,0,2400","    0",",,0,","    0",",,0,","  178",",,0","  106",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1212",",,X","   11",",,X",,,,,,,,,"   72",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  123",",,X","   89",",,X","   83",",,0","   94",",,0",,,,,"  156",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-10-26","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  229",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","   50",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 1148",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  180","W,,X","  315","W,,X",,,,,,,,,"  154",",,X","  107",",,X","  111",",,0","  122",",,0",,,,,"  144",",,0","  133",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-10-27","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   41",",,0,2400","    5",",,0,","    0","T,,0,","   78",",,0","   17",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 1400",",,X","   11",",,X",,,,,,,,,"   72",",,X",,,,,,,"  315","W,,X","  270","W,,X",,,,,,,,,"   93",",,X","   67",",,X","   72",",,0","   83",",I,0",,,,,"  111",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,
"USW00024127","1982-10-28","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","   94",",,0","   -6",",,0","   60",",,X","   50",",,X",,,,,,,,,,,,,,," 1030",",,X","   78",",,X",,,,,,,,,"  498",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"   82",",,X","   58",",,X","   50",",,0","   67",",,0",,,,,"   83",",,0","   72",",I,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-10-29","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  117",",,0","   17",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1106",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  149",",,X","   98",",,X","   39",",,0","   56",",,0",,,,,"  106",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-10-30","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   41",",,0,2400","    0",",,0,","    0",",,0,","  117",",,0","   72",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 0954",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  134",",,X","   98",",,X","   39",",,0","   56",",,0",,,,,"   89",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-10-31","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   38",",,0,2400","    0",",,0,","    0",",,0,","  100",",,0","   22",",,0","   80",",,X","   90",",,X",,,,,,,,,,,,,,," 1024",",,X","    5",",,X",,,,,,,,,"   30",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,,,"   67",",,X","   49",",,X","   72",",,0","   61",",,0",,,,,"   72",",,0","   67",",,0",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00024127","1982-11-01","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  111",",,0","   17",",,0","   40",",,X","   30",",,X",,,,,,,,,,,,,,," 1454",",,X","   74",",,X",,,,,,,,,"  462",",,X",,,,,,,"  360","W,,X","  315","W,,X",,,,,,,,,"   87",",,X","   63",",,X","   50",",,0","   67",",,0",,,,,"   83",",,0","   72",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-11-02","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","   89",",,0","  -11",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,," 1200",",,X","  100",",,X",,,,,,,,,"  624",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"   98",",,X","   67",",,X","   44",",,0","   56",",,0",,,,,"  100",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-11-03","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  106",",,0","  -33",",,0","   20",",,X","    0",",,X",,,,,,,,,,,,,,," 0830",",,X","  100",",,X",,,,,,,,,"  624",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"   77",",,X","   54",",,X","   33",",,0","   50",",,0",,,,,"   83",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-11-04","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  122",",,0","  -22",",,0","   20",",,X","   10",",,X",,,,,,,,,,,,,,," 1324",",,X","  100",",,X",,,,,,,,,"  618",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"   57",",,X","   40",",,X","   22",",,0","   39",",,0",,,,,"   83",",,0","   72",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1982-11-05","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  133",",,0","  -22",",,0","   40",",,X","   40",",,X",,,,,,,,,,,,,,," 2224",",,X","   81",",,X",,,,,,,,,"  498",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"   67",",,X","   49",",,X","   28",",,0","   39",",,0",,,,,"   89",",,0","   72",",,0",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
