"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV07","WV07_ATTRIBUTES","WV18","WV18_ATTRIBUTES"
"USW00024033","1997-05-19","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","  -17",",,0",,,,,,,,,,,,,"   35",",,X"," 1803",",,X",,,,,,,,,,,,,,,,,,,,,"   90",",,X","   30",",,X",,,,,"    0",",,0",,,"   89",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-05-20","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  239",",,0","   28",",,0",,,,,,,,,,,,,"   44",",,X"," 1950",",,X",,,,,,,,,,,,,,,,,,,,,"   50",",,X","   70",",,X",,,,,"    0",",,0",,,"   80",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-05-21","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  233",",,0","  106",",,0",,,,,,,,,,,,,"   42",",,X"," 1938",",,X",,,,,,,,,,,,,,,,,,,,,"  340",",,X","  340",",,X",,,,,"    0",",,0",,,"   94",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-05-22","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  206",",,0","   94",",,0",,,,,,,,,,,,,"   43",",,X"," 1016",",,X",,,,,,,,,,,,,,,,,,,,,"   30",",,X","   30",",,X",,,,,"    0",",,0",,,"   80",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-05-23","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  239",",,0","   94",",,0",,,,,,,,,,,,,"   33",",,X"," 1850",",,X",,,,,,,,,,,,,,,,,,,,,"  360",",,X","  350",",,X",,,,,"    0",",,0",,,"  107",",,X","  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-05-24","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","   97",",,0,2400","    0",",,0,","    0",",,0,","  133",",,0","  111",",,0",,,,,,,,,,,,,"   47",",,X"," 2101",",,X",,,,,,,,,,,,,,,,,,,,,"   30",",,X","  360",",,X",,,,,"    0",",,0",,,"   89",",,X","  103",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-05-25","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","   46",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","   78",",,0",,,,,,,,,,,,,"   49",",,X"," 0942",",,X",,,,,,,,,,,,,,,,,,,,,"  270",",,X","  280",",,X",,,,,"    0",",,0",,,"  112",",,X","  143",",,X",,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-05-26","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    5",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","   67",",,0",,,,,,,,,,,,,"   49",",,X"," 1124",",,X",,,,,,,,,,,,,,,,,,,,,"   30",",,X","   20",",,X",,,,,"    0",",,0",,,"   89",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-05-27","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  144",",,0","   61",",,0",,,,,,,,,,,,,"   34",",,X"," 1805",",,X",,,,,,,,,,,,,,,,,,,,,"   80",",,X","   80",",,X",,,,,"    0",",,0",,,"   76",",,X","   89",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-05-28","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","   44",",,0",,,,,,,,,,,,,"   29",",,X"," 1437",",,X",,,,,,,,,,,,,,,,,,,,,"   20",",,X","   30",",,X",,,,,"    0",",,0",,,"  107",",,X","  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-05-29","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  206",",,0","   67",",,0",,,,,,,,,,,,,"   23",",,X"," 1821",",,X",,,,,,,,,,,,,,,,,,,,,"  320",",,X","  320",",,X",,,,,"    0",",,0",,,"   67",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-05-30","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  267",",,0","   83",",,0",,,,,,,,,,,,,"   43",",,X"," 1229",",,X",,,,,,,,,,,,,,,,,,,,,"  240",",,X","  240",",,X",,,,,"    0",",,0",,,"   98",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-05-31","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","   69",",,0,2400","    0",",,0,","    0",",,0,","  322",",,0","  139",",,0",,,,,,,,,,,,,"   56",",,X"," 1930",",,X",,,,,,,,,,,,,,,,,,,,,"  300",",,X","  310",",,X",,,,,"    0",",,0",,,"  161",",,X","  192",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-01","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  250",",,0","  133",",,0",,,,,,,,,,,,,"   38",",,X"," 1821",",,X",,,,,,,,,,,,,,,,,,,,,"  270",",,X","  260",",,X",,,,,"    0",",,0",,,"  103",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-02","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","   10",",,0,2400","    0",",,0,","    0",",,0,","  239",",,0","  111",",,0",,,,,,,,,,,,,"   25",",,X"," 0033",",,X",,,,,,,,,,,,,,,,,,,,,"  260",",,X","  250",",,X",,,,,"    0",",,0",,,"   72",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-03","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  283",",,0","  111",",,0",,,,,,,,,,,,,"   46",",,X"," 1743",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X","  120",",,X",,,,,"    0",",,0",,,"  103",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-04","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  311",",,0","  122",",,0",,,,,,,,,,,,,"   46",",,X"," 1717",",,X",,,,,,,,,,,,,,,,,,,,,"   90",",,X","  130",",,X",,,,,"    0",",,0",,,"  103",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-05","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    8",",,0,2400","    0",",,0,","    0",",,0,","  267",",,0","  156",",,0",,,,,,,,,,,,,"   45",",,X"," 2215",",,X",,,,,,,,,,,,,,,,,,,,,"  300",",,X","  320",",,X",,,,,"    0",",,0",,,"  130",",,X","  152",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-06","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","   66",",,0,2400","    0","T,,0,","    0",",,0,","  272",",,0","  139",",,0",,,,,,,,,,,,,"   37",",,X"," 1743",",,X",,,,,,,,,,,,,,,,,,,,,"   80",",,X","   80",",,X",,,,,"    0",",,0",,,"  134",",,X","  161",",,X",,,,,,,,,"    1",",,0","    1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-07","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","   15",",,0,2400","    0",",,0,","    0",",,0,","  256",",,0","  122",",,0",,,,,,,,,,,,,"   36",",,X"," 2058",",,X",,,,,,,,,,,,,,,,,,,,,"  110",",,X","  110",",,X",,,,,"    0",",,0",,,"  130",",,X","  165",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-08","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","  739",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","  133",",,0",,,,,,,,,,,,,"   33",",,X"," 2011",",,X",,,,,,,,,,,,,,,,,,,,,"  300",",,X","  300",",,X",,,,,"    0",",,0",,,"  103",",,X","  112",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-09","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","   51",",,0,2400","    0",",,0,","    0",",,0,","  200",",,0","  133",",,0",,,,,,,,,,,,,"   20",",,X"," 2350",",,X",,,,,,,,,,,,,,,,,,,,,"   30",",,X","   30",",,X",,,,,"    0",",,0",,,"   67",",,X","   76",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-10","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  233",",,0","  139",",,0",,,,,,,,,,,,,"   30",",,X"," 2037",",,X",,,,,,,,,,,,,,,,,,,,,"  220",",,X","  220",",,X",,,,,"    0",",,0",,,"   72",",,X","   89",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-11","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  217",",,0","  144",",,0",,,,,,,,,,,,,"   38",",,X"," 1125",",,X",,,,,,,,,,,,,,,,,,,,,"  260",",,X","  210",",,X",,,,,"    0",",,0",,,"   76",",,X","   80",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-12","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  233",",,0","  133",",,0",,,,,,,,,,,,,"   39",",,X"," 1524",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X","  100",",,X",,,,,"    0",",,0",,,"   98",",,X","  116",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-13","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  222",",,0","  117",",,0",,,,,,,,,,,,,"   42",",,X"," 1646",",,X",,,,,,,,,,,,,,,,,,,,,"  140",",,X","   90",",,X",,,,,"    0",",,0",,,"   76",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-14","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","  128",",,0",,,,,,,,,,,,,"   41",",,X"," 1520",",,X",,,,,,,,,,,,,,,,,,,,,"  320",",,X","  330",",,X",,,,,"    0",",,0",,,"   98",",,X","  107",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-15","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  256",",,0","  139",",,0",,,,,,,,,,,,,"   30",",,X"," 2336",",,X",,,,,,,,,,,,,,,,,,,,,"  240",",,X","  240",",,X",,,,,"    0",",,0",,,"   63",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-16","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  267",",,0","  144",",,0",,,,,,,,,,,,,"   73",",,X"," 1529",",,X",,,,,,,,,,,,,,,,,,,,,"  310",",,X","  300",",,X",,,,,"    0",",,0",,,"  174",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-17","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","   69",",,0,2400","    0",",,0,","    0",",,0,","  272",",,0","  133",",,0",,,,,,,,,,,,,"   43",",,X"," 2225",",,X",,,,,,,,,,,,,,,,,,,,,"  310",",,X","  320",",,X",,,,,"    0",",,0",,,"  174",",,X","  197",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-18","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","   46",",,0,2400","    0","T,,0,","    0",",,0,","  256",",,0","  150",",,0",,,,,,,,,,,,,"   36",",,X"," 2021",",,X",,,,,,,,,,,,,,,,,,,,,"   10",",,X","   30",",,X",,,,,"    0",",,0",,,"   98",",,X","  134",",,X",,,,,,,,,"    1",",,0","    1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-19","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","   25",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","  128",",,0",,,,,,,,,,,,,"   25",",,X"," 0302",",,X",,,,,,,,,,,,,,,,,,,,,"  280",",,X","  190",",,X",,,,,"    0",",,0",,,"   72",",,X","  130",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-20","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","   23",",,0,2400","    0",",,0,","    0",",,0,","  200",",,0","   94",",,0",,,,,,,,,,,,,"   41",",,X"," 1026",",,X",,,,,,,,,,,,,,,,,,,,,"  290",",,X","  270",",,X",,,,,"    0",",,0",,,"  130",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-21","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  239",",,0","  100",",,0",,,,,,,,,,,,,"   35",",,X"," 1825",",,X",,,,,,,,,,,,,,,,,,,,,"   80",",,X","   90",",,X",,,,,"    0",",,0",,,"   72",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-22","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  261",",,0","  122",",,0",,,,,,,,,,,,,"   43",",,X"," 1540",",,X",,,,,,,,,,,,,,,,,,,,,"   40",",,X","   40",",,X",,,,,"    0",",,0",,,"  107",",,X","  130",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-23","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  217",",,0","  106",",,0",,,,,,,,,,,,,"   42",",,X"," 2042",",,X",,,,,,,,,,,,,,,,,,,,,"  310",",,X","  310",",,X",,,,,"    0",",,0",,,"  152",",,X","  170",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-24","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  206",",,0","   89",",,0",,,,,,,,,,,,,"   55",",,X"," 1258",",,X",,,,,,,,,,,,,,,,,,,,,"  280",",,X","  280",",,X",,,,,"    0",",,0",,,"  112",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-25","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  233",",,0","   78",",,0",,,,,,,,,,,,,"   26",",,X",,,,,,,,,,,,,,,,,,,,,,,"   90",",,Z","   90",",,Z",,,,,"    0",",,0",,,"   49",",,Z","   67",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-26","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  322",",,0","   94",",,0",,,,,,,,,,,,,"   41",",,X"," 1215",",,X",,,,,,,,,,,,,,,,,,,,,"  180",",,X","  180",",,X",,,,,"    0",",,0",,,"   72",",,X","  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-27","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  244",",,0","  161",",,0",,,,,,,,,,,,,"   45",",,X"," 1850",",,X",,,,,,,,,,,,,,,,,,,,,"  290",",,X","  290",",,X",,,,,"    0",",,0",,,"  130",",,X","  152",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-28","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  294",",,0","  128",",,0",,,,,,,,,,,,,"   33",",,X"," 2110",",,X",,,,,,,,,,,,,,,,,,,,,"  340",",,X","  330",",,X",,,,,"    0",",,0",,,"  130",",,X","  152",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-29","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  294",",,0","  128",",,0",,,,,,,,,,,,,"   50",",,X"," 1758",",,X",,,,,,,,,,,,,,,,,,,,,"  310",",,X","  310",",,X",,,,,"    0",",,0",,,"  165",",,X","  201",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-06-30","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  194",",,0","   89",",,0",,,,,,,,,,,,,"   60",",,X"," 2149",",,X",,,,,,,,,,,,,,,,,,,,,"   50",",,X","   30",",,X",,,,,"    0",",,0",,,"  125",",,X","  148",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-07-01","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","  183",",,0,2400","    0",",,0,","    0",",,0,","  156",",,0","   89",",,0",,,,,,,,,,,,,"   63",",,X"," 1409",",,X",,,,,,,,,,,,,,,,,,,,,"  310",",,X","  300",",,X",,,,,"    0",",,0",,,"  148",",,X","  179",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-07-02","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   67",",,0",,,,,,,,,,,,,"   37",",,X"," 1546",",,X",,,,,,,,,,,,,,,,,,,,,"   60",",,X","   70",",,X",,,,,"    0",",,0",,,"   80",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-07-03","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  206",",,0","  111",",,0",,,,,,,,,,,,,"   23",",,X"," 1934",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X","   90",",,X",,,,,"    0",",,0",,,"   49",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-07-04","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  272",",,0","   94",",,0",,,,,,,,,,,,,"   38",",,X"," 1738",",,X",,,,,,,,,,,,,,,,,,,,,"   20",",,X","   30",",,X",,,,,"    0",",,0",,,"   89",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-07-05","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","  139",",,0",,,,,,,,,,,,,"   29",",,X"," 1726",",,X",,,,,,,,,,,,,,,,,,,,,"   80",",,X","   90",",,X",,,,,"    0",",,0",,,"   63",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-07-06","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    8",",,0,2400","    0",",,0,","    0",",,0,","  289",",,0","  144",",,0",,,,,,,,,,,,,"   29",",,X"," 1543",",,X",,,,,,,,,,,,,,,,,,,,,"  240",",,X","  240",",,X",,,,,"    0",",,0",,,"  183",",,X","  219",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USW00024033","1997-07-07","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  283",",,0","  133",",,0",,,,,,,,,,,,,"   31",",,X"," 1423",",,X",,,,,,,,,,,,,,,,,,,,,"  290",",,X","  300",",,X",,,,,"    0",",,0",,,"   72",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1997-07-08","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US","    0",",,0,2400","    0",",,0,","    0",",,0,","  306",",,0","  128",",,0",,,,,,,,,,,,,"   31",",,X"," 1735",",,X",,,,,,,,,,,,,,,,,,,,,"   20",",,X","   30",",,X",,,,,"    0",",,0",,,"   49",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
