"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013740","1988-03-26","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  257",",,0,2400","    0",",,0,","    0",",,0,","  172",",,0","  111",",,0","  100",",,X","   90",",,X",,,,,,,,,"   60",",,X"," 1950",",,X"," 1941",",,X",,,,,,,,,,,"  324",",,X","  310",",,X",,,,,"  315","W,,X",,,,,"  107",",,X",,,,,"  164",",,X",,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-03-27","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  156",",,0","   50",",,0","   20",",,X","   30",",,X",,,,,,,,,"   51",",,X"," 0950",",,X"," 1113",",,X",,,,,,,,,,,"  650",",,X","  290",",,X",,,,,"  270","W,,X",,,,,"   80",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-03-28","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  178",",,0","   -6",",,0","   20",",,X","   20",",,X",,,,,,,,,"   19",",,X"," 1151",",,X"," 1150",",,X",,,,,,,,,,,"  681",",,X","  290",",,X",,,,,"  270","W,,X",,,,,"   45",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-03-29","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  239",",,0","   39",",,0","   30",",,X","   30",",,X",,,,,,,,,"   42",",,X"," 1150",",,X"," 1228",",,X",,,,,,,,,,,"  730",",,X","  180",",,X",,,,,"  180","W,,X",,,,,"   72",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-03-30","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  272",",,0","   94",",,0","   60",",,X","   70",",,X",,,,,,,,,"   46",",,X"," 1051",",,X"," 1232",",,X",,,,,,,,,,,"  692",",,X","  230",",,X",,,,,"  180","W,,X",,,,,"   76",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-03-31","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  222",",,0","  117",",,0","   80",",,X","   90",",,X",,,,,,,,,"   35",",,X"," 0850",",,X"," 0829",",,X",,,,,,,,,,,"  561",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"   67",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-01","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  233",",,0","  106",",,0","   90",",,X","   90",",,X",,,,,,,,,"   31",",,X"," 1650",",,X"," 1648",",,X",,,,,,,,,,,"  580",",,X","  220",",,X",,,,,"  225","W,,X",,,,,"   72",",,X",,,,,"   82",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-04-02","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  272",",,0","  133",",,0","   80",",,X","   70",",,X",,,,,,,,,"   34",",,X"," 1951",",,X"," 1444",",,X",,,,,,,,,,,"  578",",,X","  130",",,X",,,,,"  180","W,,X",,,,,"   58",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-03","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  244",",,0","  150",",,0","  100",",,X","  100",",,X",,,,,,,,,"   62",",,X"," 1450",",,X"," 1327",",,X",,,,,,,,,,,"  379",",,X","  190",",,X",,,,,"  180","W,,X",,,,,"   89",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-04","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  178",",,0,2400","    0",",,0,","    0",",,0,","  261",",,0","  150",",,0","   90",",,X","   90",",,X",,,,,,,,,"   55",",,X"," 0933",",,X"," 2200",",,X",,,,,,,,,,,"  581",",,X","  210",",,X",,,,,"  270","W,,X",,,,,"   72",",,X",,,,,"  108",",,X",,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-04-05","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  267",",,0","  106",",,0","   10",",,X","   10",",,X",,,,,,,,,"   32",",,X"," 0952",",,X"," 1413",",,X",,,,,,,,,,,"  766",",,X","  340",",,X",,,,,"  315","W,,X",,,,,"   72",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-06","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   64",",,0,2400","    0",",,0,","    0",",,0,","  289",",,0","  117",",,0","   70",",,X","   80",",,X",,,,,,,,,"   51",",,X"," 1850",",,X"," 1823",",,X",,,,,,,,,,,"  547",",,X","  170",",,X",,,,,"  180","W,,X",,,,,"   94",",,X",,,,,"  164",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-04-07","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  114",",,0,2400","    0",",,0,","    0",",,0,","  133",",,0","   78",",,0","   90",",,X","  100",",,X",,,,,,,,,"   50",",,X"," 2120",",,X"," 2203",",,X",,,,,,,,,,,"   45",",,X","   20",",,X",,,,,"  360","W,,X",,,,,"   76",",,X",,,,,"  129",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-04-08","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   46",",,0,2400","    0",",,0,","    0",",,0,","  117",",,0","   78",",,0","  100",",,X","  100",",,X",,,,,,,,,"   72",",,X"," 2250",",,X"," 2234",",,X",,,,,,,,,,,"   35",",,X","  350",",,X",,,,,"  360","W,,X",,,,,"  103",",,X",,,,,"  149",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-04-09","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  167",",,0","   61",",,0","   50",",,X","   50",",,X",,,,,,,,,"   64",",,X"," 0350",",,X"," 0559",",,X",,,,,,,,,,,"  552",",,X","  350",",,X",,,,,"  360","W,,X",,,,,"   89",",,X",,,,,"  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-04-10","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  200",",,0","   50",",,0","   10",",,X","   30",",,X",,,,,,,,,"   46",",,X"," 1650",",,X"," 1139",",,X",,,,,,,,,,,"  778",",,X","  360",",,X",,,,,"  315","W,,X",,,,,"   67",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-11","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  200",",,0","   28",",,0","   30",",,X","   40",",,X",,,,,,,,,"   38",",,X"," 1850",",,X"," 1832",",,X",,,,,,,,,,,"  714",",,X","   90",",,X",,,,,"   90","W,,X",,,,,"   72",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-12","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   64",",,0,2400","    0",",,0,","    0",",,0,","   89",",,0","   44",",,0","   90",",,X","  100",",,X",,,,,,,,,"   63",",,X"," 1930",",,X"," 1159",",,X",,,,,,,,,,,"    0",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"   89",",,X",,,,,"  129",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-04-13","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    3",",,0,2400","    0",",,0,","    0",",,0,","  133",",,0","   28",",,0","   70",",,X","   80",",,X",,,,,,,,,"   70",",,X"," 1050",",,X"," 1246",",,X",,,,,,,,,,,"  481",",,X","   30",",,X",,,,,"   45","W,,X",,,,,"  107",",,X",,,,,"  154",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-04-14","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","    0",",,0","   60",",,X","   70",",,X",,,,,,,,,"   42",",,X"," 1950",",,X"," 1334",",,X",,,,,,,,,,,"  651",",,X","  140",",,X",,,,,"  225","W,,X",,,,,"   67",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-15","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  256",",,0","   67",",,0","   50",",,X","   40",",,X",,,,,,,,,"   52",",,X"," 2051",",,X"," 2021",",,X",,,,,,,,,,,"  687",",,X","  360",",,X",,,,,"  360","W,,X",,,,,"   98",",,X",,,,,"  164",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-16","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","    6",",,0","   10",",,X","   20",",,X",,,,,,,,,"   41",",,X"," 1150",",,X"," 1058",",,X",,,,,,,,,,,"  728",",,X","  290",",,X",,,,,"  225","W,,X",,,,,"   72",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-17","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","    6",",,0","    0",",,X","    0",",,X",,,,,,,,,"   52",",,X"," 1550",",,X"," 1402",",,X",,,,,,,,,,,"  794",",,X","  240",",,X",,,,,"  270","W,,X",,,,,"   80",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-18","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   25",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","  106",",,0","   90",",,X","  100",",,X",,,,,,,,,"   65",",,X"," 1450",",,X"," 0922",",,X",,,,,,,,,,,"  180",",,X","  240",",,X",,,,,"  225","W,,X",,,,,"  103",",,X",,,,,"  175",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-04-19","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  109",",,0,2400","    0","T,,0,","    0",",,0,","  117",",,0","   28",",,0","   80",",,X","   90",",,X",,,,,,,,,"   41",",,X"," 1051",",,X"," 0530",",,X",,,,,,,,,,,"  150",",,X","  360",",,X",,,,,"   45","W,,X",,,,,"   63",",,X",,,,,"   87",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,0",,,,,,,,
"USW00013740","1988-04-20","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   22",",,0","   30",",,X","    0",",,X",,,,,,,,,"   46",",,X"," 1550",",,X"," 1552",",,X",,,,,,,,,,,"  740",",,X","  260",",,X",,,,,"  270","W,,X",,,,,"   76",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-21","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  244",",,0","   89",",,0","   50",",,X","   40",",,X",,,,,,,,,"   51",",,X"," 1450",",,X"," 1412",",,X",,,,,,,,,,,"  758",",,X","  290",",,X",,,,,"  315","W,,X",,,,,"   80",",,X",,,,,"  144",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-22","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  144",",,0","   83",",,0","  100",",,X","  100",",,X",,,,,,,,,"   28",",,X"," 1252",",,X"," 1302",",,X",,,,,,,,,,,"  203",",,X","  280",",,X",,,,,"  270","W,,X",,,,,"   45",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-04-23","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  211",",,0","   78",",,0","  100",",,X","   90",",,X",,,,,,,,,"   36",",,X"," 0950",",,X"," 1128",",,X",,,,,,,,,,,"  438",",,X","  160",",,X",,,,,"  180","W,,X",,,,,"   67",",,X",,,,,"   98",",,X",,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-04-24","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    8",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","   72",",,0","   30",",,X","   20",",,X",,,,,,,,,"   62",",,X"," 1750",",,X"," 1332",",,X",,,,,,,,,,,"  748",",,X","  350",",,X",,,,,"  315","W,,X",,,,,"   80",",,X",,,,,"  123",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-04-25","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  189",",,0","   22",",,0","   50",",,X","   80",",,X",,,,,,,,,"   30",",,X"," 1250",",,X"," 1223",",,X",,,,,,,,,,,"  760",",,X","  290",",,X",,,,,"  315","W,,X",,,,,"   58",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-26","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  222",",,0","   44",",,0","   40",",,X","   60",",,X",,,,,,,,,"   27",",,X"," 1750",",,X"," 1747",",,X",,,,,,,,,,,"  753",",,X","  110",",,X",,,,,"   90","W,,X",,,,,"   67",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-27","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   38",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","   61",",,0","   40",",,X","   40",",,X",,,,,,,,,"   54",",,X"," 2103",",,X"," 2104",",,X",,,,,,,,,,,"  722",",,X","  280",",,X",,,,,"  270","W,,X",,,,,"  103",",,X",,,,,"  216",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-04-28","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","   72",",,0","   50",",,X","   60",",,X",,,,,,,,,"   57",",,X"," 1350",",,X"," 1353",",,X",,,,,,,,,,,"  620",",,X","  290",",,X",,,,,"  270","W,,X",,,,,"   94",",,X",,,,,"  154",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-29","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  172",",,0","   56",",,0","   60",",,X","   80",",,X",,,,,,,,,"   47",",,X"," 0950",",,X"," 1426",",,X",,,,,,,,,,,"  432",",,X","  290",",,X",,,,,"  270","W,,X",,,,,"   76",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-04-30","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  206",",,0","   94",",,0","   50",",,X","   30",",,X",,,,,,,,,"   46",",,X"," 0950",",,X"," 0803",",,X",,,,,,,,,,,"  760",",,X","  330",",,X",,,,,"  360","W,,X",,,,,"   94",",,X",,,,,"  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-05-01","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","   56",",,0","   50",",,X","   50",",,X",,,,,,,,,"   25",",,X"," 1450",",,X"," 1611",",,X",,,,,,,,,,,"  756",",,X","   30",",,X",,,,,"   45","W,,X",,,,,"   58",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-05-02","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  189",",,0","   61",",,0","   70",",,X","   80",",,X",,,,,,,,,"   34",",,X"," 1351",",,X"," 1428",",,X",,,,,,,,,,,"  580",",,X","   60",",,X",,,,,"   90","W,,X",,,,,"   72",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-05-03","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  178",",,0","   72",",,0","   90",",,X","  100",",,X",,,,,,,,,"   38",",,X"," 2150",",,X"," 1757",",,X",,,,,,,,,,,"  166",",,X","  140",",,X",,,,,"  135","W,,X",,,,,"   58",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-05-04","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  127",",,0,2400","    0",",,0,","    0",",,0,","  211",",,0","  100",",,0","  100",",,X","  100",",,X",,,,,,,,,"   34",",,X"," 2250",",,X"," 2237",",,X",,,,,,,,,,,"   75",",,X","  130",",,X",,,,,"  135","W,,X",,,,,"   63",",,X",,,,,"   82",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-05-05","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  119",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","  122",",,0","  100",",,X","  100",",,X",,,,,,,,,"   42",",,X"," 1122",",,X"," 1008",",,X",,,,,,,,,,,"  136",",,X","  130",",,X",,,,,"  180","W,,X",,,,,"   72",",,X",,,,,"  113",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-05-06","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   56",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","  100",",,0","  100",",,X","  100",",,X",,,,,,,,,"   46",",,X"," 1934",",,X"," 0928",",,X",,,,,,,,,,,"    0",",,X","  350",",,X",,,,,"   45","W,,X",,,,,"   94",",,X",,,,,"  123",",,X",,,"    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-05-07","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  261",",,0","  122",",,0","   10",",,X","   20",",,X",,,,,,,,,"   55",",,X"," 1251",",,X"," 1321",",,X",,,,,,,,,,,"  836",",,X","   20",",,X",,,,,"  360","W,,X",,,,,"   80",",,X",,,,,"  134",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-05-08","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  228",",,0","   78",",,0","   20",",,X","   20",",,X",,,,,,,,,"   44",",,X"," 1750",",,X"," 1616",",,X",,,,,,,,,,,"  785",",,X","  120",",,X",,,,,"  135","W,,X",,,,,"   67",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-05-09","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  261",",,0","   72",",,0","   60",",,X","   70",",,X",,,,,,,,,"   46",",,X"," 1250",",,X"," 1307",",,X",,,,,,,,,,,"  600",",,X","  180",",,X",,,,,"  180","W,,X",,,,,"   89",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-05-10","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   18",",,0,2400","    0",",,0,","    0",",,0,","  278",",,0","  144",",,0","   70",",,X","   80",",,X",,,,,,,,,"   50",",,X"," 1850",",,X"," 1835",",,X",,,,,,,,,,,"  600",",,X","  310",",,X",,,,,"  315","W,,X",,,,,"  103",",,X",,,,,"  180",",,X",,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-05-11","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  261",",,0","  117",",,0","   70",",,X","   70",",,X",,,,,,,,,"   25",",,X"," 1652",",,X"," 1633",",,X",,,,,,,,,,,"  610",",,X","  330",",,X",,,,,"  315","W,,X",,,,,"   72",",,X",,,,,"  134",",,X",,,"    1",",,0","    1",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00013740","1988-05-12","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  261",",,0","  106",",,0","   10",",,X","   10",",,X",,,,,,,,,"   29",",,X"," 0650",",,X"," 1333",",,X",,,,,,,,,,,"  810",",,X","   10",",,X",,,,,"  135","W,,X",,,,,"   40",",,X",,,,,"   67",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-05-13","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  261",",,0","  128",",,0","   80",",,X","  100",",,X",,,,,,,,,"   42",",,X"," 1750",",,X"," 1518",",,X",,,,,,,,,,,"  350",",,X","  210",",,X",,,,,"  225","W,,X",,,,,"   72",",,X",,,,,"  103",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1988-05-14","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  289",",,0","  133",",,0","   70",",,X","   80",",,X",,,,,,,,,"   36",",,X"," 1955",",,X"," 1328",",,X",,,,,,,,,,,"  802",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"   54",",,X",,,,,"   72",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
